Unnamed: 0,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio,info,fundingRate,datetime,Total Tx Count,Total Fees,Total Input Value,Total Output Value,Total BTC Created,Total BTC Sent,Largest Amt Sent,Avg Transaction Fee,Efficiency Ratio,realized_volatility,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,first_block,last_block,open,high,low,close_bitcoin_ohlcv,volume_bitcoin_ohlcv,unix,close_btc_futures_volume,volume_btc_futures_volume,base_volume,close_TA,volume_TA,ADX_14,ADXR_14,APO,AROON_osc_14,BOP,CCI_14,CMO_14,DX_14,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI_14,MINUS_DI_14,MINUS_DM_14,MOM_10,PLUS_DI_14,PLUS_DM_14,PPO,ROC_10,ROCP_10,ROCR_10,ROCR100_10,RSI_14,SlowK_3,SlowD_3,FASTK_5,FASTD_5,FASTK_rsi,FASTD_rsi,TRIX_30,ULTOSC,WILLR_14,BBANDS_upper_14,BBANDS_middle_14,BBANDS_lower_14,DEMA_30,EMA_8,EMA_21,EMA_50,EMA_100,EMA_200,HT_TRENDLINE,KAMA_30,MA_50,MA_200,MA_100,MAMA,FAMA,MIDPOINT_14,MIDPRICE_14,SAR,SAREXT,SMA_8,SMA_21,SMA_50,SMA_100,SMA_200,T3,TEMA_30,TRIMA_30,WMA_50,ATR_14,NATR_14,TRANGE,AD
2020-08-07,,,,,,,,,,,317469.14285714284,135.1506200357143,998308.1498951772,998172.9992751414,121.50037631714284,998172.9992751414,33742.47457832286,0.0004240542857142,0.9998648385714286,,317469.14285714284,146.0,2442896433674789.0,591.7085714285714,1.2290889791671086e+20,1.3036714285714286,2176.1428571428573,642112.0,642257.0,11465.263333333334,11767.051666666666,11072.0,11430.788333333332,69561.55011366667,1596528000000.0,11455.5,23840.47883681,273595394.28571427,11483.7,71779.54082971429,41.33731000518337,29.620784249990173,846.8099999999997,83.6734693877551,0.1501529481846358,84.4977323762849,42.65783708708482,48.30116604746164,566.1830658250801,430.310127275394,135.8729385496861,846.8099999999997,517.6903642653635,329.11963573463623,538.0398236383589,408.0739401676478,129.96588347071113,72.60573920070867,10.88835860156543,718.2740322231023,1451.2114285714283,31.67554619988961,2032.6080925712624,8.437907913670168,14.78458525980703,0.1478458525980703,1.1478458525980704,114.78458525980705,71.32891854354241,65.10308808404113,67.06987050174418,62.42760771080579,65.10308808404113,39.508853031072384,44.08918795183564,0.1884454362468598,61.81025466705445,-21.177253009702003,12199.387072024414,10663.265000000025,9127.14292797563,10877.203351339474,11133.141165302206,10474.095444115248,9886.845579974974,9407.783428777391,8955.969393048403,10016.476480917552,10706.35591302235,9657.17637142858,8734.426835714288,9470.806971428565,11203.304663744027,10327.62859873546,10615.280714285716,10690.334285714283,2817.0,2817.0,11214.00160714286,10190.809863945582,9657.17637142858,9470.806971428565,8734.426835714288,10814.308032852448,11280.334176090704,9709.852315476452,9950.7264997196,463.116298478934,4.037732181708096,687.3299999999999,3597418.1531691877
2020-08-14,,,,,,,,,,,321111.71428571426,109.65912575714286,984122.3952177316,984012.7360919744,100.55319577571429,984012.7360919744,17900.588635067143,0.0003380385714285,0.9998876228571428,,321111.71428571426,151.42857142857142,2543719972772805.0,569.2914285714286,1.2806304485707768e+20,1.2692285714285714,2121.428571428572,643145.2857142857,643295.7142857143,11666.595714285711,11838.315714285714,11380.48,11690.422857142858,64844.68696371429,1597132800000.0,11729.0,19575.719647277143,227869952.85714287,11690.422857142858,64844.68696371429,40.02769954567145,35.69203665275487,860.1752289377301,21.428571428571427,0.0987686471441547,58.63414720542523,31.110202812334187,33.64277505444611,542.5408934346306,535.7797202123603,6.761173222270275,860.1752289377301,902.9589499389486,-42.78372100121856,517.7927100404439,510.26734521284806,7.525364827595856,55.78081107175184,12.23367508443937,818.8720610180065,430.43714285714304,24.68932771166616,1647.6776255782695,8.096520324405573,3.8821069360383937,0.0388210693603838,1.038821069360384,103.8821069360384,65.5551014061671,63.858128267752114,65.87850794403623,63.463624997205706,63.858128267752114,31.31381974386801,32.977631939604244,0.326005572431276,62.33430649321865,-24.7779367648522,12083.761388813093,11457.050000000025,10830.33861118695,11565.53613122781,11566.051067707564,11042.514264319458,10313.954146133345,9698.526209029033,9136.888831277116,10597.538816446886,11228.438930645198,9967.091685714293,8838.497271428572,9691.154185714277,11705.829133789855,11061.595476197415,11364.03,11215.995,2817.0,2817.0,11612.43750000001,10985.786190476194,9967.091685714293,9691.154185714277,8838.497271428572,11450.47650301347,11934.698584819347,10490.68140476217,10456.67801792688,477.3418933859303,4.084666492071522,457.8357142857144,3719779.7978541167
2020-08-21,,,,,,,,,,,317095.4285714286,111.73569668714286,1927128.3945844213,1927016.6588877344,95.50195316428572,1927016.6588877344,12228.453414052858,0.0003471114285714,0.9999393585714286,,317095.4285714286,144.57142857142858,2433220192230906.5,591.6242857142857,1.2378358697842536e+20,1.2563857142857144,2205.0,644196.0,644339.5714285715,11908.301428571427,12079.08142857143,11666.93142857143,11875.574285714289,63248.27416028571,1597737600000.0,11849.142857142857,19451.31592275429,231726912.85714287,11875.574285714289,63248.27416028571,38.79318629476709,40.08386307584918,436.4504853479879,52.04081632653062,-0.0429808473519687,75.22588692955628,24.32871901899224,38.22008803714929,440.0349952838439,485.1834164596136,-45.14842117576973,436.4504853479879,680.6614845339852,-244.2109991859972,420.6191991302473,463.258413634563,-42.63921450431563,56.95874093037536,11.111314454182592,712.2380368839029,185.6185714285714,24.91497456292284,1601.2393945405486,3.872876300776682,1.597014660371007,0.01597014660371,1.01597014660371,101.597014660371,62.16435950949612,58.71019713751435,63.539610059305566,50.95470450012596,58.71019713751435,44.587872697779005,49.90291655663909,0.4183385464349757,62.868163428778864,-35.727199688248,12165.411514034093,11728.526734693898,11291.641955353709,11976.77307417708,11806.299827826952,11430.2075089869,10684.647285799118,9976.859499987257,9318.799091950596,11160.4329023199,11557.949238004489,10328.448885714295,8935.83907857143,9872.109214285709,11854.867827397584,11428.26055474798,11730.941428571428,11675.236428571428,2817.0,2817.0,11809.249642857149,11580.108299319732,10328.448885714295,9872.109214285709,8935.83907857143,11731.912610261395,12210.526884603098,11242.540595238364,10926.239954061331,458.5327869411095,3.8618513061689113,412.1499999999999,3842083.631054352
2020-08-28,,,,,,,,,,,319861.71428571426,93.68319591285714,1761630.250040243,1761536.56684433,141.98543912142856,1761536.56684433,9564.719124752855,0.0002915485714285,0.9999465228571428,,319861.71428571426,143.42857142857142,2470860520791871.5,601.3271428571428,1.2497785993483572e+20,1.2754142857142856,2244.1428571428573,645201.7142857143,645344.1428571428,11528.752857142856,11667.284285714286,11319.937142857145,11528.061428571427,51511.456779142856,1598342400000.0,11523.07142857143,15187.176333685717,173958078.57142857,11528.061428571427,51511.456779142856,31.8258947281858,35.6978171395105,112.8473260073276,-14.285714285714286,0.1500386297520445,-88.26597613372864,4.792516869081237,10.743756866758163,226.9058705145612,337.32497003725854,-110.41909952269734,112.8473260073276,282.3565221815228,-169.50919617419524,218.0336011936371,322.98391364546126,-104.95031245182416,53.384262052189136,17.223148688960425,1011.815760985768,-342.5685714285716,19.459643550372967,1144.336642928,0.9700937880061652,-2.8418430822650733,-0.0284184308226507,0.9715815691773492,97.15815691773491,52.39625843454062,38.761943290277536,36.050068015310416,43.72802026204414,38.761943290277536,26.53369528614019,22.625732643559942,0.4431358468182513,54.909132266889394,-69.74245639591311,12195.612251810811,11748.812244897985,11302.012237985153,11993.465836460891,11648.942789445417,11536.8217883881,10923.354037235194,10197.626736617854,9477.690795040313,11621.828619937862,11625.016529069751,10679.939200000008,9011.236042857145,10035.483557142848,11787.504118763914,11595.88861303515,11815.559285714286,11794.397142857142,2817.0,2817.0,11696.921428571435,11709.484353741502,10679.939200000008,10035.483557142848,9011.236042857145,11738.031921596385,12002.968996619858,11639.584857143122,11251.881071148164,419.7279417579597,3.6416809594184825,347.3471428571432,3872396.839876528
2020-09-04,,,,,,,,,0.0002381325,,309711.71428571426,109.24785070714286,2364667.4775437727,2364558.229693066,172.94349026285713,2364558.229693066,20999.913551764283,0.00035067,0.9999544971428572,13.930108976343009,309711.71428571426,140.71428571428572,2453102455484803.0,613.4628571428572,1.2354165388098172e+20,1.281857142857143,2201.8571428571427,646205.1428571428,646344.8571428572,11400.317142857142,11599.265714285715,10993.777142857143,11246.302857142857,73079.86291371429,1598947200000.0,11292.357142857143,25187.980635714284,276296901.4285714,11246.302857142857,73079.86291371429,22.598500650778668,30.576500009633403,-131.38260073259983,-29.59183673469388,-0.0408445320020579,-80.21327870766946,-3.138222624710387,15.822685255227524,69.0674887135457,165.15587088737,-96.08838217382429,-131.38260073259983,5.216553724053499,-136.59915445665334,66.86555956887631,158.639982754569,-91.77442318569268,51.18939204314533,21.14355641948117,1288.4932676498777,-399.0099999999997,17.525213813590582,1013.4049538805824,-1.1282221294868529,-3.432598986660787,-0.0343259898666078,0.965674010133392,96.56740101333922,48.43088868764481,57.41939521267943,59.63528124747168,53.384896170556246,57.41939521267943,52.75818541622471,55.35921994311957,0.4010573958412326,52.70803086188437,-62.61658507147896,12119.894572547317,11571.574387755129,11023.25420296294,11826.311059118543,11470.203448735285,11498.63902877647,11055.989562706362,10363.742421124536,9612.414629233224,11668.686930101228,11606.521467502798,10988.513857142863,9060.355999999998,10188.697185714276,11428.0482110243,11571.756907058489,11504.925,11496.547857142858,2817.0,2817.0,11478.788214285722,11656.45789115647,10988.513857142863,10188.697185714276,9060.355999999998,11557.835126408818,11666.916334320122,11714.562839285978,11432.303007282617,419.8456897555967,3.7713559825984766,605.4885714285714,3908237.368389842
2020-09-11,,,,,,,,,0.0001,,316834.4285714286,95.16559231571428,2888282.567054633,2888187.401462317,85.72073889,2888187.401462317,17548.186761115714,0.0002994742857142,0.99996661,16.219428497828964,316834.4285714286,152.28571428571428,2635407130185292.0,566.5142857142857,1.3272096305459564e+20,1.2977714285714286,2088.0,647222.5714285715,647373.8571428572,10275.012857142856,10426.502857142856,9970.957142857142,10266.705714285714,61987.66078142857,1599552000000.0,10244.42857142857,21457.16894349714,218246371.42857143,10266.705714285714,61987.66078142857,27.19831590486213,28.6924406944178,-427.8995787545789,-28.571428571428573,0.0678935527636414,-96.77061004926064,-23.435675415959214,38.664877034036046,-267.86905474570995,-101.56214208563732,-166.3069126600726,-427.8995787545789,-250.4057875457881,-177.49379120879075,-253.53728296450365,-95.11001973568776,-158.4272632288159,47.28606355784312,24.151468506598203,1725.1352662011304,-1314.3228571428567,10.635962036069149,758.2959652243411,-3.7774952991718536,-11.334099071537716,-0.113340990715377,0.8866590092846228,88.66590092846228,38.2821622920204,37.12018310317927,31.419508861154743,45.96012485409183,37.12018310317927,61.90593782968914,49.50406160653876,0.2904255957415915,50.97998230541327,-80.15563877683965,12290.306017801728,11006.37520408166,9722.44439036159,11070.281442234902,10597.112241403453,11007.06837538467,10924.747139307963,10385.430730359438,9674.8118597171,11277.387725173325,11378.135133574351,11172.880628571434,9084.185649999998,10272.422985714276,10633.304475448467,11236.41436321798,11027.352857142858,10937.925,2817.0,2817.0,10629.163928571435,11228.050000000008,11172.880628571434,10272.422985714276,9084.185649999998,10912.333335553794,10638.466754997467,11520.680029762172,11284.3607675067,509.062741503621,4.959703356453957,455.5457142857143,3949923.696340725
2020-09-18,,,,,,,,,2.725809523809524e-05,,322655.14285714284,68.26242585142857,3115750.2850410785,3115682.0226152274,98.38045178142856,3115682.0226152274,21430.751921628573,0.0002106542857142,0.9999776571428572,15.833926248965712,322655.14285714284,166.0,2862089637978300.0,518.3857142857142,1.4404663109363148e+20,1.1518857142857144,1946.4285714285716,648327.5714285715,648492.5714285715,10644.63,10844.944285714286,10501.137142857142,10722.602857142858,53708.33747885714,1600156800000.0,10771.714285714286,12617.133299568572,135623962.85714287,10722.602857142858,53708.33747885714,25.465439736561333,23.971521434690192,-544.1816025641021,-10.204081632653065,0.1809147152075672,74.77961884897968,-3.812011085141733,11.517566078232154,-213.8072598950704,-225.29254696664617,11.485287071575792,-544.1816025641021,-515.286999389501,-28.89460317460114,-205.090795165776,-214.64080453119783,9.550009365421838,55.14575117501671,16.670007241076714,1049.7028088871914,308.5142857142852,14.93112155304341,935.3393899765534,-4.950925296149284,3.149683355746862,0.0314968335574685,1.0314968335574686,103.14968335574686,48.09399445742913,81.41371510662637,79.06316145299324,81.40848128136555,81.41371510662637,93.06431921916074,93.958521678076,0.1519745769495888,62.17518315479269,-46.01266459755942,11316.83612791455,10510.60704081635,9704.37795371815,10707.251479565164,10561.636836267982,10764.59438289314,10819.122140026282,10398.60122274123,9729.465939313228,10865.85079276438,11188.363571661064,11261.238542857143,9127.850314285712,10326.175357142843,10600.77279364592,10892.982518851626,10778.787857142856,10752.194285714286,2817.0,2817.0,10453.52446428572,10830.987755102047,11261.238542857143,10326.175357142843,9127.850314285712,10500.326790825691,10328.398607561418,11095.590482143129,11081.22417030782,448.5122768354044,4.186560928924972,343.80714285714305,4086496.28457811
2020-09-25,,,,,,,,,-1.6490952380952377e-05,,312229.4285714286,67.40332834142858,2764716.293289446,2764648.8899611044,112.17930060428571,2764648.8899611044,26106.241454284285,0.0002120985714285,0.9999753242857142,16.148766425743897,312229.4285714286,144.71428571428572,2731075375058983.5,596.1285714285714,1.3774635856331678e+20,1.2472714285714286,2165.1428571428573,649418.4285714285,649562.1428571428,10694.134285714286,10844.988571428572,10449.10142857143,10658.887142857142,49989.56151314286,1600761600000.0,10632.57142857143,14107.27697876857,149735991.42857143,10658.887142857142,49989.56151314286,19.695230509947947,23.79093200151152,-81.5665659340666,63.265306122448976,-0.0433859958223356,7.202115299519458,-5.534994564344854,14.066336450005885,-89.75534393895525,-131.99673904054205,42.2413951015868,-81.5665659340666,-344.16469373219496,262.5981277981284,-86.9438639664256,-127.1474330423093,40.203569075883706,72.08595975049766,18.67110426444381,1093.2509498749394,205.345714285714,15.470178825499074,904.6043756049831,-0.7511859611695242,2.0016438471470077,0.02001643847147,1.02001643847147,102.001643847147,47.23250271782757,46.97785449408979,52.84621262940645,44.40487214296153,46.97785449408979,42.03851648626595,42.72791676635437,0.0668999660725326,56.07676818046473,-44.70945281293759,11204.629861212545,10631.15836734696,10057.686873481374,10706.034039551683,10713.484266919755,10766.261405858317,10808.652194551025,10448.324353734415,9800.533354942185,10597.927840816328,11111.503035038868,11206.166828571431,9198.767678571428,10411.239799999988,10893.019125943412,10850.560358986972,10634.862857142856,10581.000714285716,2817.0,2817.0,10774.666250000007,10601.105986394565,11206.166828571431,10411.239799999988,9198.767678571428,10702.541602234129,10486.34576767306,10701.173607143124,10953.13474845908,417.7525875703682,3.922270460658511,395.8885714285713,4131643.747438351
2020-10-02,,,,,,,,,8.833190476190477e-05,,307190.4285714286,76.91739023000001,2343803.432932724,2343726.5155424946,137.05995540428572,2343726.5155424946,22701.92611833714,0.0002456614285714,0.9999672771428572,16.354843892520996,307190.4285714286,141.14285714285714,2706811133202736.5,611.8585714285715,1.3642394171592394e+20,1.2517857142857145,2190.5714285714284,650437.5714285715,650577.7142857143,10731.69,10838.78,10568.214285714286,10715.08142857143,43076.17485214286,1601366400000.0,10689.142857142857,11326.502829525716,121125834.28571428,10715.08142857143,43076.17485214286,15.41269587617724,19.87463453107335,112.15626373626064,-28.571428571428573,0.0004335620607607,-4.450360096040533,-1.861171503003319,7.122795684413934,-55.44530306224052,-84.63614995859855,29.19084689635802,112.15626373626064,31.31691290190992,80.83935083435072,-53.60120727800755,-81.61774839753312,28.016541119525584,58.73204091082867,18.16244072809004,943.4229722189466,-109.93999999999998,15.75308035734175,818.6987591199289,1.0597297659781104,-0.9857975334615572,-0.0098579753346155,0.9901420246653844,99.01420246653844,49.06941424849834,66.97481979279773,66.58917620327765,62.74206695630143,66.97481979279773,51.16116051711398,63.863272063824446,0.0134081920686629,56.7503357349624,-44.556274047055226,11162.698840411476,10726.13010204084,10289.561363670204,10656.917738037057,10697.245098576795,10724.193438165416,10775.834653245178,10477.576763066105,9859.395946713736,10637.599284031508,11041.657412002003,11075.807171428572,9316.50924285714,10498.574385714275,10779.884081255266,10827.178999563108,10661.055000000002,10658.305000000002,2817.0,2817.0,10668.747678571432,10644.157687074836,11075.807171428572,10498.574385714275,9316.50924285714,10684.092411237174,10525.59360669045,10612.52168452408,10821.08188011174,370.79411156190696,3.460477510720518,270.5657142857144,4179298.046282112
2020-10-09,,,,,,,,,2.5276666666666668e-05,,318843.71428571426,94.91841787142856,2165015.450954083,2164920.5325362114,134.24490528571428,2164920.5325362114,29814.032564924284,0.0002954342857142,0.9999561442857142,9.868064786298802,318843.71428571426,147.71428571428572,2831716940599269.0,584.4,1.4257088484307768e+20,1.265842857142857,2170.0,651436.2857142857,651583.0,10680.397142857142,10804.99142857143,10580.078571428572,10749.022857142858,37317.497164,1601971200000.0,10791.857142857143,12557.223853142856,135582722.85714287,10749.022857142858,37317.497164,13.198630658836851,16.20904777627505,8.791950549446483,22.448979591836736,0.2833586975663333,42.68038522765857,1.179270148192638,10.82828116212762,-33.54731914766541,-51.582854809673165,18.03553566200775,8.791950549446483,59.757217134711865,-50.96526658526538,-32.293464431836455,-49.660806175103765,17.367341743267314,49.90942030705623,17.44017833425587,776.4645267810376,77.03714285714237,16.747809713256995,741.6383580532128,0.0825954439911787,0.736359113330947,0.0073635911333094,1.0073635911333094,100.73635911333096,50.58963507409632,56.80239287939365,52.28004859708732,64.99367791442137,56.80239287939365,63.57789166436443,49.29217737865012,-0.0156911458269903,60.7982527513386,-29.48059998845968,10945.21379365869,10675.55959183676,10405.905390014828,10643.165168655149,10690.19095923535,10704.305765217385,10752.883901729194,10504.205197545574,9914.953821138834,10692.227510902258,10995.935395074372,10919.173514285716,9494.777571428567,10596.3986142857,10692.5108162091,10770.659463790038,10632.173571428571,10604.310714285715,2817.0,2817.0,10685.227678571431,10711.0743537415,10919.173514285716,10596.3986142857,9494.777571428567,10682.223000813512,10575.436106484622,10676.57542261932,10730.312445938069,317.47797316260284,2.95526918452801,224.9128571428573,4245485.251324097
