date,avg_sentiment_weekly,weighted_avg_sentiment_weekly,neg_count_weekly,neu_count_weekly,pos_count_weekly,neg_prop_weekly,neu_prop_weekly,pos_prop_weekly,polarity_index_weekly,max_sentiment_weekly,min_sentiment_weekly,AI_avg_sentiment_weekly,AI_weighted_avg_sentiment_weekly,AI_neg_count_weekly,AI_neu_count_weekly,AI_pos_count_weekly,AI_neg_prop_weekly,AI_neu_prop_weekly,AI_pos_prop_weekly,AI_polarity_index_weekly,AI_max_sentiment_weekly,AI_min_sentiment_weekly,avg_sentiment_weekly_diff,weighted_avg_sentiment_weekly_diff,polarity_index_weekly_diff,neg_prop_weekly_diff,neu_prop_weekly_diff,pos_prop_weekly_diff,AI_avg_sentiment_weekly_diff,AI_weighted_avg_sentiment_weekly_diff,AI_polarity_index_weekly_diff,AI_neg_prop_weekly_diff,AI_neu_prop_weekly_diff,AI_pos_prop_weekly_diff
23/4/2021,-0.026315789,0.004136237,3,4,2.5,0.1578947368421052,0.2105263157894736,0.131578947,-0.026315788,0.5,-0.5,0.131578947,0.131578947,2,3,4.5,0.1052631578947368,0.1578947368421052,0.2368421052631578,0.1315789404432136,0.5,-0.5,0.026315789,-0.004136237,0.026315788,-0.157894737,-0.210526316,-0.131578947,-0.131578947,-0.131578947,-0.13157894,-0.105263158,-0.157894737,-0.236842105
30/4/2021,-0.052631579,0.008272474,6,8,5,0.3157894736842105,0.4210526315789473,0.2631578947368421,-0.052631576,1,-1,0.2631578947368421,0.2631578947368421,4,6,9,0.2105263157894736,0.3157894736842105,0.4736842105263157,0.2631578808864273,1,-1,-0.026315789,0.004136237,-0.026315788,0.1578947368421052,0.2105263157894736,0.131578947,0.131578947,0.131578947,0.1315789404432136,0.1052631578947368,0.1578947368421052,0.2368421052631578
7/5/2021,0.4473684210526316,0.4580338519492031,2,17,19,0.052631579,0.4473684210526316,0.5,0.4473684092797787,1,-1,0.5789473684210527,0.5789473684210527,5,6,27,0.131578947,0.1578947368421052,0.7105263157894737,0.578947353,1,-1,0.5,0.4497613779583412,0.4999999854570642,-0.263157895,0.026315789,0.2368421052631579,0.3157894736842105,0.3157894736842105,0.3157894722991686,-0.078947368,-0.157894737,0.2368421052631579
14/5/2021,-0.2,-0.213839465,8,8,4,0.4,0.4,0.2,-0.19999999,1,-1,0.45,0.45,3,5,12,0.15,0.25,0.6,0.4499999775000011,1,-1,-0.647368421,-0.671873317,-0.647368399,0.3473684210526316,-0.047368421,-0.3,-0.128947368,-0.128947368,-0.128947376,0.018421053,0.092105263,-0.110526316
21/5/2021,-0.2,-0.213839465,8,8,4,0.4,0.4,0.2,-0.19999999,1,-1,0.45,0.45,3,5,12,0.15,0.25,0.6,0.4499999775000011,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
28/5/2021,-0.1,-0.106919732,4,4,2,0.2,0.2,0.1,-0.099999995,0.5,-0.5,0.225,0.225,1.5,2.5,6,0.075,0.125,0.3,0.2249999887500005,0.5,-0.5,0.1,0.1069197323931794,0.099999995,-0.2,-0.2,-0.1,-0.225,-0.225,-0.224999989,-0.075,-0.125,-0.3
4/6/2021,0.1481481481481481,0.1480048867948185,3,17,7,0.1111111111111111,0.6296296296296297,0.2592592592592592,0.1481481426611799,1,-1,0.6666666666666666,0.6666666666666666,2,5,20,0.074074074,0.1851851851851851,0.7407407407407407,0.6666666419753096,1,-1,0.2481481481481481,0.2549246191879979,0.2481481376611801,-0.088888889,0.4296296296296296,0.1592592592592592,0.4416666666666666,0.4416666666666666,0.441666653,-0.000925926,0.060185185,0.4407407407407407
11/6/2021,0.04109589,0.04534841,22,26,25,0.3013698630136986,0.3561643835616438,0.3424657534246575,0.04109589,1,-1,0.054794521,0.054794521,25,19,29,0.3424657534246575,0.2602739726027397,0.3972602739726027,0.05479452,1,-1,-0.107052258,-0.102656477,-0.107052253,0.1902587519025875,-0.273465246,0.083206494,-0.611872146,-0.611872146,-0.611872122,0.2683916793505834,0.075088787,-0.343480467
18/6/2021,0.4615384615384615,0.4962549036901596,3,8,15,0.1153846153846153,0.3076923076923077,0.5769230769230769,0.4615384437869829,1,-1,0,0,8,10,8,0.3076923076923077,0.3846153846153846,0.3076923076923077,0,1,-1,0.4204425711275026,0.4509064935027564,0.4204425539389814,-0.185985248,-0.048472076,0.2344573234984193,-0.054794521,-0.054794521,-0.05479452,-0.034773446,0.1243414120126449,-0.089567966
25/6/2021,0.2307692307692307,0.2481274518450798,1.5,4,7.5,0.057692308,0.1538461538461538,0.2884615384615384,0.2307692218934914,0.5,-0.5,0,0,4,5,4,0.1538461538461538,0.1923076923076923,0.1538461538461538,0,0.5,-0.5,-0.230769231,-0.248127452,-0.230769222,-0.057692308,-0.153846154,-0.288461538,0,0,0,-0.153846154,-0.192307692,-0.153846154
2/7/2021,0.3214285714285714,0.3214285714285714,2,15,11,0.071428571,0.5357142857142857,0.3928571428571428,0.32142856,1,-1,0.6071428571428571,0.6071428571428571,2,7,19,0.071428571,0.25,0.6785714285714286,0.6071428354591845,1,-1,0.090659341,0.07330112,0.090659338,0.013736264,0.3818681318681318,0.1043956043956044,0.6071428571428571,0.6071428571428571,0.6071428354591845,-0.082417582,0.057692308,0.5247252747252747
9/7/2021,0.3,0.3296526756292753,4,13,13,0.1333333333333333,0.4333333333333333,0.4333333333333333,0.2999999900000003,1,-1,0.1666666666666666,0.1666666666666666,9,7,14,0.3,0.2333333333333333,0.4666666666666667,0.1666666611111112,1,-1,-0.021428571,0.008224104,-0.02142857,0.061904762,-0.102380952,0.04047619,-0.44047619,-0.44047619,-0.440476174,0.2285714285714285,-0.016666667,-0.211904762
16/7/2021,0.086956522,0.1334662686382439,5,11,7,0.217391304,0.4782608695652174,0.3043478260869565,0.086956518,1,-1,0.4347826086956521,0.4347826086956521,3,7,13,0.1304347826086956,0.3043478260869565,0.5652173913043478,0.4347825897920613,1,-1,-0.213043478,-0.196186407,-0.213043472,0.084057971,0.044927536,-0.128985507,0.2681159420289855,0.2681159420289855,0.268115929,-0.169565217,0.071014493,0.098550725
23/7/2021,0.043478261,0.066733134,2.5,5.5,3.5,0.108695652,0.2391304347826087,0.1521739130434782,0.043478259,0.5,-0.5,0.217391304,0.217391304,1.5,3.5,6.5,0.065217391,0.1521739130434782,0.2826086956521739,0.2173912948960306,0.5,-0.5,-0.043478261,-0.066733134,-0.043478259,-0.108695652,-0.239130435,-0.152173913,-0.217391304,-0.217391304,-0.217391295,-0.065217391,-0.152173913,-0.282608696
30/7/2021,0.086956522,0.1334662686382439,5,11,7,0.217391304,0.4782608695652174,0.3043478260869565,0.086956518,1,-1,0.4347826086956521,0.4347826086956521,3,7,13,0.1304347826086956,0.3043478260869565,0.5652173913043478,0.4347825897920613,1,-1,0.043478261,0.066733134,0.043478259,0.108695652,0.2391304347826087,0.1521739130434782,0.217391304,0.217391304,0.2173912948960306,0.065217391,0.1521739130434782,0.2826086956521739
6/8/2021,0.208955224,0.2235826192485601,10,33,24,0.1492537313432835,0.4925373134328358,0.3582089552238806,0.2089552207618623,1,-1,0.3582089552238806,0.3582089552238806,11,21,35,0.1641791044776119,0.3134328358208955,0.5223880597014925,0.3582089498774783,1,-1,0.1219987021414665,0.090116351,0.1219987028034501,-0.068137573,0.014276444,0.053861129,-0.076573653,-0.076573653,-0.07657364,0.033744322,0.00908501,-0.042829332
13/8/2021,0.087719298,0.082761905,14,24,19,0.2456140350877192,0.4210526315789473,0.3333333333333333,0.087719297,1,-1,0.175438596,0.175438596,18,11,28,0.3157894736842105,0.1929824561403508,0.4912280701754385,0.175438593,1,-1,-0.121235926,-0.140820714,-0.121235924,0.096360304,-0.071484682,-0.024875622,-0.182770359,-0.182770359,-0.182770356,0.1516103692065985,-0.12045038,-0.03115999
20/8/2021,0.087719298,0.082761905,14,24,19,0.2456140350877192,0.4210526315789473,0.3333333333333333,0.087719297,1,-1,0.175438596,0.175438596,18,11,28,0.3157894736842105,0.1929824561403508,0.4912280701754385,0.175438593,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27/8/2021,0.043859649,0.041380953,7,12,9.5,0.1228070175438596,0.2105263157894736,0.1666666666666666,0.043859648,0.5,-0.5,0.087719298,0.087719298,9,5.5,14,0.1578947368421052,0.096491228,0.2456140350877192,0.087719297,0.5,-0.5,-0.043859649,-0.041380953,-0.043859648,-0.122807018,-0.210526316,-0.166666667,-0.087719298,-0.087719298,-0.087719297,-0.157894737,-0.096491228,-0.245614035
3/9/2021,-0.111111111,-0.111111111,7,6,5,0.3888888888888889,0.3333333333333333,0.2777777777777778,-0.111111105,1,-1,0.055555556,0.055555556,4,9,5,0.2222222222222222,0.5,0.2777777777777778,0.055555552,1,-1,-0.15497076,-0.152492064,-0.154970753,0.2660818713450292,0.1228070175438596,0.1111111111111111,-0.032163743,-0.032163743,-0.032163744,0.064327485,0.4035087719298246,0.032163743
10/9/2021,0.065217391,0.1259591128518621,11,21,14,0.2391304347826087,0.4565217391304347,0.3043478260869565,0.06521739,1,-1,0.043478261,0.043478261,12,20,14,0.2608695652173913,0.4347826086956521,0.3043478260869565,0.04347826,1,-1,0.1763285024154589,0.2370702239629732,0.1763284948248504,-0.149758454,0.1231884057971014,0.026570048,-0.012077295,-0.012077295,-0.012077293,0.038647343,-0.065217391,0.026570048
17/9/2021,0.1666666666666666,0.1587037211189782,4,7,7,0.2222222222222222,0.3888888888888889,0.3888888888888889,0.1666666574074079,1,-1,0.3333333333333333,0.3333333333333333,2,8,8,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.3333333148148158,1,-1,0.1014492753623188,0.032744608,0.1014492675208294,-0.016908213,-0.06763285,0.084541063,0.289855072,0.289855072,0.2898550548904302,-0.149758454,0.009661836,0.1400966183574878
24/9/2021,0.083333333,0.079351861,2,3.5,3.5,0.1111111111111111,0.1944444444444444,0.1944444444444444,0.083333329,0.5,-0.5,0.1666666666666666,0.1666666666666666,1,4,4,0.055555556,0.2222222222222222,0.2222222222222222,0.1666666574074079,0.5,-0.5,-0.083333333,-0.079351861,-0.083333329,-0.111111111,-0.194444444,-0.194444444,-0.166666667,-0.166666667,-0.166666657,-0.055555556,-0.222222222,-0.222222222
1/10/2021,-0.25,-0.25,4,7,1,0.3333333333333333,0.5833333333333334,0.083333333,-0.249999979,1,-1,-0.333333333,-0.333333333,6,4,2,0.5,0.3333333333333333,0.1666666666666666,-0.333333306,1,-1,-0.333333333,-0.329351861,-0.333333308,0.2222222222222222,0.3888888888888889,-0.111111111,-0.5,-0.5,-0.499999963,0.4444444444444444,0.1111111111111111,-0.055555556
8/10/2021,0.2452830188679245,0.2406627418525646,11,18,24,0.2075471698113207,0.3396226415094339,0.4528301886792453,0.2452830142399431,1,-1,0.2830188679245283,0.2830188679245283,8,22,23,0.1509433962264151,0.4150943396226415,0.4339622641509434,0.2830188625845498,1,-1,0.4952830188679245,0.4906627418525646,0.4952829934066115,-0.125786164,-0.243710692,0.369496855,0.6163522012578616,0.6163522012578616,0.6163521681401076,-0.349056604,0.081761006,0.2672955974842768
15/10/2021,0.1666666666666666,0.1966928155203368,5,10,9,0.2083333333333333,0.4166666666666667,0.375,0.1666666597222225,1,-1,0.2083333333333333,0.2083333333333333,5,9,10,0.2083333333333333,0.375,0.4166666666666667,0.2083333246527781,1,-1,-0.078616352,-0.043969926,-0.078616355,0.000786164,0.077044025,-0.077830189,-0.074685535,-0.074685535,-0.074685538,0.057389937,-0.04009434,-0.017295597
22/10/2021,0.1666666666666666,0.1966928155203368,5,10,9,0.2083333333333333,0.4166666666666667,0.375,0.1666666597222225,1,-1,0.2083333333333333,0.2083333333333333,5,9,10,0.2083333333333333,0.375,0.4166666666666667,0.2083333246527781,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
29/10/2021,0.083333333,0.098346408,2.5,5,4.5,0.1041666666666666,0.2083333333333333,0.1875,0.08333333,0.5,-0.5,0.1041666666666666,0.1041666666666666,2.5,4.5,5,0.1041666666666666,0.1875,0.2083333333333333,0.104166662,0.5,-0.5,-0.083333333,-0.098346408,-0.08333333,-0.104166667,-0.208333333,-0.1875,-0.104166667,-0.104166667,-0.104166662,-0.104166667,-0.1875,-0.208333333
5/11/2021,0.2040816326530612,0.2299544964956378,12,15,22,0.2448979591836734,0.3061224489795918,0.4489795918367347,0.204081628,1,-1,0.1836734693877551,0.1836734693877551,12,16,21,0.2448979591836734,0.3265306122448979,0.4285714285714285,0.183673466,1,-1,0.1207482993197279,0.1316080887354694,0.1207482986270188,0.1407312925170067,0.097789116,0.2614795918367347,0.079506803,0.079506803,0.079506803,0.1407312925170067,0.1390306122448979,0.2202380952380952
12/11/2021,0.125,0.1161963715819656,11,20,17,0.2291666666666666,0.4166666666666667,0.3541666666666667,0.1249999973958334,1,-1,0.125,0.125,12,18,18,0.25,0.375,0.375,0.1249999973958334,1,-1,-0.079081633,-0.113758125,-0.079081631,-0.015731293,0.1105442176870748,-0.094812925,-0.058673469,-0.058673469,-0.058673468,0.005102041,0.048469388,-0.053571429
19/11/2021,0.125,0.1161963715819656,11,20,17,0.2291666666666666,0.4166666666666667,0.3541666666666667,0.1249999973958334,1,-1,0.125,0.125,12,18,18,0.25,0.375,0.375,0.1249999973958334,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
26/11/2021,0.0625,0.058098186,5.5,10,8.5,0.1145833333333333,0.2083333333333333,0.1770833333333333,0.062499999,0.5,-0.5,0.0625,0.0625,6,9,9,0.125,0.1875,0.1875,0.062499999,0.5,-0.5,-0.0625,-0.058098186,-0.062499999,-0.114583333,-0.208333333,-0.177083333,-0.0625,-0.0625,-0.062499999,-0.125,-0.1875,-0.1875
3/12/2021,-0.052631579,-0.052631579,7,6,6,0.3684210526315789,0.3157894736842105,0.3157894736842105,-0.052631576,1,-1,-0.210526316,-0.210526316,9,5,5,0.4736842105263157,0.2631578947368421,0.2631578947368421,-0.210526305,1,-1,-0.115131579,-0.110729765,-0.115131575,0.2538377192982456,0.1074561403508771,0.1387061403508771,-0.273026316,-0.273026316,-0.273026303,0.3486842105263157,0.075657895,0.075657895
10/12/2021,0.02173913,-0.012854441,13,19,14,0.2826086956521739,0.4130434782608695,0.3043478260869565,0.02173913,1,-1,0.217391304,0.217391304,9,18,19,0.1956521739130435,0.391304348,0.4130434782608695,0.2173912996219282,1,-1,0.074370709,0.039777138,0.074370706,-0.085812357,0.097254005,-0.011441648,0.4279176201372997,0.4279176201372997,0.4279176043310701,-0.278032037,0.1281464530892448,0.1498855835240274
17/12/2021,0.3636363636363636,0.3940734141561055,1,5,5,0.090909091,0.4545454545454545,0.4545454545454545,0.3636363305785154,1,-1,-0.090909091,-0.090909091,4,4,3,0.3636363636363636,0.3636363636363636,0.2727272727272727,-0.090909083,1,-1,0.341897233,0.4069278554933033,0.3418972006163225,-0.191699605,0.041501976,0.150197628,-0.308300395,-0.308300395,-0.308300382,0.1679841897233201,-0.027667984,-0.140316206
24/12/2021,0.1818181818181818,0.1970367070780527,0.5,2.5,2.5,0.045454545,0.2272727272727272,0.2272727272727272,0.1818181652892577,0.5,-0.5,-0.045454545,-0.045454545,2,2,1.5,0.1818181818181818,0.1818181818181818,0.1363636363636363,-0.045454541,0.5,-0.5,-0.181818182,-0.197036707,-0.181818165,-0.045454545,-0.227272727,-0.227272727,0.045454545,0.045454545,0.045454541,-0.181818182,-0.181818182,-0.136363636
31/12/2021,0.3636363636363636,0.3940734141561055,1,5,5,0.090909091,0.4545454545454545,0.4545454545454545,0.3636363305785154,1,-1,-0.090909091,-0.090909091,4,4,3,0.3636363636363636,0.3636363636363636,0.2727272727272727,-0.090909083,1,-1,0.1818181818181818,0.1970367070780527,0.1818181652892577,0.045454545,0.2272727272727272,0.2272727272727272,-0.045454545,-0.045454545,-0.045454541,0.1818181818181818,0.1818181818181818,0.1363636363636363
7/1/2022,0.21875,0.1652330205158301,6,13,13,0.1875,0.40625,0.40625,0.2187499931640627,1,-1,0.1875,0.1875,8,10,14,0.25,0.3125,0.4375,0.1874999941406252,1,-1,-0.144886364,-0.228840394,-0.144886337,0.096590909,-0.048295455,-0.048295455,0.2784090909090909,0.2784090909090909,0.278409077,-0.113636364,-0.051136364,0.1647727272727273
14/1/2022,0.5625,0.573740309,1,5,10,0.0625,0.3125,0.625,0.5624999648437522,1,-1,-0.25,-0.25,7,6,3,0.4375,0.375,0.1875,-0.249999984,1,-1,0.34375,0.4085072888696068,0.3437499716796894,-0.125,-0.09375,0.21875,-0.4375,-0.4375,-0.437499979,0.1875,0.0625,-0.25
21/1/2022,0.28125,0.2868701546927185,0.5,2.5,5,0.03125,0.15625,0.3125,0.2812499824218761,0.5,-0.5,-0.125,-0.125,3.5,3,1.5,0.21875,0.1875,0.09375,-0.124999992,0.5,-0.5,-0.28125,-0.286870155,-0.281249982,-0.03125,-0.15625,-0.3125,0.125,0.125,0.1249999921875004,-0.21875,-0.1875,-0.09375
28/1/2022,0.140625,0.1434350773463592,0.25,1.25,2.5,0.015625,0.078125,0.15625,0.140624991,0.25,-0.25,-0.0625,-0.0625,1.75,1.5,0.75,0.109375,0.09375,0.046875,-0.062499996,0.25,-0.25,-0.140625,-0.143435077,-0.140624991,-0.015625,-0.078125,-0.15625,0.0625,0.0625,0.062499996,-0.109375,-0.09375,-0.046875
4/2/2022,-0.2,-0.152623387,8,14,3,0.32,0.56,0.12,-0.199999992,1,-1,0.4,0.4,4,7,14,0.16,0.28,0.56,0.3999999840000006,1,-1,-0.340625,-0.296058464,-0.340624983,0.304375,0.481875,-0.03625,0.4625,0.4625,0.4624999800937509,0.050625,0.18625,0.513125
11/2/2022,0.2553191489361702,0.2420098107060584,9,17,21,0.1914893617021276,0.3617021276595745,0.4468085106382978,0.255319144,1,-1,0.021276596,0.021276596,15,16,16,0.3191489361702128,0.3404255319148936,0.3404255319148936,0.021276595,1,-1,0.4553191489361702,0.3946331973823763,0.4553191355038484,-0.128510638,-0.198297872,0.3268085106382978,-0.378723404,-0.378723404,-0.378723389,0.1591489361702127,0.060425532,-0.219574468
18/2/2022,1,1,0,0,1,0,0,1,0.999999,1,1,-1,-1,1,0,0,1,0,0,-0.999999,-1,-1,0.7446808510638299,0.7579901892939416,0.744679856,-0.191489362,-0.361702128,0.5531914893617021,-1.021276596,-1.021276596,-1.021275595,0.6808510638297872,-0.340425532,-0.340425532
25/2/2022,0.5,0.5,0,0,0.5,0,0,0.5,0.4999995,0.5,0.5,-0.5,-0.5,0.5,0,0,0.5,0,0,-0.4999995,-0.5,-0.5,-0.5,-0.5,-0.4999995,0,0,-0.5,0.5,0.5,0.4999995,-0.5,0,0
4/3/2022,-0.04,-0.102685795,9,8,8,0.36,0.32,0.32,-0.039999998,1,-1,0.24,0.24,6,7,12,0.24,0.28,0.48,0.2399999904000003,1,-1,-0.54,-0.602685795,-0.539999498,0.36,0.32,-0.18,0.74,0.74,0.7399994904005004,-0.26,0.28,0.48
11/3/2022,0.2580645161290322,0.3020682046396061,2,19,10,0.064516129,0.6129032258064516,0.3225806451612903,0.2580645078043707,1,-1,0.3225806451612903,0.3225806451612903,7,7,17,0.2258064516129032,0.2258064516129032,0.5483870967741935,0.3225806347554634,1,-1,0.2980645161290322,0.4047539993152312,0.2980645062043707,-0.295483871,0.2929032258064516,0.002580645,0.082580645,0.082580645,0.082580644,-0.014193548,-0.054193548,0.068387097
18/3/2022,0,-0.054051598,1,0,1,0.5,0,0.5,0,1,-1,0,0,0,2,0,0,1,0,0,0,0,-0.258064516,-0.356119803,-0.258064508,0.4354838709677419,-0.612903226,0.1774193548387097,-0.322580645,-0.322580645,-0.322580635,-0.225806452,0.7741935483870968,-0.548387097
25/3/2022,0,-0.027025799,0.5,0,0.5,0.25,0,0.25,0,0.5,-0.5,0,0,0,1,0,0,0.5,0,0,0,0,0,0.027025799,0,-0.25,0,-0.25,0,0,0,0,-0.5,0
1/4/2022,-0.153846154,-0.304889949,5,5,3,0.3846153846153846,0.3846153846153846,0.2307692307692307,-0.153846142,1,-1,0.2307692307692307,0.2307692307692307,3,4,6,0.2307692307692307,0.3076923076923077,0.4615384615384615,0.2307692130177528,1,-1,-0.153846154,-0.27786415,-0.153846142,0.1346153846153846,0.3846153846153846,-0.019230769,0.2307692307692307,0.2307692307692307,0.2307692130177528,0.2307692307692307,-0.192307692,0.4615384615384615
8/4/2022,0.03030303,0.065405465,9,14,10,0.2727272727272727,0.4242424242424242,0.303030303,0.030303029,1,-1,0.3939393939393939,0.3939393939393939,5,10,18,0.1515151515151515,0.303030303,0.5454545454545454,0.3939393820018369,1,-1,0.1841491841491841,0.3702954138444895,0.1841491713965919,-0.111888112,0.03962704,0.072261072,0.1631701631701631,0.1631701631701631,0.163170169,-0.079254079,-0.004662005,0.083916084
15/4/2022,0.1818181818181818,0.289273749,6,6,10,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.1818181735537193,1,-1,0.090909091,0.090909091,4,12,6,0.1818181818181818,0.5454545454545454,0.2727272727272727,0.090909087,1,-1,0.1515151515151515,0.2238682840806172,0.1515151441689627,0,-0.151515152,0.1515151515151515,-0.303030303,-0.303030303,-0.303030295,0.03030303,0.2424242424242423,-0.272727273
22/4/2022,0.090909091,0.1446368745357415,3,3,5,0.1363636363636363,0.1363636363636363,0.2272727272727272,0.090909087,0.5,-0.5,0.045454545,0.045454545,2,6,3,0.090909091,0.2727272727272727,0.1363636363636363,0.045454543,0.5,-0.5,-0.090909091,-0.144636875,-0.090909087,-0.136363636,-0.136363636,-0.227272727,-0.045454545,-0.045454545,-0.045454543,-0.090909091,-0.272727273,-0.136363636
29/4/2022,0.1818181818181818,0.289273749,6,6,10,0.2727272727272727,0.2727272727272727,0.4545454545454545,0.1818181735537193,1,-1,0.090909091,0.090909091,4,12,6,0.1818181818181818,0.5454545454545454,0.2727272727272727,0.090909087,1,-1,0.090909091,0.1446368745357415,0.090909087,0.1363636363636363,0.1363636363636363,0.2272727272727272,0.045454545,0.045454545,0.045454543,0.090909091,0.2727272727272727,0.1363636363636363
6/5/2022,-0.127659574,-0.19978585,19,15,13,0.4042553191489361,0.3191489361702128,0.2765957446808511,-0.127659572,1,-1,-0.063829787,-0.063829787,18,14,15,0.3829787234042553,0.2978723404255319,0.3191489361702128,-0.063829786,1,-1,-0.309477756,-0.4890596,-0.309477745,0.1315280464216634,0.046421663,-0.17794971,-0.154738878,-0.154738878,-0.154738873,0.2011605415860735,-0.247582205,0.046421663
13/5/2022,0.4285714285714285,0.4746408664538913,2,12,14,0.071428571,0.4285714285714285,0.5,0.4285714132653067,1,-1,0.1785714285714285,0.1785714285714285,8,7,13,0.2857142857142857,0.25,0.4642857142857143,0.1785714221938777,1,-1,0.5562310030395137,0.6744267169209226,0.5562309850172307,-0.332826748,0.1094224924012157,0.2234042553191489,0.2424012158054711,0.2424012158054711,0.2424012080698397,-0.097264438,-0.04787234,0.1451367781155015
20/5/2022,0.4285714285714285,0.4746408664538913,2,12,14,0.071428571,0.4285714285714285,0.5,0.4285714132653067,1,-1,0.1785714285714285,0.1785714285714285,8,7,13,0.2857142857142857,0.25,0.4642857142857143,0.1785714221938777,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
27/5/2022,0.2142857142857142,0.2373204332269456,1,6,7,0.035714286,0.2142857142857142,0.25,0.2142857066326533,0.5,-0.5,0.089285714,0.089285714,4,3.5,6.5,0.1428571428571428,0.125,0.2321428571428571,0.089285711,0.5,-0.5,-0.214285714,-0.237320433,-0.214285707,-0.035714286,-0.214285714,-0.25,-0.089285714,-0.089285714,-0.089285711,-0.142857143,-0.125,-0.232142857
3/6/2022,-0.055555556,-0.233920491,7,5,6,0.3888888888888889,0.2777777777777778,0.3333333333333333,-0.055555552,1,-1,-0.444444444,-0.444444444,10,6,2,0.5555555555555556,0.3333333333333333,0.1111111111111111,-0.44444442,1,-1,-0.26984127,-0.471240924,-0.269841259,0.3531746031746032,0.063492063,0.083333333,-0.533730159,-0.533730159,-0.533730131,0.4126984126984127,0.2083333333333333,-0.121031746
10/6/2022,0.1,0.1430647874654645,8,29,13,0.16,0.58,0.26,0.099999998,1,-1,0.4,0.4,9,12,29,0.18,0.24,0.58,0.3999999920000002,1,-1,0.1555555555555555,0.3769852784160808,0.15555555,-0.228888889,0.3022222222222221,-0.073333333,0.8444444444444444,0.8444444444444444,0.844444412,-0.375555556,-0.093333333,0.4688888888888888
17/6/2022,0.7894736842105263,0.8467145305921681,1,2,16,0.052631579,0.1052631578947368,0.8421052631578947,0.7894736426592819,1,-1,-0.421052632,-0.421052632,10,7,2,0.5263157894736842,0.3684210526315789,0.1052631578947368,-0.421052609,1,-1,0.6894736842105263,0.7036497431267035,0.6894736446592818,-0.107368421,-0.474736842,0.5821052631578947,-0.821052632,-0.821052632,-0.821052601,0.3463157894736842,0.1284210526315789,-0.474736842
24/6/2022,0.3947368421052631,0.423357265,0.5,1,8,0.026315789,0.052631579,0.4210526315789473,0.3947368213296409,0.5,-0.5,-0.210526316,-0.210526316,5,3.5,1,0.2631578947368421,0.1842105263157894,0.052631579,-0.210526305,0.5,-0.5,-0.394736842,-0.423357265,-0.394736821,-0.026315789,-0.052631579,-0.421052632,0.2105263157894736,0.2105263157894736,0.2105263047091418,-0.263157895,-0.184210526,-0.052631579
1/7/2022,0.3333333333333333,0.2946154486237217,0,2,1,0,0.6666666666666666,0.3333333333333333,0.3333332222222592,1,0,0.6666666666666666,0.6666666666666666,0,1,2,0,0.3333333333333333,0.6666666666666666,0.6666664444445185,1,0,-0.061403509,-0.128741817,-0.061403599,-0.026315789,0.6140350877192982,-0.087719298,0.8771929824561403,0.8771929824561403,0.8771927491536604,-0.263157895,0.1491228070175438,0.6140350877192982
8/7/2022,0.2777777777777778,0.2669023408641231,9,21,24,0.1666666666666666,0.3888888888888889,0.4444444444444444,0.277777773,1,-1,0.2407407407407407,0.2407407407407407,14,13,27,0.2592592592592592,0.2407407407407407,0.5,0.2407407362825789,1,-1,-0.055555556,-0.027713108,-0.05555545,0.1666666666666666,-0.277777778,0.1111111111111111,-0.425925926,-0.425925926,-0.425925708,0.2592592592592592,-0.092592593,-0.166666667
15/7/2022,0.4545454545454545,0.4885535215693751,1,4,6,0.090909091,0.3636363636363636,0.5454545454545454,0.4545454132231443,1,-1,-0.272727273,-0.272727273,5,4,2,0.4545454545454545,0.3636363636363636,0.1818181818181818,-0.272727248,1,-1,0.1767676767676767,0.221651181,0.1767676405893993,-0.075757576,-0.025252525,0.101010101,-0.513468013,-0.513468013,-0.513467984,0.1952861952861952,0.1228956228956229,-0.318181818
22/7/2022,0.2272727272727272,0.2442767607846875,0.5,2,3,0.045454545,0.1818181818181818,0.2727272727272727,0.2272727066115721,0.5,-0.5,-0.136363636,-0.136363636,2.5,2,1,0.2272727272727272,0.1818181818181818,0.090909091,-0.136363624,0.5,-0.5,-0.227272727,-0.244276761,-0.227272707,-0.045454545,-0.181818182,-0.272727273,0.1363636363636363,0.1363636363636363,0.1363636239669433,-0.227272727,-0.181818182,-0.090909091
29/7/2022,0.4545454545454545,0.4885535215693751,1,4,6,0.090909091,0.3636363636363636,0.5454545454545454,0.4545454132231443,1,-1,-0.272727273,-0.272727273,5,4,2,0.4545454545454545,0.3636363636363636,0.1818181818181818,-0.272727248,1,-1,0.2272727272727272,0.2442767607846875,0.2272727066115721,0.045454545,0.1818181818181818,0.2727272727272727,-0.136363636,-0.136363636,-0.136363624,0.2272727272727272,0.1818181818181818,0.090909091
