Unnamed: 0,open,high,low,close_bitcoin_ohlcv,volume_bitcoin_ohlcv,ADX_14,ADXR_14,APO,AROON_osc_14,BOP,CCI_14,CMO_14,DX_14,MACD,MACD_signal,MACD_hist,MFI_14,MINUS_DI_14,MINUS_DM_14,MOM_10,PLUS_DI_14,PLUS_DM_14,PPO,ROC_10,ROCP_10,ROCR_10,ROCR100_10,RSI_14,SlowK_3,SlowD_3,FASTK_5,FASTD_5,TRIX_30,ULTOSC,WILLR_14,BBANDS_upper_14,BBANDS_middle_14,BBANDS_lower_14,EMA_8,EMA_21,EMA_50,EMA_100,EMA_200,HT_TRENDLINE,KAMA_30,MA_50,MA_200,MA_100,MAMA,FAMA,SAR,SMA_8,SMA_21,SMA_50,SMA_100,SMA_200,T3,TEMA_30,TRIMA_30,WMA_50,ATR_14,NATR_14,TRANGE,AD,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,Total Tx Count,Total Fees,Total Input Value,Total Output Value,Total BTC Created,Total BTC Sent,Largest Amt Sent,Avg Transaction Fee,Efficiency Ratio,fundingRate,realized_volatility
2020-09-04,-0.10521182872948642,-0.07932320567633955,-0.1242709647784096,-0.09375105730850675,0.7020919547868623,22.972689477629423,29.74560148385213,-232.1388461538445,-21.42857142857143,0.4097664826026205,-252.3130232906425,-23.51863263343584,39.05479960511836,-0.15958337341715026,-0.07292575729600771,-0.3232155226314457,46.525801128330144,30.067338375298736,0.6939192082897829,-0.22214320359047543,13.177969892639696,0.0017193514911637564,-2.0055895631360103,-7.705757517392008,-0.07705757517392,0.92294242482608,92.29424248260798,38.24068368328208,20.165862593693102,40.52404671293343,26.23715723906497,20.165862593693102,0.3691480334892416,45.31937719097616,-73.76284276093503,1.181780656836246,1.0900736764731047,0.9983666961099632,1.0616709620432756,1.0856182667759364,1.05687314602104,0.9952994123431653,0.9239431186809977,1.109517693959681,1.1059613622653404,1.061846729687688,0.8687294052889794,0.9809506473614925,1.0409950023478158,1.09429242665907,0.2696661481392844,1.0799453153045357,1.1056579656632313,1.061846729687688,0.9809506473614925,0.8687294052889794,1.0955229632338288,1.0795799209152166,1.1183053767301119,1.0936132446440059,0.048711316751114425,4.871131675111442,1.0395440947142482,-0.007945309123437383,-0.16762745345244845,-0.17177914110429449,-0.18975653528147518,0.6134487954222307,-0.2064313461357159,-0.001614081285054525,0.021034154545426453,-0.16762745345244845,0.4084325580236712,0.2038219638643266,0.2038111243212697,0.3507028917981829,0.2038111243212697,0.3189896502647205,0.5760444438774677,0.99994142,-0.04735706147686241,0.05359283326630341
2020-09-11,0.019586143225336805,-0.021591128299951468,0.03285909574198764,-0.005586693789637498,-0.7494065366949432,29.14699162410768,27.09510020234808,-561.1274358974388,-28.571428571428573,0.2582489878542446,-45.096338909921656,-17.41230655991825,32.529342362072995,-0.2761561226041135,-0.23781526716739043,-0.1820209438700697,51.56354535180869,20.78001646322533,-0.4277457670857068,-0.35218614697143286,10.579101589973607,-0.2779640471042226,-5.019493283018166,-12.86767203742335,-0.1286767203742334,0.8713232796257665,87.13232796257665,41.29384672004088,71.67377226156208,56.33849510208811,84.9277650588141,71.67377226156208,0.2263388163470381,59.434742414588285,-74.7112339106409,1.1634794711468297,1.0354850008725844,0.9074905305983392,1.0040217246244512,1.0418271618720314,1.0447116080264278,0.9992748373324464,0.9331424935390745,1.0678544560997496,1.085077799336435,1.0806370879938088,0.8753387309646135,0.990632852292428,1.0139363576372613,1.0720342634393623,0.27118115420937267,0.9904945807088837,1.0602432255251075,1.0806370879938088,0.990632852292428,0.8753387309646135,1.0180266633682573,0.9942773532546622,1.094178565939147,1.0763136577642467,0.046210898633089775,4.621089863308978,-1.3358929552654644,0.03590739986908531,0.033095176968048534,0.022222222222222143,0.00999364182269602,0.32814400441486047,0.01770137418441209,0.02176149178151271,0.010801185117347956,0.033095176968048534,-0.49077639357385205,0.16479355950628616,0.16482172812533769,-1.840234466287248,0.16482172812533769,0.12521004797724622,-0.523874311101233,0.99996959,-0.04735706147686241,-0.003987221725414036
2020-09-18,0.05834847332749016,0.06159402169731476,0.060082352941176476,0.052513070508062754,0.07548230866321326,21.63659811577657,22.916762135323857,-344.0910897435879,78.57142857142857,-0.0293529908077648,123.72993291987602,4.077853271165574,6.988680273800288,-0.16831285287743172,-0.22642786705471346,0.16449378886322727,74.9799943091482,14.015658375656251,-0.5187558050760535,0.10770586663315501,16.121874167510704,0.2963572997142503,-3.1608742186144165,7.9665042240030015,0.07966504224003,1.07966504224003,107.966504224003,52.0389266355828,83.05910824440468,83.30509039613922,81.8760929303022,83.05910824440468,0.1067353455956432,63.26844920967679,-12.587539432176705,1.012831532306774,0.9598719414302709,0.9069123505537675,0.9833728856977421,0.9871587758703985,0.9900655083130625,0.9536086705882652,0.8929756009894599,0.9819306866397342,1.0208412902538617,1.0299258509940654,0.8378255829161859,0.9474223273842777,0.9878336127781807,0.9892097080771759,0.2576511036375726,0.976894060305176,0.9827879376409162,1.0299258509940654,0.9474223273842777,0.8378255829161859,0.9681104219930519,0.9571453480724924,0.9951914464163086,1.009215009628061,0.03874864468156088,3.874864468156088,0.13069970499248118,0.026164347526556497,0.05316020783951103,0.19565217391304346,0.17988550199607545,-1.2686816922190347,0.1858388145624943,-0.14097824703051884,-0.12525267247642624,0.05316020783951103,-0.31559751046432716,0.19048104477413474,0.19049312242128558,0.35072880392675065,0.19049312242128558,0.18823483403339836,-0.36874403989967597,0.99998167,-0.28497250427461773,-0.04137928189989562
2020-09-25,-0.018617001828153623,-0.025140355661291025,-0.023731045682725438,-0.02256573670197437,0.0174987706122387,18.605655160423147,23.81040221639252,84.2942307692283,-28.571428571428573,-0.2430858093886124,-0.7924462408123012,-2.69571013744528,10.547769723550692,-0.16131225333092367,-0.18454648748259253,0.04791720354339543,66.11307022031346,19.28277247104791,0.29085447616186233,-0.07017070280717846,15.603091837691696,-0.06089034750608402,0.7909681267255106,-0.9145773278653956,-0.0091457732786539,0.990854226721346,99.0854226721346,48.65214493127736,46.02823653263533,32.0175447870784,64.53335524153793,46.02823653263533,0.0387145946557421,54.70897526977239,-47.28036281005209,1.0478209136858696,1.0003813161630353,0.9529417186402007,0.9958579264292439,1.0029157730530496,1.008918803814965,0.9784106797496873,0.9192421217039022,0.9858415564169464,1.0355859465112536,1.0433823258320882,0.8637487823615773,0.9773748698144499,1.0149821586964787,1.015461833929427,0.26359941871509085,1.0006110416060385,0.98715489216272,1.0433823258320882,0.9773748698144499,0.8637487823615773,0.9994030172576468,0.9775941727695395,0.9933178826207726,1.018051668803348,0.038541576796726304,3.8541576796726296,-0.09740393730668462,0.007752297255064988,0.08235819494895757,0.024242424242424176,0.1315999526945717,-1.327170693570385,0.11500986204592323,0.15554868449639644,0.058144454403845636,0.08235819494895757,0.10584577535912043,-0.288522314596948,-0.28853117786412774,0.0,-0.28853117786412774,-0.033061012137414636,0.023472756569590914,0.9999728,-0.04735706147686241,0.13589998282962384
2020-10-02,-0.010916206934772021,-0.008911271099100282,-0.017263722689139338,-0.010879909270146815,0.041322085463384894,14.141862749473676,17.627473083846226,14.735576923072584,-28.571428571428573,-0.1676644646297813,-69.4691446593982,-8.166837454190459,17.16669747956418,-0.1366924145652819,-0.15560442872819044,0.037980368215397145,40.94479169864142,19.38091027694548,-0.13537117205717752,-0.042777420343389286,13.701715919505665,-0.27039568287308136,0.1387530532461829,0.3873837682497161,0.0038738376824971,1.0038738376824972,100.38738376824972,45.91658127290478,40.25900475524206,52.17329889587585,34.09722222222216,40.25900475524206,-0.0016032122209574,54.82468055816037,-58.4283344679138,1.0491093600965733,1.011029316365919,0.972949272635265,1.0101867182531288,1.0133440075774844,1.0183743518667951,0.9923502021981079,0.9350484544929799,1.0136185813811758,1.0419391243632015,1.0422558275940363,0.8889707106637399,0.996685631574963,1.0181984182960966,1.0233098698487604,0.2664989025959283,1.0133514341935974,1.012152533760042,1.0422558275940363,0.996685631574963,0.8889707106637399,1.0122938706269746,0.9972800275566823,1.006698623041727,1.0193876388820586,0.033859832694259254,3.385983269425925,0.3525448349133784,0.008720509239809715,-0.11268833750855123,-0.1952662721893491,-0.2186892009648247,0.44588160453770975,-0.20577686760275782,-0.04320162551634554,0.10445057569896576,-0.11268833750855123,0.4623279576632937,-0.04667924055781825,-0.04669728962952213,0.0,-0.04669728962952213,0.10732875346936765,0.5750151776428742,0.99995476,-0.04735706147686241,-0.03360160188043064
2020-10-09,0.028845112546884932,0.04125783898940805,0.04385964912280693,0.04543252857034741,-0.03843741432729075,12.865520712784091,15.324122408679976,-7.538589743593548,50.0,0.4542156435930894,217.0572198203095,15.415791803274931,18.798542416580315,-0.10339733065853439,-0.13772260657173668,0.09640093531119007,53.619359657635165,15.085858355290185,-0.4004933803866333,-0.009501939809128043,22.07076125290396,0.3267700603889292,-0.070215495692167,1.938659542750876,0.0193865954275087,1.0193865954275088,101.93865954275088,57.70789590163746,80.33773948144628,69.98491124927207,90.68387274860255,80.33773948144628,-0.0223898664851063,69.77449729615427,-7.390780685426482,0.9958574865077129,0.9711701894964606,0.9464828924852082,0.97693359682678,0.9721385785841246,0.9740178933868696,0.952357443229519,0.8997229488075865,0.9675289122195105,0.9945144272294894,0.9822743117140728,0.8655840159483971,0.9634524154257116,0.9673132353900002,0.9726352292508492,0.25491736225232203,0.970685408265947,0.9689632283310122,0.9822743117140728,0.9634524154257116,0.8655840159483971,0.9683516016530676,0.9667348568709452,0.9678183269626863,0.9702842841290932,0.027877952836354723,2.7877952836354725,-0.05298972142393943,0.028709626633062868,0.07303339521733854,0.044117647058823595,0.04262688652963931,0.17516108399717215,0.027956582181204226,0.017200761944921594,0.030157307670024558,0.07303339521733854,-0.10062879356424226,0.018400484914373294,0.018405562394853803,-1.4370071429389135,0.018405562394853803,0.075641489936217,-0.1736461809046359,0.99995983,-0.04735706147686241,-1.0692932030068323
2020-10-16,0.05305873264600769,0.03930879344130034,0.034259857789269654,0.024313523922596447,0.011494124435683872,24.588967520851,19.47344494695128,283.72891025641184,71.42857142857143,-0.5446577751722107,58.98911257022325,16.859507465007383,40.80413352869427,-0.010954522681342106,-0.05253659045223724,0.13847802163715084,62.29539972232564,10.05232674953889,-0.35683645690557153,0.09059758981362705,23.910607991560305,0.12918568741186132,2.6093393265408147,6.7894630582490345,0.0678946305824903,1.0678946305824903,106.78946305824904,58.42975373250368,47.514573146062126,58.86032710005133,26.882721118227707,47.514573146062126,0.0063683482069087,58.75712769737898,-32.748150872461295,1.041492125866046,0.9787093470026741,0.915926568139302,0.9986438258222428,0.9777588328989764,0.9648224642153708,0.939956166000875,0.8871193914505122,0.973791844386412,0.9790963462446974,0.9574612432548952,0.8604199633900266,0.9542469335613789,0.9979517186330226,0.9684805217500304,0.24886653968612957,1.0038591099111966,0.9680125072295276,0.9574612432548952,0.9542469335613789,0.8604199633900266,0.9876528752670026,0.9976328135569339,0.9524579767159399,0.9609463660014502,0.0285863888530702,2.85863888530702,0.21322659677242672,0.007492018634955855,-0.0442729570754441,0.09154929577464799,0.08819271203546464,-0.7308867187546638,0.10292203746034545,-0.07745754808295646,-0.13221725349507363,-0.0442729570754441,-0.5464417959946424,-0.15670865560808345,-0.15669569067491196,-0.04984319179450969,-0.15669569067491196,0.0443108837185715,-0.5021944952645097,0.9999728,-0.04735706147686241,-1.1062916252963817
2020-10-23,0.12722237819129378,0.12880345546154426,0.13572142857142855,0.14168253923380547,0.0320490071090731,40.63637097296888,27.56059714068633,565.837884615381,85.71428571428572,-0.1487923019407702,159.5588571728468,59.09754403878205,77.52614770273799,0.14204609634759863,0.0464102184677408,0.350235303054138,70.97178135146362,4.997033742188281,-0.5187558050760526,0.2444011555941449,39.47272316546095,0.6814915062793165,5.007472686631713,13.156184985674969,0.1315618498567496,1.1315618498567497,113.15618498567495,79.54877201939102,82.71860299966626,83.12106968247105,83.72068607298364,82.71860299966626,0.0759455241173823,66.63208689579974,-13.594226571980997,1.0048310205872601,0.9122706800429679,0.8197103394986757,0.9490888806667034,0.9023930620439392,0.8696446547774599,0.8390391511038031,0.7882329455880674,0.885642286601085,0.9137954616890578,0.8469861727902115,0.7682113886251484,0.8516446711191676,0.9735432691844025,0.9067769499266618,0.21798225963335338,0.9335694807812702,0.8854371438424613,0.8469861727902115,0.8516446711191676,0.7682113886251484,0.9114963519250684,0.9522433261506955,0.8578826245105543,0.8698056318402949,0.02998302654032849,2.998302654032849,-0.10348951640544524,0.03317391749976828,-0.0023993251461167375,-0.1548387096774193,-0.13382506903279534,0.9912725522035548,-0.1517712689691635,0.055053901172720854,0.16595142714709876,-0.0023993251461167375,0.8087993198201904,0.15029935605894984,0.15027400496210142,1.4169907141334313,0.15027400496210142,-0.04072269902218828,0.8112113567490855,0.99994745,-0.04735706147686241,-1.0375663280683227
2020-10-30,0.03753998044543683,0.04930191000860473,0.031046974547329853,0.04929401450274584,0.3381150053997679,53.53272660637674,39.63996013532255,946.2100641025608,85.71428571428572,0.188132905690295,80.19447840530188,50.62032456662863,68.46668638363407,0.24080604821128895,0.19231152669121473,0.2096326698552495,72.82426002022298,5.413927990923708,0.3016429646082255,0.2733995669235241,28.92390314721494,-0.08942896994784633,7.880125450122721,13.854839508681383,0.1385483950868137,1.1385483950868138,113.85483950868138,75.31016228331431,60.52189167458533,62.59252674074898,72.64637087932175,60.52189167458533,0.2141981114914815,63.38913961697232,-11.494808944587758,1.0491360121069804,0.9392496578723099,0.8293633036376392,0.9727504101033806,0.9200434960256819,0.8661987314178863,0.8233767390716857,0.7667517866441954,0.8682802294029393,0.9489082260980881,0.8384435218029366,0.7482693490460978,0.8325611463042294,0.945165572287276,0.8772425241603534,0.20774183081245712,0.9774466080633629,0.9065878148812645,0.8384435218029366,0.8325611463042294,0.7482693490460978,0.9507208678378215,0.9947006898616693,0.8636566286384522,0.8731207239925557,0.035659886426586615,3.5659886426586613,0.5900993302050974,0.02784648604045792,-0.18799484511028197,-0.15267175572519087,-0.16705408466316385,2.594782706134746,-0.14764304648303295,0.0075237896122655745,-0.0220867874028432,-0.18799484511028197,0.5997285586037293,-0.15369071536999002,-0.1537498028646418,-0.5284879534097717,-0.1537498028646418,-0.15664884801109125,0.7877252075775045,0.99988836,-1.1527669517344907,-0.9768673576094947
2020-11-06,0.15861914179057335,0.1675218251965256,0.15638581776591698,0.1489531788113656,0.5512272363887369,57.70211724711151,50.53364515221331,1030.096602564101,100.0,-0.0127204030226704,238.2870595441023,68.72670216609751,73.34400150743718,0.3650785352642768,0.28373020433416946,0.3442757072780126,76.8108341468721,5.969708034012769,0.35262170107004653,0.3310899023080692,38.82102104468486,0.5491920986007832,7.972433940578553,14.254369078707583,0.1425436907870758,1.1425436907870758,114.25436907870758,84.36335108304876,89.72807663852058,86.56511656696269,86.25363930631657,89.72807663852058,0.3646764763678201,71.96181732838599,-11.896087636932704,0.9886244802107855,0.8873622952767789,0.7861001103427722,0.9272417479640205,0.8634948452878536,0.7955795917671704,0.743558864499569,0.6845538619102726,0.8129368990246324,0.9225436327261537,0.7630277048919375,0.667829228263046,0.7430017612413914,0.9509581450801079,0.8724849310175549,0.18080965755921724,0.914634430086933,0.8519752164507725,0.7630277048919375,0.7430017612413914,0.667829228263046,0.8860892744971728,0.9517177166747989,0.8102381222111718,0.8088281512482587,0.04004780037236369,4.004780037236369,0.3581513841860522,0.05644122497744064,0.23763317010692298,0.3783783783783783,0.14845230820127142,-0.7556495946514694,0.16302798570655597,-0.016753421028932708,-0.08318383657439732,0.23763317010692298,-0.08930255761736916,0.27324988679717954,0.27328383862184324,-0.5389765485942855,0.27328383862184324,0.4479147933966079,-0.32693906632894,0.99992231,1.0994100963926936,-0.4187706800379567
