date,symbol,open,high,low,close,volume,ADX_14,ADXR_14,APO,AROON_osc_14,BOP,CCI_14,CMO_14,DX_14,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI_14,MINUS_DI_14,MINUS_DM_14,MOM_10,PLUS_DI_14,PLUS_DM_14,PPO,ROC_10,ROCP_10,ROCR_10,ROCR100_10,RSI_14,SlowK_3,SlowD_3,FASTK_5,FASTD_5,FASTK_rsi,FASTD_rsi,TRIX_30,ULTOSC,WILLR_14,BBANDS_upper_14,BBANDS_middle_14,BBANDS_lower_14,DEMA_30,EMA_8,EMA_21,EMA_50,EMA_100,EMA_200,HT_TRENDLINE,KAMA_30,MA_50,MA_200,MA_100,MAMA,FAMA,MIDPOINT_14,MIDPRICE_14,SAR,SAREXT,SMA_8,SMA_21,SMA_50,SMA_100,SMA_200,T3,TEMA_30,TRIMA_30,WMA_50,ATR_14,NATR_14,TRANGE,AD
2019-09-02,BTCUSDT,9723.59,10450.0,9712.5,10340.0,44740.248093,19.66368060398164,18.921785238107905,-473.1355128205141,-64.28571428571429,0.8358101694915252,29.5923699707232,2.55787820232938,0.3987039306046464,-228.43574092345443,-206.9915038845956,-21.44423703885883,-473.1355128205141,-498.7089814814834,25.573468660969297,-217.94923636555177,-196.57513547155943,-21.374100893992303,46.79369674459248,21.863000707417065,1624.4013306410666,-49.54999999999927,21.689355750349005,1611.4996661762807,-4.525525690907337,-0.4769215221063438,-0.0047692152210634,0.9952307847789366,99.52307847789366,51.27893910116469,52.201392776127136,33.6686293952354,90.2654867256637,52.201392776127136,100.0,73.21200818403554,0.064292356965967,53.15417599560504,-37.42177722152688,10766.287477824217,10048.80571428574,9331.323950747264,10057.717858019269,9936.713059047464,10176.265549020549,10292.99904356364,9696.404390500697,8429.43797395865,10169.714218421052,10605.14535843996,10400.316200000008,7590.288550000003,10134.666499999992,9900.06039235032,10331.15209650084,10129.475,10134.98,2817.0,2817.0,9876.716250000009,10175.722380952388,10400.316200000008,10134.666499999992,7590.288550000003,9958.756542199932,9742.78514357141,10535.882666666845,10385.359090195949,530.7078750402222,5.132571325340641,737.5,1601176.497005053
2019-09-03,BTCUSDT,10340.0,10773.0,10272.0,10615.28,47998.376781,18.92671832791629,18.697219943348788,-376.9358974358984,-64.28571428571429,0.5494610778443126,127.19214015978557,9.614070532810572,9.34620873906675,-163.3220873882619,-198.25762058532888,34.935533197066945,-376.9358974358984,-486.6404985755004,109.70460113960206,-156.81132586483363,-188.6223735502143,31.811047685380657,48.5928529867943,20.38285694936991,1508.372664166705,480.9300000000003,24.585713401319413,1819.3925471636887,-3.623836837242517,4.74554362144588,0.0474554362144587,1.0474554362144588,104.74554362144588,54.80703526640528,73.5151223077242,51.56567117695429,88.91317948249325,73.5151223077242,100.0,100.0,0.0522524575878868,56.03551595236438,-12.724626548887136,10717.632062053808,10038.43214285717,9359.23222366053,10114.179241812217,10087.505712592472,10216.175953655043,10305.637512443498,9714.599947124443,8451.187645859558,10152.921789473685,10605.219971505652,10395.84740000001,7625.352600000004,10154.674999999992,9935.821372732802,10321.26882840664,10056.86,10062.065,2817.0,2817.0,9907.095000000008,10162.511428571435,10395.84740000001,10154.674999999992,7625.352600000004,9961.393627116764,9851.893848179565,10472.788250000178,10393.789043137123,528.5858839659206,4.979481313407848,501.0,1618954.0993912455
2019-09-04,BTCUSDT,10611.85,10799.0,10369.89,10567.02,43943.889026,18.29642489972054,18.59037611951016,-311.64788461538774,-57.142857142857146,-0.1044720467945279,120.25895839410327,8.13567710571283,10.102610333175836,-114.29569687050936,-181.46523584236496,67.16953897185562,-311.64788461538774,-469.0514957264978,157.40361111111008,-110.59701631766438,-173.0173021037043,62.420285786039926,58.7392227420579,19.18482717032544,1400.6317595833686,424.3299999999999,23.496784034244225,1715.435936651997,-3.010779301419732,4.183604152350107,0.0418360415235011,1.041836041523501,104.18360415235011,54.067838552856415,87.4490590002764,71.0551913613758,83.1685107926719,87.4490590002764,95.1918599155178,98.39728663850592,0.042208216819084,61.11580709353621,-15.684922244759944,10799.75437184418,10068.750000000024,9337.745628155872,10159.649821211404,10194.064443127478,10248.070866959131,10315.887806073164,9731.47955213188,8472.240704109712,10159.856000000002,10604.252532195498,10418.39600000001,7660.095650000004,10172.781999999992,9967.38130409616,10312.421640298877,10056.86,10059.5,2817.0,2817.0,9954.841250000009,10187.113809523817,10418.39600000001,10172.781999999992,7660.095650000004,9999.431712684003,9940.56801289625,10408.944666666845,10400.501694117514,521.4804636826406,4.934981325696748,429.1100000000006,1615385.213714948
2019-09-05,BTCUSDT,10565.92,10900.0,10450.0,10564.49,33970.960639,17.92773192963998,18.34342780226437,-247.1559615384631,50.0,-0.0031777777777784,112.86918072354732,8.053399804013004,13.13472331859264,-74.78401544639746,-160.12899176317146,85.344976316774,-247.1559615384631,-444.1002849002873,196.94432336182425,-73.20654900262889,-153.05515148348923,79.84860248086034,66.17741566548244,17.990626254578636,1300.5866338988424,192.23999999999967,23.43127888839859,1693.9047983197115,-2.3943598367124808,1.8534069271373133,0.0185340692713731,1.0185340692713731,101.85340692713731,54.026699902006506,82.58979047819525,81.18465726206519,75.68768115942026,82.58979047819525,93.97132844349524,96.38772945300434,0.0338959727359089,58.104485723380094,-21.234810126582293,10876.469688009498,10101.936428571453,9327.403169133408,10200.822181242487,10276.381233543594,10276.83624269012,10325.636911717354,9747.974808525309,8493.059105063845,10176.293094736844,10603.512930346964,10436.32740000001,7694.580200000004,10191.270499999991,9997.236738891354,10304.542017763688,10056.86,10110.0,2817.0,2817.0,10060.27750000001,10199.997619047625,10436.32740000001,10191.270499999991,7694.580200000004,10059.025342456744,10019.337123061056,10351.310291666843,10406.230870588102,516.3747162767377,4.88783383084974,450.0,1598700.187669544
2019-09-06,BTCUSDT,10563.13,10905.87,10150.0,10298.73,58799.640959,16.79841184636971,17.833674168276872,-186.02801282051587,57.142857142857146,-0.3497955997724468,70.11395970245304,-0.5099641259576613,2.117250763856233,-64.17555831415484,-140.93830507336813,76.76274675921329,-186.02801282051587,-410.13448717949,224.10647435897408,-62.91672039990226,-135.02746526677183,72.11074486686957,56.196482712173164,20.18663554833784,1507.6875886203536,113.68000000000028,21.05992874592252,1572.9115984397322,-1.810615163195832,1.116145723388695,0.0111614572338869,1.011161457233887,101.1161457233887,49.74501793702117,69.32670051754515,79.78851666533883,49.12390960054293,69.32670051754515,0.0,63.05439611967101,0.0264035473988011,50.5206561862231,-38.28434865405115,10861.715404330462,10095.449285714309,9329.183167098156,10205.181625634968,10281.347626089462,10278.826584263745,10324.58173870883,9758.880851920849,8511.025979640324,10187.976339473686,10591.337284753374,10429.758800000009,7726.580850000003,10207.800999999992,10147.983369445676,10265.402355684186,10056.86,10112.935,2817.0,2817.0,10160.313750000008,10198.435238095244,10429.758800000009,10207.800999999992,7726.580850000003,10118.433550110156,10041.44065987588,10300.084125000178,10400.834894117514,533.4815222569707,5.180070962700943,755.8700000000008,1563040.1622524548
2019-09-07,BTCUSDT,10298.71,10558.0,10288.57,10455.88,27637.877392,15.749757483333031,17.360331508145617,-142.89730769231028,57.142857142857146,0.5833426121812713,59.88499993932659,4.318863936768907,2.1172507638562355,-42.59656132092641,-121.26995632287978,78.67339500195337,-142.89730769231028,-370.3664031339063,227.46909544159604,-42.33227955651091,-116.48842812471965,74.15614856820874,56.1144895760994,19.43172654117482,1399.995618004614,734.8799999999992,20.272361651721063,1460.5607699797513,-1.395735409652555,7.5597160785927375,0.0755971607859272,1.0755971607859274,107.55971607859274,52.15943196838445,55.09295562629091,69.00314887401034,40.46727611890919,55.09295562629091,47.6966765275188,47.22266832367134,0.0200686715720044,51.032379332143705,-28.374961377666605,10906.919870328156,10118.415714285738,9329.911558243322,10229.00939486653,10320.132598069582,10294.922349330676,10329.730690132012,9772.682815249147,8530.377760937436,10197.34435263158,10586.600231096723,10428.79060000001,7759.321300000002,10229.66439999999,10163.378200973391,10262.851751816415,10056.86,10112.935,2817.0,2817.0,10269.231250000008,10209.85714285715,10428.79060000001,10229.66439999999,7759.321300000002,10174.882706628803,10090.469175616645,10256.94745833351,10401.859254901825,514.6206992386157,4.921830579909254,269.4300000000003,1569727.2914777987
2019-09-08,BTCUSDT,10455.9,10592.5,10208.0,10381.18,23984.672018,14.688276815665551,16.513216981036418,-106.87891025641328,57.142857142857146,-0.1943302990897252,46.65502946863701,1.814861772879728,0.8890281359883021,-31.16348320576617,-103.24866169945706,72.08517849369089,-106.87891025641328,-325.65540598290943,218.7764957264961,-31.27402479838383,-99.44554745945248,68.17152266106865,56.30178330327066,19.51448792741069,1380.5659310042845,882.7399999999998,19.170566905523405,1356.2350006954834,-1.0459391931237083,9.293526094811355,0.0929352609481135,1.0929352609481136,109.29352609481136,50.90743088643986,40.05860335320559,54.82608649901379,30.58462434016432,40.05860335320559,26.89015003677397,24.86227552143092,0.0145577704608879,49.48663812748698,-33.08530964076502,10935.536239372534,10135.450714285736,9335.36518919894,10241.478319262244,10333.698687387452,10302.76395393698,10331.748310126835,9784.732264452134,8548.793703614676,10191.673750000002,10579.635022693594,10421.60960000001,7791.378500000002,10247.926199999993,10174.26829092472,10260.637165294123,10056.86,10112.935,2817.0,2817.0,10368.445000000009,10213.400000000009,10421.60960000001,10247.926199999993,7791.378500000002,10223.460781246064,10120.889190334145,10221.54850000018,10399.992172548884,505.3263635787145,4.867716035929581,384.5,1567348.1617228794
2019-09-09,BTCUSDT,10381.24,10480.0,10068.5,10303.12,39835.727608,14.071000431638344,16.00193833003776,-68.09006410256734,57.142857142857146,-0.1898420413122697,27.79542101125421,-0.8630726257169662,6.046407439284654,-28.07781250920744,-88.21449186140714,60.13667935219971,-68.09006410256734,-273.9159259259296,205.8258618233623,-28.08213921582319,-85.17286581072662,57.09072659490343,47.914782538150696,20.362504886319417,1421.4540787896926,718.5799999999999,18.04050258562663,1259.3610720743775,-0.6657101843916092,7.497282081351853,0.0749728208135184,1.0749728208135183,107.49728208135186,49.56846368714152,33.02352599504589,42.725028324847365,28.01867752606381,33.02352599504589,0.0,24.86227552143092,0.009581249168189,45.5554484163808,-38.00752899039642,10925.528885674898,10130.51285714288,9335.49682861086,10243.224388086124,10326.903423523574,10302.79632176089,10330.625631298331,9794.99736812635,8566.249686663286,10176.4151,10573.377567161484,10415.883000000009,7823.207550000003,10265.516699999993,10180.710876378484,10258.639008071234,10056.86,10112.935,2817.0,2817.0,10440.712500000009,10184.23714285715,10415.883000000009,10265.516699999993,7823.207550000003,10260.062709241916,10134.279435986538,10194.09150000018,10395.345521568492,498.6244804659492,4.839548413159792,411.5,1572937.7483865148
2019-09-10,BTCUSDT,10302.58,10384.99,9953.0,10098.15,28915.412225,13.79538459030078,16.102548786090956,-10.584230769236456,57.142857142857146,-0.4732285469571064,2.720497952386589,-7.726075597630441,10.21237865291244,-41.69117236222519,-78.90982796157076,37.21865559934557,-10.584230769236456,-213.7059757834801,203.1217450142437,-40.62934511035746,-76.26416167065278,35.63481656029532,47.882317838040365,20.760763261248545,1435.421644590429,510.6800000000003,16.913341072584245,1169.4067097833506,-0.1035572726584632,5.326535571949642,0.0532653557194964,1.0532653557194964,105.32653557194963,46.13696220118478,24.612076585918704,32.56473531138996,15.23292789152765,24.612076585918704,0.0,8.963383345591316,0.0045701398259101,42.49353714880898,-50.932295837616,10918.87843927453,10124.305714285738,9329.732989296946,10219.407141809888,10276.069329407224,10284.192110691718,10321.50893987487,9801.000390539688,8581.492475850717,10164.067749999998,10556.38158974694,10411.03980000001,7853.888300000002,10279.238399999993,10176.58283255956,10256.587603683442,10056.86,10112.935,2817.0,2817.0,10410.481250000006,10152.696190476196,10411.03980000001,10279.238399999993,7853.888300000002,10277.62999360132,10109.667854890287,10170.353333333513,10382.885403921431,493.8648747183814,4.890647046423171,431.9899999999998,1563453.675240932
2019-09-11,BTCUSDT,10098.19,10293.0,9880.0,10158.33,31953.824562,13.727345514072912,16.51667153788094,43.89352564102046,57.142857142857146,0.1456174334140421,-7.542587622876858,-5.4185717898746,12.842837523110616,-47.081113302769154,-72.54408502981043,25.46297172704128,43.89352564102046,-156.25830484330962,200.15183048433008,-45.52400561244213,-70.11613045901065,24.592124846568524,48.78587560418007,20.57429321215881,1405.891527119684,433.3500000000004,15.89110178102385,1085.8776590845398,0.4297391687671783,4.456050295219116,0.0445605029521912,1.0445605029521912,104.45605029521911,47.2907141050627,27.43848835557153,28.35803031217861,39.0638596491228,27.43848835557153,19.15745447426944,6.385818158089804,-0.0002559591610218,45.93106259600967,-47.13753334132057,10917.974131136029,10155.543571428594,9393.11301172116,10205.573913208891,10249.905033983398,10272.750100628837,10315.10976576213,9808.076224390386,8597.182401464142,10157.32475,10544.581033871418,10416.90820000001,7884.091150000002,10299.663499999991,10175.67019093158,10254.564668364645,10056.86,10112.935,2817.0,2817.0,10353.362500000008,10153.44666666667,10416.90820000001,10299.663499999991,7884.091150000002,10280.584384138176,10099.866585883528,10151.41100000018,10372.975215686138,488.088812238497,4.8048135100798754,413.0,1574568.6545062514
2019-09-12,BTCUSDT,10158.75,10448.81,10040.0,10415.01,34511.162755,13.155637711326095,16.64694976284688,105.20173076922585,57.142857142857146,0.6268437660526909,22.6450837451828,4.024365585054987,5.723436275617509,-30.291567164416847,-64.09358145673171,33.802014292314865,105.20173076922585,-102.68745726496248,207.8891880341883,-29.60928736906681,-62.01476184102188,32.405474471955074,55.82311676128329,19.32895401405339,1305.4707037539924,75.01000000000022,17.236172309808136,1164.1249691499293,1.029205405316475,0.7254352030947819,0.0072543520309477,1.0072543520309478,100.72543520309478,52.0121827925275,43.12863678255612,31.72640057468202,75.08912280701757,43.12863678255612,100.0,39.71915149142314,-0.0042118129421231,52.06099358656252,-31.5572242294884,10899.263083845955,10221.01285714288,9542.762630439804,10225.323006958872,10286.59502643153,10285.682818753488,10319.027422006751,9820.094714996518,8615.270238265493,10156.464771052631,10543.080796156575,10429.942800000012,7917.448400000002,10326.943299999992,10295.34009546579,10264.75852513993,10099.91,10128.14,2817.0,2817.0,10334.361250000004,10168.452857142862,10429.942800000012,10326.943299999992,7917.448400000002,10283.421801768498,10138.673377721669,10140.406333333514,10372.900776470451,482.4260399357472,4.632026660903323,408.8099999999995,1603373.1207463962
2019-09-13,BTCUSDT,10415.01,10439.0,10153.0,10342.06,30280.339776,12.624766180204054,16.767922400315257,155.26814102563367,50.0,-0.2550699300699326,15.13192582131348,1.2485118472567012,5.723436275617504,-22.61153452423423,-55.79717207023221,33.185637545997984,155.26814102563367,-50.80789886040455,206.07603988603825,-22.23448566730985,-54.05870660627947,31.824220938969617,56.32037277808204,18.485942443192897,1212.222796342993,-273.2200000000012,16.48443516542106,1080.97318563922,1.5188115047887574,-2.573836959552656,-0.0257383695955265,0.9742616304044734,97.42616304044736,50.62425592362835,63.72099415204688,44.76270643005808,77.00999999999992,63.72099415204688,76.37659986853438,65.17801811426794,-0.0075953348668389,57.862272831411,-37.96393557422976,10855.42878136343,10275.12142857145,9694.814075779472,10234.286311658036,10298.920576113413,10290.808017048625,10319.930660359429,9830.43066123421,8632.452225944444,10161.77025,10541.295004941125,10439.18660000001,7950.019100000002,10352.598899999994,10297.6760906925,10265.581464278745,10101.375,10163.31,2817.0,2817.0,10306.557500000004,10166.191428571434,10439.18660000001,10352.598899999994,7950.019100000002,10287.660719086482,10160.18012226465,10137.79887500018,10369.454392156726,468.39560851176526,4.529035883680479,286.0,1613126.3546630575
2019-09-14,BTCUSDT,10344.13,10419.99,10222.33,10335.02,23621.533519,12.131814044162155,16.63870796535563,177.18083333332834,42.85714285714286,-0.0460892441566263,4.902593892908233,0.9684980407485916,5.723436275617504,-16.89832907082382,-48.01740347035054,31.11907439952672,177.18083333332834,-3.659366096872165,180.8401994302005,-16.713909865546157,-46.58974725813281,29.875837392586657,57.01061891799497,17.90473583702906,1125.635453747065,-232.0,15.96615687658272,1003.7608152364186,1.7369520481078786,-2.195510181678473,-0.0219551018167846,0.9780448981832152,97.80448981832151,50.48424902037429,77.3647334164659,61.40478811702288,79.99507744237985,77.3647334164659,73.99359311879026,83.45673099577488,-0.0104863204969274,57.56444072205509,-41.190732175456574,10765.865392839556,10328.51785714288,9891.1703214462,10241.699874618873,10306.942670310433,10294.827288226024,10320.522399168864,9840.422529328582,8649.393198820619,10164.525973684207,10540.316346728165,10449.407000000012,7982.648050000002,10378.082099999994,10299.543286157874,10266.430509825725,10170.13,10212.935,2817.0,2817.0,10311.093750000004,10175.747142857148,10449.407000000012,10378.082099999994,7982.648050000002,10292.9699644485,10178.395382952867,10140.61812500018,10365.369427450843,449.05735076092486,4.345007080401633,197.65999999999983,1616439.0578359135
2019-09-15,BTCUSDT,10332.81,10360.0,10252.15,10302.01,18047.654013,11.674072774980395,15.668876689481015,168.70961538461052,35.714285714285715,-0.2855818266110261,-26.98030723809941,-0.4221306169943798,5.723436275617512,-14.862873754665998,-41.38649752721363,26.52362377254763,168.70961538461052,35.755925925919655,132.95368945869086,-14.6610756554237,-40.20401293759099,25.542937282167287,53.308540099468246,17.57995327478249,1045.2329213365604,-262.4799999999996,15.67653912478752,932.0636141481028,1.6567705617616748,-2.4845496564434244,-0.0248454965644342,0.9751545034355658,97.51545034355658,49.78893469150281,77.06560368723024,72.71711041858092,74.1917336193106,77.06560368723024,52.9119380389566,67.76071034209374,-0.0130220728043473,58.38891580761674,-50.60123850943128,10653.644050120029,10369.734285714308,10085.824521308585,10244.454179459235,10305.84652135256,10295.480262023657,10319.79642273087,9849.56287528247,8665.83714709106,10178.898280701756,10539.22557960565,10465.916800000012,8015.067750000003,10401.296899999994,10299.66662184998,10267.261412626329,10356.715,10309.185,2817.0,2817.0,10291.860000000004,10183.333809523814,10465.916800000012,10401.296899999994,8015.067750000003,10297.554689157543,10188.947127290445,10149.370416666849,10359.589152941038,424.68539713514457,4.122354735970403,107.85000000000036,1615078.5809965471
2019-09-16,BTCUSDT,10303.34,10355.0,10078.0,10251.31,28971.401657,11.832415359194162,15.379566843555226,138.2181410256344,28.571428571428573,-0.1878339350180529,-70.6566374583544,-2.640084868968101,13.89086895397311,-17.143210771868326,-36.53784017614457,19.394629404276245,138.2181410256344,66.99097578346907,71.22716524216533,-16.684597656590995,-35.50012988139099,18.815532224799995,45.75791019334534,19.74372480464696,1144.7234269553771,-47.42000000000007,14.927579376245752,865.4876417089528,1.3567794206560542,-0.4604451228452433,-0.0046044512284524,0.9953955487715476,99.53955487715476,48.67995756551595,68.62528658800728,74.35187456390105,51.6890487023311,68.62528658800728,0.0,42.30184371924895,-0.0153641583433894,57.55199683168311,-63.805355454394885,10653.569173237078,10363.399285714306,10073.229398191534,10240.773215518451,10293.727294385324,10291.46478365787,10317.110680662992,9857.51826389074,8681.612996373737,10221.19927399381,10537.882077893108,10480.11220000001,8047.255850000003,10424.873799999994,10297.24879075748,10268.011097079609,10356.715,10392.935,2817.0,2817.0,10275.626250000005,10177.574761904769,10480.11220000001,10424.873799999994,8047.255850000003,10299.023342483457,10189.527056036784,10163.416041666847,10351.173199999865,414.13644019692,4.039839202959622,277.0,1622360.129672938
2019-09-17,BTCUSDT,10249.68,10275.0,10128.01,10187.82,22914.324563,11.979447758821228,15.137936329270886,103.44666666665944,-35.714285714285715,-0.4208449554391501,-79.50783044744806,-5.479302754124917,13.890868953973095,-23.799164722418936,-33.99010508539944,10.190940362980506,103.44666666665944,90.36048433047716,13.08618233618229,-22.849640106371226,-32.97003192638704,10.120391820015811,37.51818601485224,19.21899978390574,1062.957467887136,-268.0599999999995,14.530852088192534,803.667095872599,1.0151180098400383,-2.563724908855114,-0.025637249088551,0.9743627509114487,97.43627509114488,47.26034862293754,52.10061165107363,65.93050064210362,30.421052631578867,52.10061165107363,0.0,17.637312679652197,-0.0176795725701506,59.81084462676425,-69.99424878395904,10599.607388474957,10332.86642857145,10066.125468667942,10229.667759185184,10270.192340077474,10282.042530598064,10312.040457891895,9864.058892328549,8696.600130738178,10265.60466666667,10535.786632514564,10493.71580000001,8079.079950000003,10450.470699999994,10291.777351219607,10268.605253433108,10332.585,10392.935,2817.0,2817.0,10261.213750000006,10177.706666666672,10493.71580000001,10450.470699999994,8079.079950000003,10295.06931111196,10179.02794810974,10178.873583333514,10339.710760784175,395.05455161142567,3.87771428638733,146.98999999999978,1618093.410417959
2019-09-18,BTCUSDT,10187.48,10258.02,10100.0,10156.99,24250.249303,12.213791592046706,15.070761760843345,100.57961538460768,-35.714285714285715,-0.1929502594608258,-88.518791038418,-6.899096671680412,15.2602614239779,-31.20210112558744,-33.43250429343704,2.230403167849609,100.57961538460768,109.10155982905216,-8.521944444444472,-29.75209628131597,-32.32644479737282,2.574348516056851,28.84115549299305,19.17442131412912,1015.0419344666263,-224.1900000000005,14.097100157780734,746.2623033102706,0.9878508178939528,-2.1595810880844057,-0.021595810880844,0.978404189119156,97.8404189119156,46.5504516641598,35.06908930590949,51.93166251499671,23.09716658381819,35.06908930590949,0.0,-2.3684757858670005e-15,-0.0200206106549361,58.20602821818988,-72.99950286098633,10550.34237519112,10303.578571428592,10056.814767666065,10215.925116299626,10245.036264504704,10270.674118725512,10305.960047778488,9869.85950832204,8711.131373218395,10305.6713627451,10526.573827938962,10505.37140000001,8110.765250000004,10472.213099999994,10224.383675609804,10257.54985897728,10331.32,10392.935,2817.0,2817.0,10268.568750000008,10198.4680952381,10505.37140000001,10472.213099999994,8110.765250000004,10285.4196290334,10164.750124241977,10192.283166666848,10326.50582745084,378.1235122106096,3.722791025792185,158.02000000000044,1611334.8926398037
2019-09-19,BTCUSDT,10156.41,10325.0,9653.0,10244.29,44826.282579,13.730615290038893,15.2645135682043,78.71865384614648,-92.85714285714286,0.130773809523811,-133.4626632389277,-2.216932464613428,33.449323363937296,-29.682440459970167,-32.68249152674367,3.0000510667735014,78.71865384614648,119.02410256409468,-40.30544871794821,-28.29694136570106,-31.52054411103847,3.223602745337409,20.240179445494068,24.868235591654788,1389.5389391475817,-58.82999999999993,12.401695742257184,692.9578530738227,0.7728206643043267,-0.5709920878335883,-0.0057099208783358,0.994290079121664,99.4290079121664,48.89153376769328,45.71729419391138,44.29566505029808,83.63366336633675,45.71729419391138,72.28946651155394,24.096488837184648,-0.0221244761877126,62.00144795734861,-52.80515935412289,10481.591076424918,10280.707142857163,10079.823209289412,10214.554353415182,10244.870427948104,10268.275562477738,10303.541614532272,9877.273973503785,8726.386682937615,10319.111838235292,10521.977950932132,10508.646600000013,8142.947950000004,10495.806999999992,10225.378991829311,10256.74558729858,10277.015,10279.435,2817.0,2817.0,10279.313750000008,10233.984761904769,10508.646600000013,10495.806999999992,8142.947950000004,10275.060796579286,10168.599402560274,10205.599125000184,10316.267341176332,399.1146899098517,3.895972194362437,672.0,1645393.5285909732
2019-09-20,BTCUSDT,10243.7,10281.0,10061.39,10168.59,25088.491069,15.139094438174492,15.444425960753762,60.00666666666075,-92.85714285714286,-0.3420153909202695,-56.56414713072475,-6.059247406521971,33.44932336393729,-34.19230813836111,-32.98445484906716,-1.2078532892939575,60.00666666666075,120.81445156694362,-60.80778490028287,-32.51198522293453,-31.71883233341768,-0.7931528895168469,28.15131782908925,23.8583962321898,1290.2861577798972,70.44000000000051,11.898092644301842,643.4608635685496,0.5890580552019655,0.6975535122770049,0.00697553512277,1.00697553512277,100.697553512277,46.97037629673901,60.05889963200807,46.94842771060956,73.44586894586897,60.05889963200807,17.937202285447768,30.075556265667235,-0.0241986763938495,62.28906670034052,-45.12080894092601,10479.995723121774,10271.41142857145,10062.827134021123,10204.025873707087,10227.919221737411,10259.213238616128,10298.249394354536,9883.042607691828,8740.73696469943,10310.800584558823,10520.339611235571,10504.51860000001,8175.214400000004,10516.216499999991,10222.539542237846,10255.890436172063,10277.015,10122.75,2817.0,2817.0,10248.511250000009,10261.79666666667,10504.51860000001,10516.216499999991,8175.214400000004,10263.234105887954,10158.749572990744,10218.071708333517,10302.931788235155,386.2929263448624,3.798883880113785,219.61000000000053,1644798.3323864767
2019-09-21,BTCUSDT,10167.92,10176.7,9900.0,9986.39,20544.175196,16.838987297722763,15.763632056694156,48.45326923076209,-78.57142857142857,-0.6560534875316233,-145.3129026223174,-14.742801912360695,38.93759447185027,-51.870497252333735,-36.76166332972047,-15.108833922613265,48.45326923076209,114.50906695155876,-66.05579772079666,-49.12530362192592,-35.20012659111933,-13.925177030806594,28.72306564735744,25.65840893125201,1359.5128607956185,-171.9400000000005,11.276747501804824,597.4993733136532,0.4763375790698656,-1.6926010476131514,-0.0169260104761314,0.9830739895238684,98.30739895238683,42.628599043819655,68.89704648502102,58.22441343698006,49.61160714285706,68.89704648502102,0.0,30.075556265667235,-0.0266879765603134,59.32143284689111,-64.51410324640773,10466.999066671802,10237.876428571451,10008.7537904711,10171.913287932544,10174.24606135132,10234.41112601466,10286.01961418377,9885.08909070783,8753.13152226461,10286.775794117646,10516.954831515002,10493.77140000001,8205.857700000004,10533.894999999991,10104.464771118925,10218.03401990878,10200.7,10122.75,2817.0,2817.0,10204.052500000009,10280.79285714286,10493.77140000001,10533.894999999991,8205.857700000004,10243.785187902313,10117.588794492578,10227.484875000182,10282.613019607705,378.46486017737226,3.7898065284589553,276.7000000000007,1637082.572768232
2019-09-22,BTCUSDT,9985.15,10089.0,9853.97,10028.87,22049.275256,18.525208525101256,16.2981044783698,48.68685897435171,-78.57142857142857,0.1860188061098627,-145.42368071139802,-12.140095161089588,40.44608448102167,-61.74109559231511,-41.757549782239394,-19.98354581007571,48.68685897435171,102.6667022791941,-53.97984330484239,-58.44886554738696,-39.84987438237285,-18.598991165014105,28.929649808573483,25.38149805130333,1308.4347993102176,-386.1399999999994,10.76261824085732,554.8208466483923,0.4789167843945638,-3.707533646151073,-0.0370753364615107,0.9629246635384892,96.29246635384892,43.92995241945521,59.66350393433739,62.87315001712207,55.93303571428584,59.66350393433739,20.778651431172342,12.905284572206703,-0.0293714037491454,61.374577700483655,-54.55018137847632,10450.57215250502,10212.71142857145,9974.85070463788,10148.342863595268,10141.940269939916,10215.725569104236,10275.935315588327,9887.936237426487,8765.825437465957,10261.888062499998,10510.467675393082,10478.01160000001,8236.692850000003,10547.683699999992,10100.685032562977,10215.100295225133,10200.7,10066.5,2817.0,2817.0,10165.783750000008,10295.263809523813,10478.01160000001,10547.683699999992,8236.692850000003,10219.160322496027,10089.815249500118,10234.290291666848,10264.381592156724,368.2195130218457,3.67159523477566,235.03000000000063,1647849.688970977
2019-09-23,BTCUSDT,10028.05,10049.99,9615.77,9702.25,31937.232356,20.60576126742095,17.200572928860865,11.401346153837949,-100.0,-0.7503109023075855,-215.68354828549727,-26.03266824663818,47.65294691757697,-94.82602482629044,-52.371244791049605,-42.45478003524085,11.401346153837949,84.24675925925072,-72.84541310541277,-89.61846637387134,-49.80359278067255,-39.81487359319879,29.642713324791547,27.832880032649363,1453.175170788058,-639.8099999999995,9.867525700784824,515.1907861735071,0.1121592873382903,-6.186485090978,-0.06186485090978,0.93813514909022,93.813514909022,36.98366587668091,39.24604949667087,55.935533305343,12.193505632869396,39.24604949667087,0.0,6.9262171437241165,-0.0330181347648061,55.15523307911416,-89.61874579852112,10518.106566917422,10169.792142857166,9821.47771879691,10086.433375226872,10044.23132106438,10169.045971912945,10253.437852231922,9884.259282229925,8775.143094804604,10228.271,10497.97201647493,10453.47200000001,8265.835900000004,10556.619199999992,10080.763280934823,10211.741869867876,10058.63,10032.29,2817.0,2817.0,10090.813750000008,10264.894761904765,10453.47200000001,10556.619199999992,8265.835900000004,10180.241240644664,10006.895712026451,10237.990458333516,10233.959568627311,372.9338335202853,3.8437870959858302,434.21999999999935,1628633.8045683042
