Price,Close
Ticker,005930.KS
DATE,
2021-04-12,75879.34375
2021-04-13,76608.953125
2021-04-14,76608.953125
2021-04-15,76700.1484375
2021-04-16,76517.7109375
2021-04-19,75970.5234375
2021-04-20,76517.7109375
2021-04-21,75332.109375
2021-04-22,75149.71875
2021-04-23,75514.53125
2021-04-26,76152.9296875
2021-04-27,75605.703125
2021-04-28,74876.09375
2021-04-29,74511.3203125
2021-04-30,74328.90625
2021-05-03,74511.3203125
2021-05-04,75332.109375
2021-05-06,75058.5
2021-05-07,74693.703125
2021-05-10,75879.34375
2021-05-11,74055.3125
2021-05-12,72960.8984375
2021-05-13,71592.8671875
2021-05-14,73052.0859375
2021-05-17,72596.0859375
2021-05-18,72596.0859375
2021-05-20,72504.890625
2021-05-21,73052.0859375
2021-05-24,72687.28125
2021-05-25,72869.6875
2021-05-26,72778.484375
2021-05-27,72596.0859375
2021-05-28,73052.0859375
2021-05-31,73416.8828125
2021-06-01,73508.078125
2021-06-02,73690.4921875
2021-06-03,75514.53125
2021-06-04,74967.3046875
2021-06-07,74693.703125
2021-06-08,74693.703125
2021-06-09,73964.1015625
2021-06-10,73872.890625
2021-06-11,73872.890625
2021-06-14,73416.8828125
2021-06-15,73781.6953125
2021-06-16,74602.5078125
2021-06-17,73781.6953125
2021-06-18,73416.8828125
2021-06-21,72869.6875
2021-06-22,72960.8984375
2021-06-23,73052.0859375
2021-06-24,74055.3125
2021-06-25,74420.1015625
2021-06-28,74693.703125
2021-06-29,74199.953125
2021-06-30,73925.140625
2021-07-01,73375.515625
2021-07-02,73283.9140625
2021-07-05,73650.3515625
2021-07-06,74383.171875
2021-07-07,74016.7421875
2021-07-08,73192.3046875
2021-07-09,72734.296875
2021-07-12,73009.09375
2021-07-13,73100.6953125
2021-07-14,72825.8984375
2021-07-15,73833.5234375
2021-07-16,73100.6953125
2021-07-19,72367.8515625
2021-07-20,72367.8515625
2021-07-21,71909.828125
2021-07-22,73009.09375
2021-07-23,72642.65625
2021-07-26,72184.6484375
2021-07-27,71909.828125
2021-07-28,72551.0625
2021-07-29,72367.8515625
