Price,Close
Ticker,GS
DATE,
2020-09-01,182.35899353027344
2020-09-02,186.4240264892578
2020-09-03,184.22288513183594
2020-09-04,187.2228546142578
2020-09-08,179.7140655517578
2020-09-09,179.48329162597656
2020-09-10,177.52175903320312
2020-09-11,178.3294677734375
2020-09-14,178.7022705078125
2020-09-15,175.73780822753906
2020-09-16,178.11643981933594
2020-09-17,172.92420959472656
2020-09-18,172.95083618164062
2020-09-21,172.18751525878906
2020-09-22,170.0751495361328
2020-09-23,165.19349670410156
2020-09-24,173.17269897460938
2020-09-25,173.0306854248047
2020-09-28,176.6875
2020-09-29,174.663818359375
2020-09-30,178.3738555908203
2020-10-01,176.22592163085938
2020-10-02,177.42416381835938
2020-10-05,179.1105499267578
2020-10-06,178.48036193847656
2020-10-07,180.70814514160156
2020-10-08,184.59567260742188
2020-10-09,184.2051544189453
2020-10-12,190.04531860351562
2020-10-13,187.10752868652344
2020-10-14,187.4802703857422
2020-10-15,185.14598083496094
2020-10-16,183.02467346191406
2020-10-19,182.56317138671875
2020-10-20,184.64002990722656
2020-10-21,180.0957489013672
2020-10-22,182.30577087402344
2020-10-23,181.98626708984375
2020-10-26,178.52474975585938
2020-10-27,173.67861938476562
2020-10-28,168.43312072753906
2020-10-29,168.5840301513672
2020-10-30,167.7852325439453
2020-11-02,168.8147735595703
2020-11-03,175.67564392089844
2020-11-04,175.62240600585938
2020-11-05,180.1400909423828
2020-11-06,178.63121032714844
2020-11-09,190.7642364501953
2020-11-10,193.01869201660156
2020-11-11,193.53343200683594
2020-11-12,190.39149475097656
2020-11-13,194.44764709472656
2020-11-16,197.3765869140625
2020-11-17,199.391357421875
2020-11-18,199.08070373535156
2020-11-19,199.32037353515625
2020-11-20,198.237548828125
2020-11-23,203.10142517089844
2020-11-24,210.79660034179688
2020-11-25,209.94448852539062
2020-11-27,208.93270874023438
2020-11-30,204.65463256835938
2020-12-01,207.10874938964844
2020-12-02,212.07940673828125
2020-12-03,210.13397216796875
2020-12-04,213.8017120361328
2020-12-07,212.79335021972656
2020-12-08,213.14138793945312
2020-12-09,216.69314575195312
2020-12-10,218.1031494140625
2020-12-11,214.16763305664062
2020-12-14,212.20436096191406
2020-12-15,216.3450927734375
2020-12-16,217.54092407226562
2020-12-17,218.12991333007812
2020-12-18,216.07742309570312
2020-12-21,229.32957458496094
2020-12-22,223.180908203125
2020-12-23,228.85659790039062
2020-12-24,228.59780883789062
2020-12-28,231.65869140625
2020-12-29,230.24874877929688
2020-12-30,231.5338134765625
2020-12-31,235.3354034423828
2021-01-04,236.4866485595703
2021-01-05,241.77854919433594
2021-01-06,254.82553100585938
2021-01-07,260.2691345214844
2021-01-08,258.8680114746094
2021-01-11,262.2145080566406
2021-01-12,269.6929016113281
2021-01-13,270.3443298339844
2021-01-14,274.743896484375
2021-01-15,268.6220397949219
2021-01-19,262.5447998046875
2021-01-20,259.216064453125
2021-01-21,258.2344665527344
2021-01-22,258.2523193359375
2021-01-25,252.58566284179688
2021-01-26,251.44332885742188
2021-01-27,243.9203338623047
2021-01-28,245.42849731445312
2021-01-29,241.99281311035156
2021-02-01,245.1697235107422
2021-02-02,256.09271240234375
2021-02-03,257.5027160644531
2021-02-04,262.1431884765625
2021-02-05,261.920166015625
2021-02-08,267.85455322265625
2021-02-09,268.1312255859375
2021-02-10,271.5401611328125
2021-02-11,269.79107666015625
2021-02-12,273.36065673828125
2021-02-16,278.3938903808594
2021-02-17,279.08990478515625
2021-02-18,276.5555419921875
2021-02-19,281.6600646972656
2021-02-22,282.7755432128906
2021-02-23,284.86370849609375
2021-02-24,295.06396484375
2021-02-25,292.4937438964844
2021-02-26,285.104736328125
2021-03-01,295.577880859375
2021-03-02,296.49169921875
2021-03-03,299.6184387207031
2021-03-04,295.01348876953125
2021-03-05,293.2933044433594
2021-03-08,299.4034118652344
2021-03-09,296.17816162109375
2021-03-10,306.4183349609375
2021-03-11,306.49005126953125
2021-03-12,312.5015563964844
2021-03-15,310.0287780761719
2021-03-16,306.140625
2021-03-17,309.0434265136719
2021-03-18,311.7758483886719
2021-03-19,308.3714904785156
2021-03-22,304.00836181640625
2021-03-23,297.2352294921875
2021-03-24,294.44012451171875
2021-03-25,296.14227294921875
2021-03-26,293.3112487792969
2021-03-29,291.82403564453125
2021-03-30,297.45037841796875
2021-03-31,292.96185302734375
2021-04-01,293.53515625
2021-04-05,289.86199951171875
2021-04-06,293.01556396484375
2021-04-07,292.55865478515625
2021-04-08,296.6708679199219
2021-04-09,296.3752746582031
2021-04-12,297.2980041503906
2021-04-13,293.571044921875
2021-04-14,300.442626953125
2021-04-15,303.3095397949219
2021-04-16,306.6781921386719
2021-04-19,307.3770446777344
2021-04-20,297.3338928222656
2021-04-21,300.3710021972656
2021-04-22,296.41107177734375
2021-04-23,304.02630615234375
2021-04-26,307.76220703125
2021-04-27,310.54852294921875
2021-04-28,311.8743896484375
2021-04-29,316.2285461425781
2021-04-30,312.1790771484375
2021-05-03,313.7110900878906
2021-05-04,313.4243469238281
2021-05-05,320.39447021484375
2021-05-06,327.8753967285156
2021-05-07,332.28326416015625
2021-05-10,330.30322265625
2021-05-11,322.4551086425781
2021-05-12,317.5096740722656
2021-05-13,321.4605712890625
2021-05-14,330.3838806152344
2021-05-17,330.81396484375
2021-05-18,326.6121520996094
2021-05-19,321.0753479003906
2021-05-20,322.3297424316406
2021-05-21,328.1351623535156
2021-05-24,329.9538879394531
2021-05-25,326.5673522949219
2021-05-26,329.15655517578125
2021-05-27,332.7132568359375
2021-05-28,334.42120361328125
2021-06-01,343.7881164550781
2021-06-02,344.68707275390625
2021-06-03,349.4334411621094
2021-06-04,351.88751220703125
2021-06-07,348.9300842285156
2021-06-08,345.8196716308594
2021-06-09,344.0937805175781
2021-06-10,336.1472473144531
2021-06-11,339.84173583984375
2021-06-14,335.2302551269531
2021-06-15,333.77398681640625
2021-06-16,333.50433349609375
2021-06-17,324.9644775390625
2021-06-18,313.5749206542969
2021-06-21,321.4046325683594
2021-06-22,321.3956604003906
2021-06-23,324.5599365234375
2021-06-24,331.4817199707031
2021-06-25,331.49969482421875
2021-06-28,331.4457702636719
2021-06-29,334.9606018066406
2021-06-30,341.1722717285156
2021-07-01,337.0910339355469
2021-07-02,336.34490966796875
2021-07-06,332.4794921875
2021-07-07,330.5108642578125
2021-07-08,322.6631774902344
2021-07-09,334.1875
2021-07-12,342.0442199707031
2021-07-13,337.98095703125
2021-07-14,336.56072998046875
2021-07-15,335.61676025390625
2021-07-16,327.9309387207031
2021-07-19,318.8696594238281
2021-07-20,327.8950500488281
2021-07-21,335.751708984375
2021-07-22,335.0414733886719
2021-07-23,336.2460021972656
2021-07-26,337.9090576171875
2021-07-27,336.9562072753906
2021-07-28,336.4078674316406
2021-07-29,339.392333984375
2021-07-30,336.9922180175781
2021-08-02,339.9676513671875
2021-08-03,341.9183654785156
2021-08-04,339.6710510253906
2021-08-05,345.4601135253906
2021-08-06,357.67669677734375
2021-08-09,359.4655456542969
2021-08-10,366.7379455566406
2021-08-11,372.0595703125
2021-08-12,373.0573425292969
2021-08-13,369.2638854980469
2021-08-16,367.0794677734375
2021-08-17,364.04107666015625
2021-08-18,358.49468994140625
2021-08-19,353.793212890625
2021-08-20,355.86077880859375
2021-08-23,360.87689208984375
2021-08-24,367.2682189941406
2021-08-25,371.36737060546875
2021-08-26,370.7291564941406
2021-08-27,377.2734069824219
2021-08-30,371.7988586425781
2021-08-31,373.524169921875
2021-09-01,373.6596984863281
2021-09-02,374.4184875488281
2021-09-03,371.5369567871094
2021-09-07,370.6427307128906
2021-09-08,365.83709716796875
2021-09-09,365.4576721191406
2021-09-10,364.46417236328125
2021-09-13,369.6851806640625
2021-09-14,364.65380859375
2021-09-15,363.08203125
2021-09-16,358.3216552734375
2021-09-17,353.6064147949219
2021-09-20,341.5654296875
2021-09-21,339.496826171875
2021-09-22,348.19561767578125
2021-09-23,353.96771240234375
2021-09-24,353.0554504394531
2021-09-27,361.14892578125
2021-09-28,351.8359375
2021-09-29,347.6717834472656
2021-09-30,341.47509765625
2021-10-01,343.2545471191406
2021-10-04,337.97021484375
2021-10-05,348.5027770996094
2021-10-06,350.526123046875
2021-10-07,352.8476257324219
2021-10-08,354.825927734375
2021-10-11,347.9878234863281
2021-10-12,349.15313720703125
2021-10-13,348.9543762207031
2021-10-14,353.3715515136719
2021-10-15,366.8037414550781
2021-10-18,373.6867980957031
2021-10-19,372.3046875
2021-10-20,368.44769287109375
2021-10-21,368.1766052246094
2021-10-22,374.25592041015625
2021-10-25,374.644287109375
2021-10-26,377.2277526855469
2021-10-27,371.2478942871094
2021-10-28,374.7074890136719
2021-10-29,373.37969970703125
2021-11-01,376.4057312011719
2021-11-02,382.8643798828125
2021-11-03,377.4896545410156
2021-11-04,368.6102294921875
2021-11-05,367.7159118652344
2021-11-08,368.8541259765625
2021-11-09,366.1532897949219
2021-11-10,360.5257568359375
2021-11-11,363.434326171875
2021-11-12,365.7557678222656
2021-11-15,365.6654968261719
2021-11-16,364.11181640625
2021-11-17,353.6876525878906
2021-11-18,353.5251159667969
2021-11-19,349.92999267578125
2021-11-22,357.85186767578125
2021-11-23,367.04754638671875
2021-11-24,360.5888977050781
2021-11-26,351.7365417480469
2021-11-29,349.1621398925781
2021-11-30,344.1487731933594
2021-12-01,341.86956787109375
2021-12-02,351.9128112792969
2021-12-03,347.5450744628906
2021-12-06,353.510986328125
2021-12-07,363.32720947265625
2021-12-08,360.7937316894531
2021-12-09,360.0400390625
2021-12-10,355.1092529296875
2021-12-13,349.2794494628906
2021-12-14,353.0751037597656
2021-12-15,354.06494140625
2021-12-16,360.8392028808594
2021-12-17,346.7005310058594
2021-12-20,337.4472351074219
2021-12-21,345.3565979003906
2021-12-22,347.1817626953125
2021-12-23,349.6426696777344
2021-12-27,352.36688232421875
2021-12-28,351.97637939453125
2021-12-29,350.696044921875
2021-12-30,350.0785217285156
2021-12-31,347.381591796875
2022-01-03,358.9866027832031
2022-01-04,370.0196838378906
2022-01-05,361.98333740234375
2022-01-06,360.4395751953125
2022-01-07,360.96624755859375
2022-01-10,362.4736633300781
2022-01-11,365.9969787597656
2022-01-12,354.42816162109375
2022-01-13,354.8731689453125
2022-01-14,345.9195251464844
2022-01-18,321.8194580078125
2022-01-19,315.3903503417969
2022-01-20,316.0986022949219
2022-01-21,312.2937927246094
2022-01-24,311.8216552734375
2022-01-25,310.1507873535156
2022-01-26,311.1768493652344
2022-01-27,309.6785888671875
2022-01-28,315.1088562011719
2022-01-31,322.0736999511719
2022-02-01,330.5913391113281
2022-02-02,329.68328857421875
2022-02-03,325.8875732421875
2022-02-04,333.8059387207031
2022-02-07,334.3053894042969
2022-02-08,336.07611083984375
2022-02-09,340.0988464355469
2022-02-10,336.5028991699219
2022-02-11,329.68328857421875
2022-02-14,327.1225280761719
2022-02-15,330.48236083984375
2022-02-16,326.9499816894531
2022-02-17,316.9703063964844
2022-02-18,314.22796630859375
2022-02-22,312.6207275390625
2022-02-23,309.82391357421875
2022-02-24,308.91583251953125
2022-02-25,317.9328918457031
2022-02-28,309.9147033691406
2022-03-01,299.78485107421875
2022-03-02,307.2566223144531
2022-03-03,304.5528869628906
2022-03-04,301.1275329589844
2022-03-07,294.02117919921875
2022-03-08,293.5461730957031
2022-03-09,304.7081604003906
2022-03-10,301.3376159667969
2022-03-11,298.688720703125
2022-03-14,296.8435974121094
2022-03-15,300.6616516113281
2022-03-16,311.2574462890625
2022-03-17,313.550048828125
2022-03-18,315.4774169921875
2022-03-21,309.6497802734375
2022-03-22,313.31256103515625
2022-03-23,306.55328369140625
2022-03-24,307.1195983886719
2022-03-25,308.2704772949219
2022-03-28,306.2701110839844
2022-03-29,310.25262451171875
2022-03-30,306.5350036621094
2022-03-31,301.52032470703125
2022-04-01,301.62994384765625
2022-04-04,299.7939758300781
2022-04-05,295.91192626953125
2022-04-06,288.87860107421875
2022-04-07,286.9512023925781
2022-04-08,293.5644226074219
2022-04-11,292.9888916015625
2022-04-12,292.09375
2022-04-13,294.0942077636719
2022-04-14,293.79278564453125
2022-04-18,301.3193359375
2022-04-19,306.8638000488281
2022-04-20,311.53143310546875
2022-04-21,305.35662841796875
2022-04-22,292.0846862792969
2022-04-25,293.591796875
2022-04-26,286.0104064941406
2022-04-27,286.1109619140625
2022-04-28,290.8423767089844
2022-04-29,279.0410461425781
2022-05-02,283.5442199707031
2022-05-03,287.41705322265625
2022-05-04,296.0489196777344
2022-05-05,285.9647521972656
