date,symbol,open,high,low,close_TA,volume_TA,ADX_14,ADXR_14,APO,AROON_osc_14,BOP,CCI_14,CMO_14,DX_14,MACD,MACD_signal,MACD_hist,MACDEXT,MACDEXT_signal,MACDEXT_hist,MACDFIX,MACDFIX_signal,MACDFIX_hist,MFI_14,MINUS_DI_14,MINUS_DM_14,MOM_10,PLUS_DI_14,PLUS_DM_14,PPO,ROC_10,ROCP_10,ROCR_10,ROCR100_10,RSI_14,SlowK_3,SlowD_3,FASTK_5,FASTD_5,FASTK_rsi,FASTD_rsi,TRIX_30,ULTOSC,WILLR_14,BBANDS_upper_14,BBANDS_middle_14,BBANDS_lower_14,DEMA_30,EMA_8,EMA_21,EMA_50,EMA_100,EMA_200,HT_TRENDLINE,KAMA_30,MA_50,MA_200,MA_100,MAMA,FAMA,MIDPOINT_14,MIDPRICE_14,SAR,SAREXT,SMA_8,SMA_21,SMA_50,SMA_100,SMA_200,T3,TEMA_30,TRIMA_30,WMA_50,ATR_14,NATR_14,TRANGE,AD
2021-01-11,BTCUSDT,38150.02,38264.74,30420.0,35404.47,249131.539943,48.803394989898834,46.6128556329531,5471.692564102585,71.42857142857143,-0.3499861053393734,21.59135810869681,29.51124830959272,6.431203021769703,4297.786167614893,3919.245072437424,378.5410951774693,5471.692564102585,4637.628425925931,834.0641381766536,4093.4137201487792,3726.431398767496,366.9823213812838,65.33975498772003,24.274116889584835,10948.204962456535,6072.7800000000025,27.61095093966693,12453.196607350426,18.54084126504551,20.70381897531306,0.2070381897531305,1.2070381897531306,120.70381897531306,64.75562415479635,61.303480251048505,75.74788158341111,43.23044232437122,61.303480251048505,0.0,18.06164631102776,1.4212643683516824,70.10489043120585,-40.73136278780336,42668.15818546535,34004.260000000024,25340.3618145347,36237.78902473819,36470.43199041138,32070.00521330238,26256.010268591213,21366.755716119693,16962.995916149677,26942.173212335045,36779.63362129054,24366.565600000005,14817.143949999992,19085.996399999985,37290.57351573362,33358.35222105929,33983.905,33915.0,2817.0,2817.0,37045.675,31019.015238095235,24366.565600000005,19085.996399999985,14817.143949999992,35097.96893171923,38741.17640530612,27653.21733333362,27894.94867450949,3221.5987248170577,9.099412375943087,7844.739999999998,6792396.43433531
2021-01-12,BTCUSDT,35410.37,36628.0,32531.0,34051.24,133948.151996,45.77680984931818,45.969609679960456,5466.144166666683,71.42857142857143,-0.3317378569685147,7.562149142244931,19.784054579015447,6.431203021769711,3901.404965187376,3915.677050987414,-14.27208580003844,5466.144166666683,4843.851303418811,622.2928632478724,3722.136023007028,3725.5723236154017,-3.43630060837404,62.29289091876844,22.11109271805208,10166.19032228107,1872.909999999996,25.15058731230343,11563.682563968254,18.25430273614189,5.820407709163256,0.0582040770916326,1.0582040770916326,105.82040770916323,59.89202728950773,43.61824644519714,60.616926894291645,31.49384215091065,43.61824644519714,0.0,-3.7895612573872014e-14,1.4551119922912248,65.11735491990976,-53.990157211209855,42331.43210077461,34480.42000000003,26629.40789922545,36353.79626639823,35932.833770319965,32250.117466638527,26561.70555217587,21617.933622731183,17133.028195590974,27375.95377367424,36482.571043065225,24680.230400000004,14941.589099999994,19319.842499999984,37128.60683994693,33452.60858653148,34729.175,34635.0,2817.0,2817.0,37303.49125,31506.65571428571,24680.230400000004,19319.842499999984,14941.589099999994,35581.50922201916,38547.12276651674,28347.96375000029,28274.739827450667,3284.127387330125,9.644663123369735,4097.0,6757854.354387345
2021-01-13,BTCUSDT,34049.15,37850.0,32380.0,37371.38,124477.914938,43.34805977511221,45.59941125326225,5587.503333333352,64.28571428571429,0.6073546617915897,29.104270543067592,33.06688367924524,11.774308810434478,3811.243909551147,3894.790422700161,-83.54651314901366,5587.503333333352,5039.952571225081,547.5507621082716,3637.355403370493,3707.92893956642,-70.57353619592686,63.386905172695805,19.59991131855197,9440.033870689564,4371.3299999999945,24.831389936858457,11959.705237970522,18.32387051510904,13.246434475099257,0.1324643447509926,1.1324643447509926,113.24643447509924,66.53344183962263,46.04976149176069,50.323829396002026,63.424999999999976,46.04976149176069,24.755815408246296,8.251938469415395,1.4846132341618024,66.24807320104591,-32.472482269503566,42406.939288910726,35087.26571428574,27767.59213966076,36860.319331091785,36252.51071024886,32715.686787853207,26985.61435405133,21929.88305594443,17334.404830460717,27985.434724431823,36597.32141098046,25044.457800000004,15083.385999999991,19585.634199999982,37140.74549794958,33544.812009316935,34753.22,34900.0,2817.0,2817.0,37731.2225,32179.92333333333,25044.457800000004,19585.634199999982,15083.385999999991,35907.477275176425,38945.11255177736,29051.38500000029,28772.431968627137,3440.261145377973,9.205603714334268,5470.0,6860548.861775938
2021-01-14,BTCUSDT,37371.38,40100.0,36701.23,39144.5,102950.389421,41.73376691880712,45.61219460989682,5578.675576923095,57.142857142857146,0.5216946130511934,79.1016234845198,38.88697837143003,20.74795978684089,3838.617396906797,3883.555817541488,-44.93842063469128,5578.675576923095,5207.512514245025,371.16306267806976,3662.7603928933568,3698.895230231808,-36.13483733845078,64.45096770206862,18.215609703183105,8765.745737068883,7155.790000000001,27.753199816899286,13355.440578115486,17.948036883186642,22.369736072508097,0.2236973607250808,1.223697360725081,122.36973607250808,69.44348918571501,58.246811366558575,49.30493976783871,79.82159194876488,58.246811366558575,57.67809933802579,27.477971582090657,1.5118111454418548,65.89441121070206,-20.30028943560058,42547.4424584473,35817.32785714288,29087.213255838466,37527.12946645382,36895.17499686022,33300.124352593826,27462.433398990488,22270.76655978712,17551.42070279444,28621.6096126894,36950.21800758695,25452.9656,15233.526749999994,19871.082599999987,37240.933223052096,33637.21503966031,34957.25,35040.0,2817.0,2817.0,38028.115000000005,32913.98523809524,25452.9656,19871.082599999987,15233.526749999994,36222.13675261449,39581.7663847433,29763.79416666696,29325.37479999968,3437.297492136689,8.781048403062215,3398.769999999997,6905614.135645274
2021-01-15,BTCUSDT,39145.21,39747.76,34408.0,36742.22,118300.920916,39.36859486036581,45.51150535756323,5379.496153846176,28.571428571428573,-0.4500183528847733,30.65010031325918,23.250214779773284,8.62135810062871,3624.684061964279,3831.7814664260463,-207.09740446176733,5379.496153846176,5321.358368945882,58.13778490029381,3461.358011485656,3651.387786482577,-190.02977499692133,59.26240521523795,20.85542978382602,10432.851041563965,2792.6900000000023,24.79075044019745,12401.480536821522,17.027278957993694,8.226004896091354,0.0822600489609135,1.0822600489609135,108.22600489609135,61.62510738988664,69.5195940104699,57.93872228959631,65.31219008264465,69.5195940104699,18.1446580556123,33.52619093396142,1.5327477393692668,62.32230351960101,-37.68292329956584,42038.74890212583,36346.65142857145,30654.55395501707,37817.434571525264,36861.18499755795,33613.04213872166,27826.34659903008,22557.32999424677,17742.373929632307,29252.09565719698,36931.26000961094,25844.8206,15371.275049999997,20131.84089999999,37215.99756189949,33726.68460271629,36285.76,35040.0,2817.0,2817.0,37691.8575,33486.83047619047,25844.8206,20131.84089999999,15371.275049999997,36471.12950040682,39670.14558724607,30469.40950000029,29768.09065882321,3573.187671269782,9.72501844273368,5339.760000000002,6890741.224834802
2021-01-16,BTCUSDT,36737.43,37950.0,35357.8,35994.98,86348.431508,37.17236366324173,45.5023535360551,5202.764679487198,28.571428571428573,-0.2864169431371028,7.636146367086989,18.770850557509817,8.621358100628704,3356.156644992629,3736.6565021393626,-380.499857146734,5202.764679487198,5383.897856125371,-181.1331766381727,3208.0221114746346,3562.714651480989,-354.6925400063542,53.76297517507415,19.7531167135256,9687.647395737968,-774.3799999999974,23.48043612320464,11515.660498477127,16.205977209667754,-2.1060469912992708,-0.0210604699129927,0.9789395300870072,97.89395300870072,59.38542527875491,63.986649278172855,63.91768488506703,46.82616580310885,63.986649278172855,0.0,25.27425246454599,1.5466953596251942,60.35960117631021,-43.08986975397972,41832.11578223149,36619.26928571431,31406.42278919712,37973.70609606114,36668.69499810063,33829.58194429242,28146.685163774,22823.42207356862,17923.99190048174,29836.304531250003,36862.16608468206,26221.9298,15505.557199999996,20382.534999999985,36605.48878094975,34446.385647274656,36285.76,35040.0,2817.0,2817.0,37118.37875,33939.28714285714,26221.9298,20382.534999999985,15505.557199999996,36618.47659737994,39579.22762069923,31171.171416666955,30166.13612548988,3503.1171233219407,9.732238004638258,2592.199999999997,6846842.830814856
2021-01-17,BTCUSDT,35994.98,36852.5,33850.0,35828.61,80157.727384,34.58110024907846,43.61770837097336,4897.1308333333545,28.571428571428573,-0.0554104912572864,-27.21844360464784,17.74479705831041,0.8946758649558831,3094.253436311221,3608.1758889737343,-513.9224526625135,4897.1308333333545,5371.546381766399,-474.415548433044,2960.2687613368835,3442.2254734521675,-481.95671211528406,48.38547393690753,21.63745069526735,10503.472581756689,-3603.6699999999983,22.028115981621696,10693.113320014476,15.037460095397517,-9.13888316881498,-0.0913888316881498,0.9086111683118502,90.86111683118502,58.8723985291552,52.269823291797,61.92535552681317,44.67111398963731,52.269823291797,0.0,6.048219351870728,1.553995911512196,62.20823995180281,-44.29370477568741,41663.47827115526,36821.30928571431,31979.14030027335,38081.45328414692,36482.00944296716,34011.311767538566,28447.9371181358,23080.95054735934,18102.147304457045,30344.384781250003,36789.6252061434,26584.105,15638.540249999996,20630.314699999988,36566.644841902256,34499.392127140345,36285.76,35040.0,2817.0,2817.0,36585.9275,34393.90380952381,26584.105,20630.314699999988,15638.540249999996,36668.25104684396,39438.04804692792,31860.91562500029,30542.86868235262,3467.358757370373,9.67762566666799,3002.5,6872330.985848346
2021-01-18,BTCUSDT,35824.99,37469.83,34800.0,36631.27,70698.11875,32.3902017773667,42.086997421888434,4370.296025641052,28.571428571428573,0.3019967563477818,-15.705108662192822,21.27822551061312,3.908521645113831,2917.826324822243,3470.105976143436,-552.2796513211933,4370.296025641052,5269.159095441613,-898.8630698005618,2792.369166226032,3312.25421200694,-519.8850457809085,54.02985541583401,20.42752887151791,9753.224540202638,-3951.540000000001,22.089308669631627,10546.649511442016,13.210679978360156,-9.736979770498888,-0.0973697977049889,0.9026302022950112,90.26302022950112,60.63911275530656,45.33253326424877,53.86300194473946,44.500319999999945,45.33253326424877,16.712695818714188,5.570898606238024,1.5562793913071138,62.06742401877208,-44.138838174273886,41195.75122246337,37152.92071428573,33110.0902061081,38266.597105212,36515.17845564112,34249.489788671424,28768.852133110864,23349.27370483737,18286.5166845122,30708.76810037879,36778.43298081304,26953.0306,15776.263899999994,20883.695199999987,36569.87609980714,34551.154226457016,37266.17,35925.0,2817.0,2817.0,36396.08375,34848.75428571428,26953.0306,20883.695199999987,15776.263899999994,36674.84092693151,39430.16465070313,32527.994333333623,30936.87515294085,3410.392417558204,9.310057820977006,2669.8300000000017,6898618.32604016
2021-01-19,BTCUSDT,36622.46,37850.0,35844.06,35891.49,79611.307769,30.491488039934115,41.06144160878115,3607.4498076923264,21.42857142857143,-0.3644027239099875,-20.05559167009641,16.318722086746945,5.808209453310508,2687.334584198994,3313.551697754548,-626.2171135555536,3607.4498076923264,5062.350349002868,-1454.9005413105417,2573.460456450084,3164.495460895569,-591.0350044454849,53.35070843662352,19.54329329973063,9056.565644473878,-4196.730000000003,21.95351483248829,10173.48740348187,10.752677120821016,-10.468736202305816,-0.1046873620230582,0.8953126379769418,89.53126379769418,58.15936104337348,41.26203375104695,46.28813010236416,34.614667263503385,41.26203375104695,0.0,5.570898606238024,1.5529692452409094,60.07555786005819,-52.5456201214224,41005.15177273535,37291.63214285717,33578.11251297899,38329.43898356256,36376.58102105421,34398.76253515584,29048.17126514573,23597.634423553467,18461.6905483479,31062.62049905303,36719.35257609671,27276.943,15910.430049999995,21128.91989999999,36230.68304990357,34971.03643231865,37317.025,36185.0,2817.0,2817.0,36456.96125,35253.82523809523,27276.943,21128.91989999999,15910.430049999995,36637.9138943318,39260.65062395346,33173.09112500029,31287.40297254869,3310.0743877326177,9.222449075623826,2005.9400000000023,6822771.801193365
2021-01-20,BTCUSDT,35901.94,36415.31,33400.0,35468.23,89368.422918,28.80855666079247,40.47426680585436,2767.55173076925,-21.42857142857143,-0.1438359571652664,-80.68173294610932,13.459900300248853,6.930448731951073,2442.360661098741,3139.313490423386,-696.9528293246453,2767.55173076925,4761.890256410276,-1994.3385256410256,2340.647553253679,2999.725879367191,-659.078326113512,46.919727709065405,23.571347774518163,10853.728098440028,-2681.7899999999936,20.515903432302945,9446.809731804591,8.148725578090115,-7.029590023805998,-0.07029590023806,0.92970409976194,92.970409976194,56.72995015012443,41.523530553036,42.70603252277716,45.45560439560447,41.523530553036,0.0,5.570898606238024,1.5441428476023369,55.76655233115086,-56.216565481352966,41023.31008694298,37198.69428571431,33374.07848448563,38321.43380537169,36174.72523859771,34495.98685014167,29299.938274355703,23832.695722096963,18630.90984637429,31511.35884848485,36631.77537323674,27611.0084,16042.093899999996,21368.31969999999,36192.56039740839,35001.57453144589,37317.025,36185.0,2817.0,2817.0,36634.085,35567.76285714285,27611.0084,21368.31969999999,16042.093899999996,36554.34501107904,39008.4896105521,33788.960875000295,31608.62991372517,3289.0197886088595,9.27314328515649,3015.3099999999977,6856000.692204411
2021-01-21,BTCUSDT,35468.23,35600.0,30071.0,30850.13,131803.182926,28.243630392173525,40.54964951267037,1830.1439743589872,-92.85714285714286,-0.8352504973774647,-177.82192338220634,-11.96383531729452,20.8995889001273,1854.200913244138,2882.2909749875366,-1028.0900617433986,1830.1439743589872,4357.890235042754,-2527.746260683767,1784.908623141404,2756.7624281220333,-971.8538049806292,38.7866431245412,27.76662050186657,13407.46180569431,-4554.34,18.166737509472927,8772.037608104265,5.362184393936884,-12.863742911558909,-0.128637429115589,0.8713625708844109,87.1362570884411,44.018082341352745,30.02869448670359,37.604752930262094,10.015811801002712,30.02869448670359,0.0,-3.907985046680551e-14,1.5249207769364892,47.22115609556317,-93.44111457193364,41403.84310563448,36585.68357142859,31767.52403722271,37725.89044420624,34991.481852242665,34164.54531831061,29360.73010673391,23971.654816708902,18752.494126509868,32010.670339045704,36473.0652644234,27843.929199999995,16150.997499999996,21562.615399999988,33521.3451987042,34631.517198260466,35716.47,36010.5,2817.0,2817.0,35818.92875,35659.50095238094,27843.929199999995,21562.615399999988,16150.997499999996,36267.35510436207,37925.02262039395,34333.3762500003,31735.654290195755,3449.018375136798,11.179915206635426,5529.0,6761344.123101212
2021-01-22,BTCUSDT,30851.99,33826.53,28850.0,32945.17,142971.684049,28.035273774520785,40.77775662774623,1140.1176282051383,-100.0,0.4206103449592381,-160.1973979718931,-0.9161496763264646,25.32663774503508,1539.3871972527122,2613.710219440572,-1074.3230221878594,1140.1176282051383,3863.7362678062855,-2723.618639601147,1485.0066673302936,2502.411275963685,-1017.404608633392,29.732692059764464,27.443789680413687,13670.785962430433,-1106.0699999999997,16.351831384990497,8145.463493239675,3.315562232127621,-3.248251752359088,-0.0324825175235909,0.9675174824764092,96.75174824764092,49.541925161836765,33.65776836183209,35.069997800523815,45.50188888888887,33.65776836183209,33.234057593966035,11.078019197988638,1.499834596083116,52.01099866337715,-67.31707901037511,40649.47472138528,36040.13785714288,31430.80099290048,37437.70084117088,34536.74588507763,34053.69301664601,29501.29637705807,24149.348186675063,18893.71478196748,32582.70450944525,36333.04596079213,28114.3946,16269.002349999992,21777.888199999983,33492.53643876899,34603.04267927318,35469.175,35115.0,2817.0,2817.0,35044.0125,35831.57142857142,28114.3946,21777.888199999983,16269.002349999992,35871.45319968002,37334.14508075482,34796.76795833363,31935.702949019284,3558.1263483413127,10.800145661234447,4976.529999999999,6853674.286470772
2021-01-23,BTCUSDT,32950.0,33456.0,31390.16,32078.0,64595.287675,27.841799772414664,39.95229707223864,670.6583333333474,-92.85714285714286,-0.4221043256012082,-122.72521859971256,-5.0906007444273245,25.32663774503509,1206.0194460086786,2332.172064754193,-1126.1526187455142,670.6583333333474,3318.401018518536,-2647.7426851851883,1167.4646795663357,2235.421956684216,-1067.95727711788,28.54315033431133,26.27051279595508,12694.301250828255,-5293.379999999997,15.652757896744578,7563.644672293984,1.9394898634850568,-14.164261528474452,-0.1416426152847446,0.8583573847152555,85.83573847152554,47.45469962778633,30.46145578551949,31.382639544684977,35.86666666666667,30.46145578551949,24.30202642100893,19.17869467165828,1.4689919068557875,52.42416139526027,-74.176,39910.93208376176,35467.97928571431,31025.026487666863,37058.51459817669,33990.35791061594,33874.08456058728,29602.34357795776,24306.35119287952,19024.901699559843,33272.98930538594,36196.208999706905,28382.94419999999,16383.105399999991,21983.616999999984,33421.80961683054,34573.51185271211,34997.315,35100.0,2817.0,2817.0,34460.985,35826.793809523806,28382.94419999999,21983.616999999984,16383.105399999991,35405.42404127108,36640.31633209866,35157.22495833363,32091.13845490164,3451.534466316933,10.759818150498576,2065.84,6832094.16228798
2021-01-24,BTCUSDT,32078.0,33071.0,30900.0,32259.9,57978.037966,27.797599785585263,38.30049738774205,333.88384615386167,-85.71428571428572,0.0837862736066335,-110.67465210825048,-4.099860543961097,27.22299995680308,945.6006158772216,2054.8577749787987,-1109.2571591015771,333.88384615386167,2757.7774287749453,-2423.893582621084,918.3058140417996,1971.9987281557328,-1053.6929141139328,29.962536612449423,26.10008078702892,12277.725447197668,-6884.599999999999,14.930363072793384,7023.384338558699,0.9603578925029036,-17.58765599254045,-0.1758765599254045,0.8241234400745955,82.41234400745955,47.95006972801945,42.14713153547802,35.42211856094312,45.07283905087832,42.14713153547802,30.931625830418724,29.48923661513119,1.4338250276236808,52.325410753645976,-69.68977777777776,39510.11027768441,35047.256428571454,30584.4025794585,36728.66060363888,33605.81170825684,33727.3405096248,29706.56147686137,24463.847208862106,19156.59322493736,33892.97288379415,36082.12397445375,28645.188999999995,16497.224599999994,22193.022799999984,32840.85480841527,34140.347591637896,34997.315,34475.0,2817.0,2817.0,33994.1,35791.54857142857,28645.188999999995,22193.022799999984,16497.224599999994,34922.93792129829,36049.13573513758,35414.84058333363,32243.175937254586,3360.067718722866,10.415617279417685,2171.0,6846750.241162113
2021-01-25,BTCUSDT,32259.45,34875.0,31910.0,32254.2,88499.226921,26.92551107440527,36.35116046186173,-222.4962820512665,-57.142857142857146,-0.0017706576728499,-64.389051861244,-4.130360825169504,15.58835782906535,730.3379926588168,1789.9538185148024,-1059.6158258559856,-222.4962820512665,2154.970655270672,-2377.466937321938,711.6462156151683,1719.9282256476197,-1008.2820100324514,39.683190900267086,24.441054545829573,11400.74505811212,-4488.02,17.848765994701942,8325.714028661649,-0.6375881072029272,-12.214885219238248,-0.1221488521923825,0.8778511478076175,87.78511478076176,47.93481958741525,43.7906994367126,38.79976225256996,50.432592592592606,43.7906994367126,70.90602273363208,42.04655832835321,1.3953169684776112,46.864920937605376,-69.74044444444444,39502.72603207323,34822.23714285717,30141.74825364111,36420.68323441845,33305.453550866434,33593.41864511346,29806.46886992564,24618.111620567804,19286.91767046037,34337.95414391534,35997.49131125113,28903.084999999995,16612.33344999999,22401.962799999983,32547.52740420763,33742.142544780334,34997.315,34475.0,2817.0,2817.0,33547.29875,35804.190952380945,28903.084999999995,22401.962799999983,16612.33344999999,34461.8225133996,35516.19331005153,35583.82466666696,32384.705780391832,3331.848595956947,10.329968177654218,2965.0,6778798.355830461
2021-01-26,BTCUSDT,32254.19,32921.88,30837.37,32467.77,84972.20691,26.449252308635344,34.89865604187378,-915.203525641009,-57.142857142857146,0.1024605302924917,-83.59090741403772,-2.810967969181279,20.25788835362627,570.3989232693639,1546.042839465715,-975.6439161963508,-915.203525641009,1509.155726495742,-2424.359252136751,557.1718364265544,1487.376947803407,-930.2051113768524,41.31406745536931,25.681521204471707,11659.036125389826,-3527.2100000000028,17.02922576782419,7731.020169471531,-2.61241395845526,-9.799171995650513,-0.0979917199565051,0.9020082800434948,90.20082800434948,48.59451601540936,51.8504689157352,45.9294332959752,60.04597510373445,51.8504689157352,54.60916269125522,52.14893708510198,1.3545489809461353,51.40617613806951,-67.84204444444444,39533.01313538996,34709.13214285717,29885.25115032438,36160.48916526958,33119.30165067389,33491.08695010314,29910.833620124627,24773.55040035854,19418.07042995828,34715.34857295481,35912.79665455934,29169.1024,16728.230599999995,22611.609099999983,32543.539533997253,33712.17746951075,34997.315,34475.0,2817.0,2817.0,33026.86125,35733.63095238095,29169.1024,22611.609099999983,16728.230599999995,34052.73381062994,35076.113483425055,35692.00320833363,32524.49734901929,3242.7529819600218,9.987606115110529,2084.5099999999984,6826748.213238755
2021-01-27,BTCUSDT,32464.01,32557.29,29241.72,30366.15,95911.961711,26.47069985976115,34.10223338928414,-1486.3296153846022,-57.142857142857146,-0.6327298171958358,-105.89498567981376,-14.316170117021398,26.749518024396675,270.9396646506284,1291.0222045026974,-1020.082539852069,-1486.3296153846022,858.4195441595584,-2344.7491595441606,271.8266726297079,1244.2668927686668,-972.4402201389588,32.65028441375765,27.31807046889753,12421.897830719125,-5462.459999999999,15.787530080430576,7178.804443080707,-4.237858900856121,-15.2460840652205,-0.152460840652205,0.847539159347795,84.7539159347795,42.8419149414893,43.479684176439925,46.37361750962916,19.96048483299251,43.479684176439925,0.0,41.83839514162907,1.30984476527638,46.79891588228987,-86.52311111111109,39271.5950347999,34208.7585714286,29145.922108057304,35654.98605516003,32507.49017274636,33207.00177282104,29928.689164433465,24884.294946886093,19527.00654508307,34922.9543019943,35844.37464748207,29409.94319999999,16833.891199999995,22797.75589999998,32434.67005729739,33680.23978420542,34755.325,34475.0,2817.0,2817.0,32336.19375,35428.71619047619,29409.94319999999,22797.75589999998,16833.891199999995,33628.58032081548,34299.354865359666,35746.81550000029,32571.440392156543,3247.954197534306,10.695969681814471,3315.57,6795890.698942046
2021-01-28,BTCUSDT,30362.19,33783.98,29842.1,33364.86,92621.145617,25.91895292519516,32.64377389278049,-1751.1420512820332,-57.142857142857146,0.7617355170629239,-49.67814375082876,3.2779464216135707,18.74624277583729,272.4462892125812,1087.307021444674,-814.8607322320929,-1751.1420512820332,263.0204487179629,-2014.162499999996,269.3192375273575,1049.277361720405,-779.9581241930475,31.119421450591123,24.985483187615905,11534.619414239183,-3266.409999999996,17.096662071972883,7892.722697146373,-4.986410306719184,-8.916999055724784,-0.0891699905572478,0.9108300094427522,91.0830009442752,51.63897321080678,51.0663290677525,48.79882738664245,73.19252726653033,51.0663290677525,100.0,51.5363875637517,1.2655968212670787,56.55576221066448,-58.57075215457122,38061.32613619403,33795.927142857174,29530.52814952032,35565.03989509471,32698.016801024947,33221.3525207464,30063.44096190666,25052.226928135875,19664.6966292116,35043.04148433048,35792.842290314016,29706.414799999995,16954.201749999993,23012.304599999978,32481.17955443252,33650.2632784611,33554.185,34298.880000000005,2817.0,2817.0,32073.2725,35139.79142857142,29706.414799999995,23012.304599999978,16954.201749999993,33300.1614906872,34154.92169204955,35755.88466666696,32726.53516862713,3297.520326281855,9.883213435578195,3941.8800000000047,6868815.976318005
2021-01-29,BTCUSDT,33368.18,38531.9,31915.4,34252.2,231827.005626,24.49582673770892,30.834095200475325,-1930.669166666652,-50.0,0.1336084032343379,45.063667406829154,7.799953254538153,5.99518630038776,341.30684931995347,938.10698701973,-596.8001376997765,-1930.669166666652,-259.00409544158174,-1671.6650712250705,330.86842525594693,905.5955744275134,-574.7271491715665,45.86390042955981,21.64469491796493,10710.718027507815,-1639.2900000000009,24.405489250538373,12076.876790207343,-5.490088327558375,-4.567350087722744,-0.0456735008772274,0.9543264991227726,95.43264991227726,53.89997662726908,49.02869660748399,47.85823661722538,53.93307772292889,49.02869660748399,100.0,66.66666666666663,1.2228999122418482,49.21124048364268,-44.20310063107452,37573.62061609934,33618.0685714286,29662.516526757863,35587.96950987587,33043.39084524162,33315.06592795127,30227.706022224047,25234.404612727245,19809.84591648313,35170.728647692304,35763.88452841925,30026.3662,17079.249649999994,23227.01699999997,32657.68675013543,33600.80114492848,33498.71,33690.95,2817.0,2817.0,32498.53125,34838.3338095238,30026.3662,23227.01699999997,17079.249649999994,33120.51479380709,34182.6479967126,35702.95933333362,32904.80125490164,3534.5903029760084,10.319308841405832,6616.5,6800741.21031925
2021-01-30,BTCUSDT,34246.28,34933.0,32825.0,34262.88,84889.68134,23.17435242075741,28.87772633491793,-2215.503076923058,50.0,0.0078747628083484,21.045979811860008,7.85579251030652,5.995186300387762,392.2198596682356,828.9295615494311,-436.70970188119554,-2215.503076923058,-708.5204344729201,-1506.982642450138,376.3402043234237,799.7445004066955,-423.4042960832718,46.11809424000041,20.695272835130023,9945.666739828686,-1205.3500000000058,23.33496778905918,11214.242733763964,-6.284416591905874,-3.398393435477342,-0.0339839343547734,0.9660160656452266,96.60160656452264,53.927896255153264,60.39121427001328,53.49541331508317,54.0480378205804,60.39121427001328,100.0,99.99999999999996,1.1816492472007445,51.58219963412226,-44.0927917041077,37247.97958837144,33494.34714285717,29740.714697342904,35603.809601438246,33314.388435187924,33401.230843592064,30385.94813899957,25413.18630356433,19953.65720089623,35241.428858461535,35735.85444609664,30350.893199999995,17204.284799999994,23439.960599999977,32737.94641262866,33579.22977662098,33498.71,33690.95,2817.0,2817.0,32663.245000000003,34560.93666666666,30350.893199999995,23439.960599999977,17204.284799999994,33073.833621013604,34202.64240516047,35596.91608333363,33070.93905098007,3432.690995620579,10.018687850001458,2108.0,6831659.095397807
2021-01-31,BTCUSDT,34262.89,34342.69,32171.67,33092.98,68742.280384,21.70362508706401,27.046913432215355,-2415.7680128204884,50.0,-0.5388757358292388,-5.798579937381247,0.6638812046189444,2.584169749049899,334.313872224091,730.0064236843631,-395.69255146027206,-2415.7680128204884,-1103.618839031323,-1312.1491737891654,320.1160633165855,703.8188129886735,-383.702749672088,46.681072027616565,21.13127479013244,9888.591972698068,2242.850000000002,22.25238212824884,10413.225395637966,-6.858890453661583,7.270147646055314,0.072701476460553,1.0727014764605531,107.2701476460553,50.33194060230948,49.812095495817495,53.077335457771504,41.455170943942974,49.812095495817495,67.56303703658953,89.18767901219648,1.140511119187404,50.13444658774488,-56.17616376950802,36824.035167403,33298.94500000003,29773.85483259705,35466.00502141556,33265.18656070172,33373.20803962915,30492.10625119567,25565.261426266025,20084.39673123557,35225.984398461536,35701.21776434428,30636.57899999999,17323.761699999992,23641.65969999998,32762.674265088863,33550.793503359855,33498.71,33690.95,2817.0,2817.0,32790.1175,34320.12523809523,30636.57899999999,23641.65969999998,17323.761699999992,33079.36129196952,34002.13732029019,35446.20370833363,33178.47186666635,3342.571638790538,10.100545912729944,2171.020000000004,6821260.773467053
2021-02-01,BTCUSDT,33092.97,34717.27,32296.16,33526.37,82718.276882,20.473515806346008,25.482501923140063,-2452.859294871774,50.0,0.1790088017479594,21.13079403431165,3.2379533951403547,4.482095157011931,319.70851029805635,647.9468410071017,-328.2383307090454,-2452.859294871774,-1450.6763532763366,-1002.1829415954376,304.81277673765,624.0176057384688,-319.2048290008188,46.917504072747214,20.016034413824464,9182.263974648204,581.2000000000044,21.89450465573896,10044.00358166382,-6.988951104011552,1.7641432719879946,0.0176414327198798,1.01764143271988,101.764143271988,51.618976697570176,45.9669491251029,52.05675296364447,42.39763861078509,45.9669491251029,35.79121155854274,67.78474953171072,1.1001443712649106,52.62256238960329,-51.699872958820045,36089.07822521652,33077.16642857146,30065.2546319264,35389.64815160836,33323.22732499023,33387.13185420832,30611.0969864429,25722.907140597392,20218.147709034223,35107.40699999999,35686.07957770604,30923.6066,17445.724949999993,23845.80609999998,33144.52213254444,33449.225660656,33128.82,33690.95,2817.0,2817.0,32948.426250000004,34230.691904761894,30923.6066,23845.80609999998,17445.724949999993,33115.481028160044,33900.01203432279,35258.13495833362,33291.797003921245,3276.7529503055,9.773658616502471,2421.109999999997,6822603.816725819
