date,symbol,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,first_block,last_block
2022-11-21,btc,270779,129,4729663240604466,656.59,2.41703737797934e+20,1.4224,2099,764073,764201
2022-11-22,btc,253235,126,4618811758402798,661.68,2.3984579190811597e+20,1.423,2010,764202,764327
2022-11-23,btc,273997,141,5173069169411137,610.93,2.5977040690479032e+20,1.4744,1943,764328,764468
2022-11-24,btc,254639,129,4729663240604466,672.78,2.358882082248312e+20,1.5717,1974,764469,764597
2022-11-25,btc,258341,123,4507960276201132,700.94,2.2641106189500075e+20,1.5067,2100,764598,764720
2022-11-26,btc,229735,109,3990653359260019,780.99,2.0320492332500648e+20,1.52,2108,764721,764829
2022-11-27,btc,222672,136,4988316699075026,636.38,2.4938200096166855e+20,1.1505,1637,764830,764965
2022-11-28,btc,262636,139,5099168181276692,595.62,2.6644881775518207e+20,1.3362,1889,764966,765104
2022-11-29,btc,271512,131,4803564228738913,656.76,2.416419876863057e+20,1.3612,2073,765105,765235
2022-11-30,btc,271416,138,5062217687209470,616.12,2.575829235593478e+20,1.2482,1967,765236,765373
2022-12-01,btc,285467,153,5616475098217805,557.7,2.845616645508943e+20,1.2554,1866,765374,765526
2022-12-02,btc,271725,125,4581861264335576,679.35,2.336084745204776e+20,1.3925,2174,765527,765651
2022-12-03,btc,250951,131,4803564228738913,659.92,2.404871401539719e+20,1.3186,1916,765652,765782
2022-12-04,btc,219810,140,5136118675343914,608.4,2.608488049732399e+20,1.0864,1570,765783,765922
2022-12-05,btc,274064,146,5357821639747248,589.99,2.689881672552049e+20,1.2464,1877,765923,766068
2022-12-06,btc,262438,135,4615802060706070,633.43,2.335644729030971e+20,1.3289,1944,766069,766203
2022-12-07,btc,272328,172,5855780705853126,500.91,2.9362426740046663e+20,1.0295,1583,766204,766375
2022-12-08,btc,263838,167,5684559047787245,518.43,2.837006612025136e+20,1.0045,1580,766376,766542
2022-12-09,btc,265668,152,5170894073589602,556.53,2.6427746367208764e+20,1.1801,1748,766543,766694
2022-12-10,btc,241668,154,5239382736815956,559.97,2.626551211654684e+20,1.2851,1569,766695,766848
2022-12-11,btc,217788,147,4999672415523722,590.45,2.490943729599762e+20,0.9721,1482,766849,766995
2022-12-12,btc,262646,143,4862695089071017,596.56,2.4654259583034075e+20,1.2008,1837,766996,767138
2022-12-13,btc,287224,165,5616070384560893,519.76,2.8297226256992734e+20,1.1195,1741,767139,767303
2022-12-14,btc,276441,148,5033916747136898,571.8,2.5721858068811704e+20,1.2054,1868,767304,767451
2022-12-15,btc,276713,139,4725717762618313,618.5,2.3779835788515865e+20,1.2356,1991,767452,767590
2022-12-16,btc,254176,130,4417518778099728,667.41,2.203714305125001e+20,1.184,1955,767591,767720
2022-12-17,btc,263200,138,4691473431005137,623.87,2.3575201773979147e+20,1.2897,1907,767721,767858
2022-12-18,btc,212673,145,4931183752297370,597.73,2.460617492905298e+20,0.9802,1467,767859,768003
2022-12-19,btc,259096,136,4672253076419145,636.63,2.3348855851830372e+20,1.3223,1905,768004,768139
2022-12-20,btc,268893,140,4915605160163539,619.35,2.452359554297972e+20,1.3144,1921,768140,768279
2022-12-21,btc,272491,143,5021697357864910,598.25,2.5388485170966423e+20,1.2201,1906,768280,768422
2022-12-22,btc,271181,135,4738784830661253,630.6,2.408601776366076e+20,1.2445,2009,768423,768557
2022-12-23,btc,273926,132,4632692632959882,657.05,2.311673039278615e+20,1.262,2075,768558,768689
2022-12-24,btc,213339,89,3112037799240227,978.14,1.5528254765152407e+20,1.4493,2397,768690,768778
2022-12-25,btc,205314,141,4950969226063996,609.94,2.490192396178482e+20,0.9879,1456,768779,768919
2022-12-26,btc,223504,129,4526600435258511,670.56,2.2650760592197163e+20,1.1193,1733,768920,769048
2022-12-27,btc,239359,115,4031503512652112,752.17,2.019333124255069e+20,1.3764,2081,769049,769163
2022-12-28,btc,272949,168,5905799005376338,508.95,2.984353434929607e+20,1.0263,1625,769164,769331
2022-12-29,btc,265955,141,4950969226063996,612.96,2.477917719448499e+20,1.2632,1886,769332,769472
2022-12-30,btc,291015,158,5552158346371767,544.75,2.7882301689424357e+20,1.3564,1842,769473,769630
2022-12-31,btc,242325,156,5481430214570853,545.14,2.7862340829019216e+20,1.0717,1553,769631,769786
2023-01-01,btc,187516,155,5446066148670396,554.37,2.739821255009432e+20,0.8427,1210,769787,769941
2023-01-02,btc,229347,156,5481430214570853,545.65,2.783598598525359e+20,1.0212,1470,769942,770097
2023-01-03,btc,272055,154,5232832702234480,559.99,2.6231451489322235e+20,1.2483,1767,770098,770251
2023-01-04,btc,277936,143,4841286986178946,592.67,2.470700611484093e+20,1.2245,1944,770252,770394
2023-01-05,btc,279391,157,5318596970731800,552.21,2.651715137256689e+20,1.155,1780,770395,770551
2023-01-06,btc,276071,180,6102749088211487,477.03,3.069647696346343e+20,1.0527,1534,770552,770731
2023-01-07,btc,246679,154,5216316259756188,561.79,2.606499725579481e+20,0.9566,1602,770732,770885
2023-01-08,btc,228488,153,5182222689430984,560.25,2.6136683543172973e+20,0.9052,1493,770886,771038
2023-01-09,btc,287347,152,5148129119105781,566.43,2.585149969267823e+20,1.2355,1890,771039,771190
2023-01-10,btc,302809,169,5727719814634244,509.59,2.8735056575095797e+20,1.3785,1792,771191,771359
2023-01-11,btc,287494,147,4977661267479761,585.28,2.5018890772947632e+20,1.2952,1956,771360,771506
2023-01-12,btc,315980,151,5114035548780577,574.29,2.549755691933738e+20,1.3507,2093,771507,771657
2023-01-13,btc,316549,159,5386784111382208,540.97,2.7068269031154876e+20,1.2781,1991,771658,771816
2023-01-14,btc,309880,171,5795906955284652,501.99,2.917015962830921e+20,1.1134,1812,771817,771987
2023-01-15,btc,252086,163,5603586709279766,531.29,2.796270626666611e+20,0.8761,1547,771988,772150
2023-01-16,btc,302804,147,5488206233702576,582.53,2.7715069121053377e+20,1.2607,2060,772151,772297
2023-01-17,btc,308715,156,5826520316602050,547.46,2.949045359756457e+20,1.2421,1979,772298,772453
2023-01-18,btc,300045,140,5225073058114096,618.28,2.611270278890256e+20,1.3393,2143,772454,772593
2023-01-19,btc,298919,145,5413025326391582,597.88,2.700362012808127e+20,1.296,2062,772594,772738
2023-01-20,btc,295822,132,4924349428870119,655.28,2.4638195465009483e+20,1.2935,2241,772739,772870
2023-01-21,btc,287860,138,5149892150803102,623.1,2.5910640620425727e+20,1.1771,2086,772871,773008
2023-01-22,btc,250760,151,5638568048324564,557.5,2.89595998371594e+20,1.1015,1661,773009,773159
2023-01-23,btc,293709,158,5901701223913044,542.14,2.978008100412343e+20,1.1005,1859,773160,773317
2023-01-24,btc,292970,129,4811578067903630,653.07,2.4721651865343934e+20,1.342,2271,773318,773446
2023-01-25,btc,306681,175,6540738936056495,493.73,3.2700019581227205e+20,1.0009,1752,773447,773621
2023-01-26,btc,296263,155,5788929862946553,553.46,2.917093665621673e+20,1.1061,1911,773622,773776
2023-01-27,btc,303179,154,5751339409291056,552.27,2.923360869026609e+20,1.1416,1969,773777,773930
2023-01-28,btc,268849,168,6277605760468015,504.34,3.201200526968398e+20,0.9602,1600,773931,774098
2023-01-29,btc,258583,161,6218689287103498,534.81,3.121348515478161e+20,0.989,1606,774099,774259
2023-01-30,btc,309909,138,5391079118084850,615.82,2.744498263814401e+20,1.3318,2246,774260,774397
2023-01-31,btc,313500,115,4486007441326080,738.28,2.289251372333557e+20,1.5395,2726,774398,774512
2023-02-01,btc,345561,137,5351728175617078,602.13,2.806909046557791e+20,1.5759,2522,774513,774649
2023-02-02,btc,340169,145,5666535715359259,593.44,2.847966857690973e+20,1.4261,2346,774650,774794
2023-02-03,btc,315951,133,5194324405745987,647.72,2.609323319277845e+20,1.4617,2376,774795,774927
2023-02-04,btc,304495,136,5312377233149304,629.79,2.6836295127546403e+20,1.7589,2239,774928,775063
2023-02-05,btc,254113,152,5941992312633666,570.52,2.96238640678882e+20,1.6291,1672,775064,775215
2023-02-06,btc,301977,148,5784588542762576,564.27,2.99524016685131e+20,2.2035,2040,775216,775363
