date,symbol,sum_open_interest,sum_open_interest_value,count_toptrader_long_short_ratio,sum_toptrader_long_short_ratio,count_long_short_ratio,sum_taker_long_short_vol_ratio
2023-03-09 20:10:00,BTCUSDT,108964.574,2267247684.1328,2.123675046875598,1.1546794324,2.1104342089946058,1.0134744013
2023-03-09 20:15:00,BTCUSDT,108273.896,2242767263.4158483,2.119785435881604,1.1572173094,2.0839013339062165,0.6970889397
2023-03-09 20:20:00,BTCUSDT,107937.436,2229879490.324,2.1029457244471934,1.157821136,2.0499706974018364,0.7224953192
2023-03-09 20:25:00,BTCUSDT,107136.801,2200566672.7993326,2.072258265024669,1.1646427495,1.9799683711122824,0.7641996132
2023-03-09 20:30:00,BTCUSDT,106823.299,2202705484.930459,2.077386270929645,1.1699883891,1.9930009775171065,1.5178326272
2023-03-09 20:35:00,BTCUSDT,106188.601,2198717185.3204446,2.1080095660014897,1.1656335255,2.059292565947242,1.2896192765
2023-03-09 20:40:00,BTCUSDT,106338.86,2191126914.045336,2.098150392992609,1.169437878,2.0261848341232227,0.74261911
2023-03-09 20:45:00,BTCUSDT,107451.776,2209756518.6176,2.089089049716803,1.1798503968,2.0254018971542687,0.8131596876999999
2023-03-09 20:50:00,BTCUSDT,106775.694,2180644217.7685432,2.0954509493670885,1.1759006765,1.995368713973365,0.8147562439
2023-03-09 20:55:00,BTCUSDT,107194.314,2188404078.6042,2.1048776625227648,1.1756413073,2.0144144503369352,1.0326576652
2023-03-09 21:00:00,BTCUSDT,103326.057,2078725248.5353343,2.02819332566168,1.1665838733,1.854808128271712,0.6272214139
2023-03-09 21:05:00,BTCUSDT,102963.344,2080693551.8864,2.0456960680127523,1.1595256547,1.8929333114592728,1.0253717469
2023-03-09 21:10:00,BTCUSDT,102327.858,2070522344.3436,2.0649755777203134,1.1547933536,1.9273158654838043,0.9919252458
2023-03-09 21:15:00,BTCUSDT,102238.13,2070915113.654,2.0724269377382467,1.1512000077,1.935546834870868,0.7906566979
2023-03-09 21:20:00,BTCUSDT,101093.142,2060731717.1052887,2.1116842061478307,1.1428201653,2.033247428169794,1.3072431616
2023-03-09 21:25:00,BTCUSDT,101187.788,2059862175.150844,2.1290403407667253,1.1342865875,2.048613926887044,0.7380321588
2023-03-09 21:30:00,BTCUSDT,100814.875,2050897165.1,2.123715201198452,1.1345945582,2.0413415875169605,0.8863242954
2023-03-09 21:35:00,BTCUSDT,100516.433,2039367857.4937,2.108452222959522,1.1381298558,2.0088958990536283,0.7981400679999999
2023-03-09 21:40:00,BTCUSDT,100588.839,2035837630.2888,2.102208802117803,1.1383897183,1.9870330220146764,0.8542517553
2023-03-09 21:45:00,BTCUSDT,100465.46,2037774586.848692,2.113628831814416,1.135467911,2.007152268021833,1.5349376578
2023-03-09 21:50:00,BTCUSDT,100436.069,2032163158.5046,2.1232751454696595,1.1365722876,2.0146436502283493,0.9599381056
2023-03-09 21:55:00,BTCUSDT,100253.986,2027707044.6402,2.1176666112680738,1.1341586247,2.0031328320802007,0.9287925349
2023-03-09 22:00:00,BTCUSDT,100116.781,2023457699.272122,2.121468926553672,1.1334249167,2.0098336012693907,1.1343457193000002
2023-03-09 22:05:00,BTCUSDT,100156.27,2032242944.9204352,2.1312702770152234,1.1333873432,2.0336489011104346,1.3386685671
2023-03-09 22:10:00,BTCUSDT,100024.294,2037474863.9212,2.1471104792171958,1.1267650115,2.07363061124486,1.2940030991
2023-03-09 22:15:00,BTCUSDT,98797.64,2016630758.5740545,2.168134100914324,1.1237541326,2.1365350877192983,1.3279560644
2023-03-09 22:20:00,BTCUSDT,99300.893,2015301693.3457,2.2001282325283187,1.1233738677,2.1435589280231597,0.6532996932
2023-03-09 22:25:00,BTCUSDT,99475.505,2021720268.519,2.2070350899687994,1.121246002,2.1542018187794456,1.1103594499
2023-03-09 22:30:00,BTCUSDT,99574.394,2025084280.5356,2.211637949463423,1.1192767818,2.1664397997716693,0.9495454051
2023-03-09 22:35:00,BTCUSDT,99621.008,2026482479.0326624,2.223188654183984,1.1194118411,2.169578082191781,0.7305368093000001
2023-03-09 22:40:00,BTCUSDT,99597.245,2029283907.1505,2.216433551477822,1.1171144615000002,2.1787142417717624,1.3887063943
2023-03-09 22:45:00,BTCUSDT,99790.823,2030753227.1323,2.2181833732466645,1.1169146134,2.18038828562027,0.6618649017
2023-03-09 22:50:00,BTCUSDT,99830.611,2029193840.2344303,2.2178073998120142,1.1167699823,2.180761145659981,0.7256940349
2023-03-09 22:55:00,BTCUSDT,99769.116,2030590841.0364,2.2140511026745724,1.1156902036,2.1818559768932846,0.9838429004
2023-03-09 23:00:00,BTCUSDT,99691.119,2026664742.836716,2.2175230454079893,1.1152159766,2.1861558992758536,1.0653040614
2023-03-09 23:05:00,BTCUSDT,99606.498,2018938923.4613984,2.22134793020869,1.1136836074,2.1748280755376053,0.6387905674000001
2023-03-09 23:10:00,BTCUSDT,99441.689,2018209919.0133536,2.211850338398672,1.1149972321,2.173499586543065,1.1120257416
2023-03-09 23:15:00,BTCUSDT,99404.024,2022034109.6594784,2.215245873745108,1.1136937411,2.1820179255134007,0.8527961849
2023-03-09 23:20:00,BTCUSDT,99171.059,2015403846.5275,2.2211906992590067,1.111600858,2.18616338518438,0.6292781875
2023-03-09 23:25:00,BTCUSDT,99162.861,2016813932.1624,2.218001616402229,1.1111756469,2.1867625649160165,1.3320326001
2023-03-09 23:30:00,BTCUSDT,99098.806,2015778722.7266,2.229741839129507,1.1111364883,2.1983885017421603,0.8446699234
2023-03-09 23:35:00,BTCUSDT,99123.267,2016117689.1465,2.2266996081104105,1.1111147913,2.200178439308874,0.9771479138
2023-03-09 23:40:00,BTCUSDT,99147.361,2017123315.3367,2.239171294318667,1.111996419,2.211501569584932,0.7670227579000001
2023-03-09 23:45:00,BTCUSDT,99178.3,2014995603.27,2.2371160409556308,1.1123277367,2.2105675828723266,0.6357571871
2023-03-09 23:50:00,BTCUSDT,99194.59,2016219316.881,2.2392185300516148,1.1112803688,2.214333921146017,0.8470360165999999
2023-03-09 23:55:00,BTCUSDT,99032.616,2015055285.5978048,2.2372412030331428,1.1114879599,2.2137285152430413,0.9829893278
2023-03-10 00:00:00,BTCUSDT,99073.895,2016091021.135368,2.2375314110481708,1.1110472386,2.2197371856235315,1.1428297501
2023-04-09 15:45:00,BTCUSDT,102194.551,2851126221.6291065,1.1524257176431092,1.0826733293000002,1.2889001520527117,1.5634537235
2023-04-09 15:50:00,BTCUSDT,102195.051,2850394464.7616253,1.1531834217283832,1.0832934552,1.2889042755755582,1.0264595363
2023-04-09 15:55:00,BTCUSDT,102144.115,2847702971.625748,1.154165865846627,1.0826803815,1.288563796898573,0.5471806644
2023-04-09 16:00:00,BTCUSDT,102144.658,2847451574.0592146,1.1535246787558544,1.0826746498,1.2883816401226629,0.7621360599
2023-04-09 16:05:00,BTCUSDT,102126.077,2847244388.9369,1.152961237331284,1.0824551225,1.2885271432809255,1.2005915591
2023-04-09 16:10:00,BTCUSDT,102262.293,2851173045.5673103,1.1517645083127417,1.0818866206,1.2889193630085372,1.832474813
2023-04-09 16:15:00,BTCUSDT,102370.048,2856218869.4682064,1.1489280153311774,1.0796424747,1.286791661009418,3.0634065579
2023-04-09 16:20:00,BTCUSDT,102308.123,2854087625.754584,1.1472101874237022,1.0803470575,1.28479670587075,1.1685691882
2023-04-09 16:25:00,BTCUSDT,102272.266,2853130313.5084,1.1459999042466609,1.0803359448999998,1.2845796179129512,1.1908998247
2023-04-09 16:30:00,BTCUSDT,102292.273,2853528928.056296,1.1462678703991953,1.0804311756,1.283660839764294,0.4440313971
2023-04-09 16:35:00,BTCUSDT,102199.96,2852110423.015044,1.144907740234843,1.0798202942,1.2850841426347397,1.8854390391
2023-04-09 16:40:00,BTCUSDT,102148.445,2851312517.0407467,1.144472933790228,1.0804382499,1.284047125074096,1.6950888416999998
2023-04-09 16:45:00,BTCUSDT,101970.271,2846084209.1694107,1.141915852022235,1.0817882144,1.2829551777434312,1.3937611428
2023-04-09 16:50:00,BTCUSDT,101926.244,2842712752.5356,1.139977013696006,1.0814143118,1.2777120023679147,0.5469884681
2023-04-09 16:55:00,BTCUSDT,101977.219,2843424500.0654955,1.1395510243155276,1.0816561526,1.276679890594584,0.7161071523
2023-04-09 17:00:00,BTCUSDT,102032.487,2845155493.4976,1.1384424033677765,1.081619008,1.2743225615909035,1.0221029971
2023-04-09 17:05:00,BTCUSDT,102066.183,2846320352.3691726,1.1388450313382137,1.0820310501,1.2734090685551294,0.6102679943
2023-04-09 17:10:00,BTCUSDT,102129.331,2847651710.4068,1.13939132931381,1.0813748306,1.2732255883979595,0.5917225321
2023-04-09 17:15:00,BTCUSDT,102155.549,2848965028.2865,1.1392822966507177,1.0812851789,1.2736461561162755,3.0381173452
2023-04-09 17:20:00,BTCUSDT,102050.776,2844868175.953053,1.1401761777096897,1.0811986215,1.273866876413332,0.2889006904
2023-04-09 17:25:00,BTCUSDT,101989.999,2841655551.1379004,1.1385984640045936,1.0818000828,1.2701720794363849,0.5113017738000001
2023-04-09 17:30:00,BTCUSDT,101937.392,2841270345.9984,1.1383963821692629,1.0821428895999998,1.2701438672296963,1.6901244168
2023-04-09 17:35:00,BTCUSDT,101945.707,2841165686.6658,1.1382716639957904,1.0825057148,1.2688869541759145,0.6497843657
2023-04-09 17:40:00,BTCUSDT,101924.01,2842360959.6610465,1.1355251839816496,1.0828930461,1.2691392547894131,1.7270714697999998
2023-04-09 17:45:00,BTCUSDT,101929.811,2840131481.7796,1.134633750358132,1.0820769745,1.2678302406760975,0.740798045
2023-04-09 17:50:00,BTCUSDT,101929.839,2841193722.713992,1.1341926244181884,1.082441691,1.2676266745034654,1.2027637593
2023-04-09 17:55:00,BTCUSDT,101768.571,2840754971.0696235,1.131862101872838,1.0826768124,1.2667279074040052,1.7953447966999998
2023-04-09 18:00:00,BTCUSDT,101752.473,2838113977.542501,1.1330278513639294,1.0824505472,1.2661966486737903,0.4880466129999999
2023-04-09 18:05:00,BTCUSDT,101763.92,2839475139.593289,1.1317772161556434,1.0823689753,1.2665100400132154,1.3685999129
2023-04-09 18:10:00,BTCUSDT,101769.323,2839974727.638,1.1314898688915376,1.0826471279,1.2673628539598203,1.2339450852
2023-04-09 18:15:00,BTCUSDT,101713.707,2839846699.44,1.128992307142687,1.0835805397,1.2645167599814184,2.5794256322
2023-04-09 18:20:00,BTCUSDT,101626.157,2836743406.4604354,1.1268416918572823,1.0837653676,1.2616002833657003,1.2180501273
2023-04-09 18:25:00,BTCUSDT,101589.358,2835402112.106776,1.1253003449506365,1.0836067843,1.2593835415853183,0.4293638953
2023-04-09 18:30:00,BTCUSDT,101575.199,2834878982.603764,1.1248186466880723,1.083265429,1.2576130683896136,1.0257610097
2023-04-09 18:35:00,BTCUSDT,101558.548,2834702191.776,1.1243043995243758,1.0832619064,1.256530532677031,0.8373300570000001
2023-04-09 18:40:00,BTCUSDT,101554.817,2834432186.1798754,1.1236361043097916,1.0831720445,1.2569283642479343,0.497103019
2023-04-09 18:45:00,BTCUSDT,101586.868,2836913491.32083,1.121767011043819,1.0831525706,1.2556531057072928,1.7710208414
2023-04-09 18:50:00,BTCUSDT,101606.615,2837210057.3305445,1.1222235419883595,1.0827173305,1.25568174901703,0.7752664498999999
2023-04-09 18:55:00,BTCUSDT,100011.33,2800284969.6771865,1.0961048243001787,1.084286839,1.2455494778717056,1.8134161467
2023-04-09 19:00:00,BTCUSDT,100005.738,2801960767.284,1.0931812782133523,1.0847522802,1.2417333366358705,0.9459609283
2023-04-09 19:05:00,BTCUSDT,99995.005,2799766422.4594245,1.0916518228238927,1.0845989349,1.2337367531490189,0.7387196226
2023-04-09 19:10:00,BTCUSDT,100256.256,2807361617.216074,1.0858434091285525,1.0867160416,1.2271498771498772,1.2741781725
2023-04-09 19:15:00,BTCUSDT,100586.728,2823972388.6,1.0779291424246724,1.089198342,1.2230833785851805,2.0117436166
2023-04-09 19:20:00,BTCUSDT,100124.779,2824037512.1403327,1.0461846910279973,1.0942823013,1.198852845096103,1.576664099
2023-04-09 19:25:00,BTCUSDT,100424.27,2833164965.54782,1.0279659216954191,1.0934176108,1.1747140487208592,1.1474697303
2023-04-09 19:30:00,BTCUSDT,100376.076,2829071508.822252,1.0167002861565886,1.0957297205,1.1581126339335368,0.9839031233
2023-04-09 19:35:00,BTCUSDT,100250.503,2825043622.002778,1.015238629458234,1.0944444626,1.152082565425728,0.8056589173
2023-04-09 19:40:00,BTCUSDT,99729.349,2804558833.7733,1.0151354908458483,1.0982055424,1.1468449448745015,0.9133042043
2023-04-09 19:45:00,BTCUSDT,99734.729,2801749298.50508,1.0195164441933282,1.0960391466,1.1499561603912225,0.8042003081999999
2023-04-09 19:50:00,BTCUSDT,99981.455,2810778644.415,1.0208971398953963,1.0967680520999998,1.1510650120392665,1.4812132027
2023-04-09 19:55:00,BTCUSDT,100089.505,2815007319.1745,1.018343014368695,1.0955953631,1.1491908148549876,1.2001339975
2023-04-09 20:00:00,BTCUSDT,100151.029,2817128264.5352,1.0198112985576808,1.095120709,1.1491916119737473,0.9687002582
2023-04-09 20:05:00,BTCUSDT,100332.175,2822836671.2807136,1.0212650843311144,1.0959105447,1.1514905349186422,1.1551253967
2023-04-09 20:10:00,BTCUSDT,100313.27,2819806019.7,1.0174615095756665,1.0945294641,1.1425385661598029,0.5426853121
2023-04-09 20:15:00,BTCUSDT,100255.165,2817781693.0065,1.0140251469245358,1.0966649515,1.137687091453357,0.8882796764
2023-04-09 20:20:00,BTCUSDT,100276.435,2819382274.1035004,1.0143472358751109,1.0958758651,1.1376343823597603,1.0610820526
2023-04-09 20:25:00,BTCUSDT,100419.953,2820876815.7324,1.0128885874014644,1.0967332407,1.1329752247314189,0.3585284447
2023-04-09 20:30:00,BTCUSDT,100181.161,2815741801.6465,1.0128154159163725,1.0971033421,1.1322238589742029,1.6703654663
2023-04-09 20:35:00,BTCUSDT,100103.78,2815096303.361007,1.0132351221793523,1.0973701523,1.1325100377174842,1.6317083562
2023-04-09 20:40:00,BTCUSDT,100005.116,2811374083.224137,1.0140311491511156,1.0955460311,1.131992656267098,0.690961395
2023-04-09 20:45:00,BTCUSDT,100030.346,2811734868.846889,1.012026809275823,1.095694637,1.1303592894350207,1.1054710145
2023-04-09 20:50:00,BTCUSDT,99992.358,2808575352.2682,1.0112750361828284,1.0964959894,1.127164967820912,0.5886184140999999
2023-04-09 20:55:00,BTCUSDT,99977.579,2809706785.391664,1.0100289206082658,1.0963630071,1.1257917236869197,1.7218704272
2023-04-09 21:00:00,BTCUSDT,100005.423,2810652413.415,1.009326618168252,1.0953636693000002,1.1245191726140076,0.7207197176000001
2023-04-09 21:05:00,BTCUSDT,99995.463,2812802724.786137,1.008084808946878,1.0956517808,1.1242680861359786,1.3402146566
2023-04-09 21:10:00,BTCUSDT,100067.411,2812044350.2165,1.0101222128929936,1.0948471744,1.1242065555139102,0.5689823479999999
2023-04-09 21:15:00,BTCUSDT,99874.33,2812733756.0023274,1.0039102504422308,1.0967664986,1.1224637944176254,1.8564907352
2023-04-09 21:20:00,BTCUSDT,99933.198,2814378026.8767247,1.002649252864214,1.0944350358,1.1205922133127235,0.7404714512
2023-04-09 21:25:00,BTCUSDT,99735.015,2805993784.76844,1.0041175239025752,1.0937898023,1.1184091484818877,0.4140480822999999
2023-04-09 21:30:00,BTCUSDT,99135.685,2805668761.8905,0.9934496278731249,1.0945170323,1.1244451608103752,2.1571057366
2023-04-09 21:35:00,BTCUSDT,99234.148,2806778335.6912,0.9844598215325832,1.0968018994,1.1126748455709885,0.9571752178
2023-04-09 21:40:00,BTCUSDT,99268.503,2808731389.2204213,0.9798867907019904,1.0959958323,1.1045547644591829,0.9110810261
2023-04-09 21:45:00,BTCUSDT,99338.38,2812540689.1251435,0.9636284062377628,1.1000220029,1.0930232558139534,1.7089764911
2023-04-09 21:50:00,BTCUSDT,99883.631,2833406439.8972497,0.9542867591597908,1.0993070801,1.0829883031758871,1.2456762328
2023-04-09 21:55:00,BTCUSDT,100062.298,2840712616.023776,0.9341833609365428,1.1000747114,1.0628839898807372,1.4171459774
2023-04-09 22:00:00,BTCUSDT,100740.204,2863674310.723766,0.9213367147698454,1.1011238763,1.0454102375121848,1.1515546641
2023-04-09 22:05:00,BTCUSDT,101333.433,2883838036.4037,0.8989553234052011,1.1052766601,1.017473942366646,1.1955398103
2023-04-09 22:10:00,BTCUSDT,101978.593,2902203893.2380123,0.8893960441886618,1.1058671968,1.00477084767115,0.9757421422
2023-04-09 22:15:00,BTCUSDT,102052.681,2897723027.371758,0.8726238652521054,1.110034224,0.9775688660007604,0.7099900693000001
2023-04-09 22:20:00,BTCUSDT,102613.518,2913245480.342642,0.8656839725193495,1.1098406489,0.967662316886441,1.0227471163
2023-04-09 22:25:00,BTCUSDT,102921.663,2925836451.4314,0.8603749891746774,1.1102735382,0.9614549834660968,1.1249543953
2023-04-09 22:30:00,BTCUSDT,103046.143,2928614681.494775,0.8597678289630126,1.1095806144,0.959928358479658,1.1453347161
2023-04-09 22:35:00,BTCUSDT,103100.603,2929077662.112276,0.8588697491689332,1.1088159418,0.9558386699646484,0.7968848106
2023-04-09 22:40:00,BTCUSDT,103075.004,2923876439.7882957,0.8529329337961067,1.1098246075,0.9434825624536236,0.6521108599000001
2023-04-09 22:45:00,BTCUSDT,103123.539,2925125307.0424924,0.8514930353721286,1.1111006571,0.9391969878640504,1.2289035291
2023-04-09 22:50:00,BTCUSDT,103228.338,2929095160.175376,0.8508949315893641,1.1110649963,0.9370559738646916,1.1428553678
2023-04-09 22:55:00,BTCUSDT,103372.425,2933980670.7432,0.8491461711953603,1.1126777035,0.9360415735359856,1.3054102258
2023-04-09 23:00:00,BTCUSDT,103344.345,2930909465.831561,0.8479814564419548,1.1113613861,0.9317877842175658,0.7778657501999999
2023-04-09 23:05:00,BTCUSDT,103486.238,2934207397.7568,0.8467153284671532,1.1116679701,0.92810188989318,0.9935114625
2023-04-09 23:10:00,BTCUSDT,103574.447,2936083619.6407256,0.8428705842100761,1.1106267133,0.9210581729117489,0.6277411328
2023-04-09 23:15:00,BTCUSDT,103737.347,2940417118.6882443,0.8396502079556362,1.1117445255,0.917009102156239,1.6756170799
2023-04-09 23:20:00,BTCUSDT,103768.976,2942851528.911472,0.8390596359606122,1.1125125319,0.915915783436821,1.6899254237
2023-04-09 23:25:00,BTCUSDT,103767.242,2948956936.518768,0.8399505045548609,1.1104562799,0.9203627917265788,2.1901441831
2023-04-09 23:30:00,BTCUSDT,103868.179,2945317244.1777,0.8403699835894376,1.1106873691,0.9181986714042948,0.5528051527000001
2023-04-09 23:35:00,BTCUSDT,103900.695,2944545696.3,0.8400647235410591,1.1110905653,0.915207413848135,0.736065284
2023-04-09 23:40:00,BTCUSDT,103879.237,2943059457.422232,0.8355882165537455,1.1111839457,0.9094849342726096,1.0407881079
2023-04-09 23:45:00,BTCUSDT,103984.544,2942110763.6416364,0.8385360144696244,1.1151837894,0.908241487086692,0.5832808598
2023-04-09 23:50:00,BTCUSDT,103783.225,2938694664.1325,0.8331809774867663,1.1158519518,0.9019670155059996,1.4814129671
2023-04-09 23:55:00,BTCUSDT,103683.473,2935726575.962286,0.8341272541680844,1.1155558938,0.9026674700115024,1.3412843012
2023-04-10 00:00:00,BTCUSDT,103702.693,2935761017.2142005,0.8350986898077251,1.115691516,0.9033297176478322,1.4409619368000002
2023-05-10 15:45:00,BTCUSDT,107677.648,3034041946.0561395,1.453939287594315,1.1136608783,1.7609407645829804,0.8421916576999999
2023-05-10 15:50:00,BTCUSDT,107817.56,3038451893.948301,1.4516629545283917,1.1141681772,1.757143863108232,1.0022089371
2023-05-10 15:55:00,BTCUSDT,107576.377,3027618796.6503,1.4494533810321968,1.1136989954,1.7479744435863231,0.6141260059
2023-05-10 16:00:00,BTCUSDT,107627.631,3028759926.7341,1.443709930900292,1.1137121418,1.7450738571068196,0.8797656748
2023-05-10 16:05:00,BTCUSDT,107725.472,3033452338.5952,1.450068741407324,1.1121056711,1.7527574303275235,1.2917059164
2023-05-10 16:10:00,BTCUSDT,107786.21,3033772223.902,1.4468366430495958,1.1119360539,1.7511384494668554,1.0935935487
2023-05-10 16:15:00,BTCUSDT,107734.703,3040179772.577523,1.4477019811367833,1.1127353988,1.7568057566089974,1.7218579605000002
2023-05-10 16:20:00,BTCUSDT,107793.883,3045942427.473907,1.4449185318262343,1.113627407,1.7670299534936318,1.2175187506
2023-05-10 16:25:00,BTCUSDT,107878.85,3045441511.27,1.4413089461241757,1.1134645014,1.7568893763005455,0.8325365073000001
2023-05-10 16:30:00,BTCUSDT,107883.659,3050604648.8112,1.4378551400709658,1.1131868538,1.7534916298942356,1.3624728299000002
2023-05-10 16:35:00,BTCUSDT,108656.202,3072145455.348,1.4308319940660157,1.1115934531,1.7453852383479014,1.3416840748
2023-05-10 16:40:00,BTCUSDT,108733.161,3065867383.278422,1.432954742285898,1.1108185251,1.7419781996598924,0.3987131422
2023-05-10 16:45:00,BTCUSDT,108739.498,3064507406.5858,1.4293871900724298,1.1118429962,1.7388120989407163,0.8384736319
2023-05-10 16:50:00,BTCUSDT,108636.217,3061778360.5240107,1.4337137622855445,1.1121707273,1.7415391038129695,1.1013137922
2023-05-10 16:55:00,BTCUSDT,108593.468,3059783851.102,1.429528376507811,1.1122267678,1.7343585188474988,1.0097219214
2023-05-10 17:00:00,BTCUSDT,108561.982,3057918664.0501337,1.4279081254630772,1.1123454822,1.7313778196530512,1.0141034145
2023-05-10 17:05:00,BTCUSDT,108609.048,3061786811.2632,1.4243275891822598,1.1116592127,1.7312416056271722,1.6902820202000002
2023-05-10 17:10:00,BTCUSDT,108066.569,3036476608.616517,1.4339664804469274,1.1099839238,1.7243032206074416,0.5173020837
2023-05-10 17:15:00,BTCUSDT,105803.398,2948254006.6292,1.447871494187986,1.1224285002,1.6936438608085975,0.631218924
2023-05-10 17:20:00,BTCUSDT,103127.941,2805004405.24289,1.6428112402874335,1.0918902134,1.8618532690068208,0.7143565996
2023-05-10 17:25:00,BTCUSDT,102233.791,2762199959.1407394,1.6852134374345629,1.0865628719,1.862130600571973,0.9229111463
2023-05-10 17:30:00,BTCUSDT,102894.395,2792903721.243,1.7519030509713172,1.0893248409,1.9762142120083248,1.2756686159
2023-05-10 17:35:00,BTCUSDT,103302.119,2815416611.6498,1.7396635559179732,1.0936264679,1.9868803396495625,1.1982112039
2023-05-10 17:40:00,BTCUSDT,104600.946,2856066069.9624,1.7280982108187222,1.0964025645,1.9701705032762704,0.9582989342
2023-05-10 17:45:00,BTCUSDT,104818.808,2864050559.742357,1.735885167464115,1.098410796,1.9750581236323848,0.9731382067
2023-05-10 17:50:00,BTCUSDT,104376.19,2858039272.199,1.7654313523970742,1.0932257433,2.037804345928964,1.1195533767
2023-05-10 17:55:00,BTCUSDT,105205.758,2876062409.325,1.7646615634982823,1.0904351918,2.031992513128022,0.6820240881
2023-05-10 18:00:00,BTCUSDT,105303.356,2894267903.5744114,1.7638002480263757,1.0914117297,2.0456618610747053,1.3658457102
2023-05-10 18:05:00,BTCUSDT,105688.934,2898191379.2546,1.7286629900134147,1.0916605861,2.003555173894376,0.6886739592
2023-05-10 18:10:00,BTCUSDT,105161.125,2880594568.225,1.7121584416353357,1.0972399532,1.972118517512897,0.7099331493000001
2023-05-10 18:15:00,BTCUSDT,105313.848,2880914298.889389,1.726053867649682,1.0971479422,1.9846941378547984,0.7868119466
2023-05-10 18:20:00,BTCUSDT,105153.701,2887312736.933774,1.7151703703703705,1.0972699933,1.97874976662084,1.1175717756
2023-05-10 18:25:00,BTCUSDT,105498.303,2896076114.9742,1.715735590010652,1.1014692584,1.9758575800098053,0.716146738
2023-05-10 18:30:00,BTCUSDT,105359.064,2892545686.322004,1.7125897049703198,1.1059404348,1.9692473516681543,0.872732018
2023-05-10 18:35:00,BTCUSDT,105312.778,2892773511.2152,1.70962888665998,1.1053665457,1.967744106611028,0.9739954326
2023-05-10 18:40:00,BTCUSDT,105305.949,2888605364.6393995,1.7064330928897395,1.1061370639,1.965336733666656,1.0501981433
2023-05-10 18:45:00,BTCUSDT,105493.976,2895693597.8264,1.7130970996961024,1.1050184772,1.967747883664404,0.6413786438
2023-05-10 18:50:00,BTCUSDT,105332.604,2884238429.2488,1.7108582881395895,1.1081221972,1.9550985661586744,0.5338274064
2023-05-10 18:55:00,BTCUSDT,105257.999,2886680528.707207,1.7110548324400732,1.1089266626,1.954569695353643,1.0711071175
2023-05-10 19:00:00,BTCUSDT,105136.874,2882958221.954,1.7110751104565538,1.1105167578,1.9546135909393736,0.9198614319
2023-05-10 19:05:00,BTCUSDT,103752.495,2877397979.9924355,1.7212956540097113,1.1051082452,2.0373035610349755,1.5985487677
2023-05-10 19:10:00,BTCUSDT,104093.436,2880213327.402,1.6910840358664243,1.1076759934,1.9928844722217407,0.7454262359
2023-05-10 19:15:00,BTCUSDT,104102.095,2879649349.6731715,1.6881218997831704,1.107818398,1.9876309261300995,0.9483500265
2023-05-10 19:20:00,BTCUSDT,103948.113,2873084264.0748,1.6826065044024785,1.1064629009,1.979208158780304,0.8782557514
2023-05-10 19:25:00,BTCUSDT,103894.535,2878148745.291,1.6819688628425975,1.1037963725,1.9848880340706136,1.3478739891
2023-05-10 19:30:00,BTCUSDT,103945.894,2877486163.4647603,1.6803642168745936,1.1036416646,1.9828023295649195,0.8786305216
2023-05-10 19:35:00,BTCUSDT,104229.715,2888518091.795001,1.6732795667274976,1.1041173173,1.9767890033426565,1.2529579517
2023-05-10 19:40:00,BTCUSDT,104073.923,2881625735.550968,1.6686637298091045,1.1036715535,1.9679341368188763,0.9707685176
2023-05-10 19:45:00,BTCUSDT,104166.526,2885100270.622,1.6678896389785736,1.102688772,1.9656014240908704,1.0241539098
2023-05-10 19:50:00,BTCUSDT,104023.907,2877947987.869851,1.6657569621739003,1.1031106746,1.9540439623565984,0.5486424441
2023-05-10 19:55:00,BTCUSDT,104042.629,2880451396.6537,1.6593982321606275,1.1039091443,1.945799366704844,1.2198406453
2023-05-10 20:00:00,BTCUSDT,103982.997,2878327173.388642,1.6599841962012352,1.1037874035,1.9437072169803389,0.9568637908
2023-05-10 20:05:00,BTCUSDT,104205.215,2881569834.6787643,1.6607853464419475,1.1027941251,1.9382780257021104,0.8421692402
2023-05-10 20:10:00,BTCUSDT,104144.403,2886953019.1190867,1.6607660122304473,1.103368324,1.9464769305814875,1.7536272515
2023-05-10 20:15:00,BTCUSDT,104200.591,2886075029.1043,1.6652701277393651,1.1017937683,1.9491086444668684,0.9845786724
2023-05-10 20:20:00,BTCUSDT,102923.815,2871625900.4075003,1.6907855166606518,1.0990915885,2.0259999293959825,1.6254297606
2023-05-10 20:25:00,BTCUSDT,103192.706,2873720155.634444,1.6789983265598851,1.1016325873,2.0064868078261324,0.8580139087
2023-05-10 20:30:00,BTCUSDT,103292.2,2876698816.968576,1.6804754935635136,1.099108219,2.0058450962259866,0.8252508328
2023-05-10 20:35:00,BTCUSDT,103463.265,2881234657.3935003,1.6736472618020644,1.098703616,2.0019821260910398,1.3034356232
2023-05-10 20:40:00,BTCUSDT,103356.173,2882066212.8704,1.6743494423791825,1.1004236739,2.004450084308238,1.6675696429
2023-05-10 20:45:00,BTCUSDT,103467.661,2881873475.330147,1.6839719695840167,1.1001083237,2.009821304408288,0.7501305639
2023-05-10 20:50:00,BTCUSDT,103513.444,2883046090.9436,1.682901400059577,1.0989080079,2.0096502646880148,1.1441302847
2023-05-10 20:55:00,BTCUSDT,103491.223,2882954999.1110005,1.6794677596602217,1.0996011429,2.0061929144755046,0.859762914
2023-05-10 21:00:00,BTCUSDT,103615.065,2885441245.6005,1.6807771143391854,1.1002212347,2.006414246196404,0.8432428307
