Unnamed: 0,open,high,low,close_bitcoin_ohlcv,volume_bitcoin_ohlcv,ADX_14,ADXR_14,APO,AROON_osc_14,BOP,CCI_14,CMO_14,DX_14,MACD,MACD_signal,MACD_hist,MFI_14,MINUS_DI_14,MINUS_DM_14,MOM_10,PLUS_DI_14,PLUS_DM_14,PPO,ROC_10,ROCP_10,ROCR_10,ROCR100_10,RSI_14,SlowK_3,SlowD_3,FASTK_5,FASTD_5,TRIX_30,ULTOSC,WILLR_14,BBANDS_upper_14,BBANDS_middle_14,BBANDS_lower_14,EMA_8,EMA_21,EMA_50,EMA_100,EMA_200,HT_TRENDLINE,KAMA_30,MA_50,MA_200,MA_100,MAMA,FAMA,SAR,SMA_8,SMA_21,SMA_50,SMA_100,SMA_200,T3,TEMA_30,TRIMA_30,WMA_50,ATR_14,NATR_14,TRANGE,AD,total_transactions,total_block_cnt,avg_block_difficulty,avg_secs_between_blocks,hashrate,avg_block_size_MB,avg_transactions_count_per_block,Total Tx Count,Total Fees,Total Input Value,Total Output Value,Total BTC Created,Total BTC Sent,Largest Amt Sent,Avg Transaction Fee,Efficiency Ratio,fundingRate,vader_news,finbert_news,realized_volatility
2020-09-04,,,,,,21.836101735651848,30.041547111422005,-159.4049038461526,-8.928571428571429,-0.1459988642487732,-130.56825551231276,-10.724906634287551,23.937383321788843,-0.21584515643038418,-0.16288643755139437,-0.23409859244261452,52.528611337743726,24.031552346197863,,-0.2919785207763655,17.159585448164908,,-1.3708621032962407,-5.348808669087424,-0.0534880866908742,0.9465119133091258,94.65119133091258,44.63754668285623,52.03009803771276,64.00767799523648,35.961391105174634,52.03009803771276,0.3882049294482103,51.06585568364267,-62.482444184268914,1.1054143659097457,1.0490791119217158,0.992743857933685,1.0392803116206164,1.0457464119665971,1.009119154247184,0.9471126403164597,0.8783036386136881,1.0620156435415327,1.0568303856730985,1.0071192941939215,0.826448172235345,0.9317336889183707,1.0272060460175938,1.0509196862108214,0.25668823427972504,1.0428459260082732,1.0604712713451672,1.0071192941939215,0.9317336889183707,0.826448172235345,1.0514047080299949,1.0551747989462281,1.066964479007727,1.0439196284619467,0.040876222227645365,4.134514050528551,,,,,,0.35574656492723555,,,,,,,,,,,,0.999947405,0.7035357083137791,0.006931166056166,-0.0694883307476183,-0.37718569226718424
2020-09-11,-0.08865650556370241,-0.09521752698127106,-0.061808630827764666,-0.06448613359262945,-0.42708296864253015,27.19831590486213,28.6924406944178,-427.8995787545789,-28.571428571428573,0.0678935527636414,-96.77061004926064,-23.435675415959214,38.664877034036046,-0.39209090695624166,-0.3086423250753641,-0.37739674574558185,47.28606355784312,24.151468506598203,0.0996317816234864,-0.4648768767958554,10.635962036069149,-0.3281060949008703,-3.7774952991718536,-11.334099071537716,-0.113340990715377,0.8866590092846228,88.66590092846228,38.2821622920204,37.12018310317927,31.419508861154743,45.96012485409183,37.12018310317927,0.2904255957415915,50.97998230541327,-80.15563877683965,1.1971031760168458,1.0720454555122512,0.9469877350076563,1.032182331539706,1.0721129719408213,1.0640947002217673,1.0115640809601198,0.9423482204476732,1.0984426785976038,1.1082557005351898,1.08826345465662,0.8848199123268639,1.000556874969213,1.035707535733945,1.0944517818975716,0.2743820733149345,1.0353042372473358,1.093637074293132,1.08826345465662,1.000556874969213,0.8848199123268639,1.0628855680912053,1.0362103532581501,1.1221398908640776,1.0991218684494832,0.049583844679143806,4.959703356453957,-0.6763522605074481,0.012751696439524451,-0.02787750875819306,0.08388408744280618,0.07321906655984378,-0.6141211615727982,0.06787137373503072,0.005444431678096495,-0.10428234843748108,-0.02787750875819306,-0.3556370859655553,0.10972406943540314,0.10974359540460199,-0.756771649264885,0.10974359540460199,-0.4156383224513931,-0.34379395909296484,0.99996661,-0.09172368521033039,0.0107135602398854,0.0178758705917157,0.025968725178163735
2020-09-18,0.03597242631187547,0.04013248107295819,0.05317242792281007,0.044405396973907774,-0.14336709580657825,25.465439736561333,23.971521434690192,-544.1816025641021,-10.204081632653065,0.1809147152075672,74.77961884897968,-3.812011085141733,11.517566078232154,-0.3603131388014484,-0.3845491117816947,0.03187212483003732,55.14575117501671,16.670007241076714,-0.4967983776468392,-0.060747912258905565,14.93112155304341,0.20983568248253448,-4.950925296149284,3.149683355746862,0.0314968335574685,1.0314968335574686,103.14968335574686,48.09399445742913,81.41371510662637,79.06316145299324,81.40848128136555,81.41371510662637,0.1519745769495888,62.17518315479269,-46.01266459755942,1.0554187522086433,0.9802290713224274,0.9050393904362114,0.984988157910964,1.0039161690785097,1.0090014788544674,0.9697833036699859,0.9073791195047337,1.0133594368391718,1.0434372811082844,1.0502336692769958,0.8512718820137218,0.9630287995105653,0.9886380140046145,1.015889767062973,0.2627160622780556,0.9749054966931008,1.0101080772460942,1.0502336692769958,0.9630287995105653,0.8512718820137218,0.979270325565672,0.9632361419299568,1.0347851757609212,1.0334453600439064,0.041828675631367634,4.186560928924972,-0.2814152034036663,0.033991687435133144,0.01820475360334939,0.0900562851782365,0.08251432202479947,-1.6667222731566582,0.08188817205019205,-0.11924815668076999,-0.0702104785263975,0.01820475360334939,-0.332258969961698,0.07580792718597706,0.0758189675155343,0.13774733318780008,0.0758189675155343,0.19987627008757336,-0.3518102230801965,0.9999776571428572,-0.5105149404525139,0.0291735125985126,0.0766496516053757,-0.041919104854167354
2020-09-25,0.004650634706353074,4.0835354353507824e-06,-0.0049552456631904995,-0.0059421872780890395,-0.07175403588152918,19.695230509947947,23.79093200151152,-81.5665659340666,63.265306122448976,-0.0433859958223356,7.202115299519458,-5.534994564344854,14.066336450005885,-0.28739486009275167,-0.3273135034471701,0.1026711678462291,72.08595975049766,18.67110426444381,0.04064869521355874,-0.08643958941067452,15.470178825499074,-0.033411753265494504,-0.7511859611695242,2.001643847147008,0.02001643847147,1.02001643847147,102.001643847147,47.23250271782757,46.97785449408979,52.84621262940645,44.40487214296153,46.97785449408979,0.0668999660725326,56.07676818046473,-44.70945281293759,1.0512007220867445,0.9973985299648506,0.9435963378429566,1.0051222161686175,1.0100736842000555,1.0140507212138226,0.9802453308398306,0.9194705998467986,0.9942808943162829,1.042463709964791,1.0513449179430554,0.8630138920962133,0.9767661164305403,1.0219658938075133,1.0179824791801342,0.264286502169015,1.0108622134366487,0.9945790629276624,1.0513449179430554,0.9767661164305403,0.8630138920962133,1.004095592606611,0.9838124399975744,1.003967249462278,1.0276058468072928,0.039192889648927136,3.922270460658511,0.14105191744511458,0.010987380812801817,-0.032845818126011395,-0.12822719449225473,-0.04685655877951689,0.033561267727686764,-0.04472306162287509,0.079557957262789,0.10649015260704697,-0.032845818126011395,-0.012665082631349911,-0.11953196190364501,-0.1195344329719088,0.1312563659113266,-0.1195344329719088,0.19734752571284098,0.00683279277248694,0.9999753242857142,-0.7623878963230092,-0.0485157936507936,-0.046717981213615,0.013524972246530318
2020-10-02,0.003511805002849311,-0.0005724829848994251,0.011399339738167313,0.005272059358649495,-0.14884415728258737,15.41269587617724,19.87463453107335,112.15626373626064,-28.571428571428573,0.0004335620607607,-4.450360096040533,-1.861171503003319,7.122795684413934,-0.26722726248756745,-0.29825847742356215,0.07262944986080343,58.73204091082867,18.16244072809004,-0.14739633813855502,-0.16495399229354876,15.75308035734175,-0.09978149338262465,1.0597297659781104,-0.9857975334615572,-0.0098579753346155,0.9901420246653844,99.01420246653844,49.06941424849834,66.97481979279773,66.58917620327765,62.74206695630143,66.97481979279773,0.0134081920686629,56.7503357349624,-44.556274047055226,1.0417745226505222,1.0010311329450048,0.9602877432394876,0.9983353994914986,1.0008503910730617,1.0056698798864703,0.9778345440406989,0.9201419524842774,0.9927688702081799,1.030478161608718,1.033665235795155,0.869476289560895,0.9797941766191487,1.0060477984339944,1.010461663006384,0.2629004752580375,0.995675837807779,0.993380942368998,1.033665235795155,0.9797941766191487,0.869476289560895,0.9971079065016133,0.9823157833056018,0.9904284680680188,1.0098926407836402,0.034604880423325206,3.460477510720518,-0.38061778123331536,0.011467971330846538,-0.01627042176489013,-0.024679170779861925,-0.008924203495496386,0.37758592904113186,-0.009646756788484367,0.003612795039388439,0.011676091980348247,-0.01627042176489013,0.13203759315854402,-0.16516301477662942,-0.1651714525207968,0.20031997130792956,-0.1651714525207968,-0.13972465000384382,0.14690315515197128,0.9999672771428572,-0.15889949352936586,0.0101753231292517,-0.0034097838969457,0.04981568670879468
2020-10-09,-0.004779569400798822,-0.0031173777333399766,0.0011226386401270716,0.003167631417239969,-0.1435077470842412,13.198630658836851,16.20904777627505,8.791950549446483,22.448979591836736,0.2833586975663333,42.68038522765857,1.179270148192638,10.82828116212762,-0.25435552824682894,-0.27798076615910994,0.046950473861333,49.90942030705623,17.44017833425587,-0.19476376293896092,-0.11839178519376582,16.747809713256995,-0.09885446442321832,0.0825954439911787,0.736359113330947,0.0073635911333094,1.0073635911333094,100.73635911333096,50.58963507409632,56.80239287939365,52.28004859708732,64.99367791442137,56.80239287939365,-0.0156911458269903,60.7982527513386,-29.48059998845968,1.0182519787261834,0.9931655866507642,0.9680791945753447,0.9945267678104885,0.9958398923772166,1.0003591995884324,0.9772241939708408,0.922405129555588,0.9947162316988787,1.0229706961472724,1.015829406952074,0.8833154136535463,0.9858011053762215,0.9947425880766264,1.0020128905608199,0.2620703330375811,0.9940650253126,0.9964695857562401,1.015829406952074,0.9858011053762215,0.8833154136535463,0.9937854949964167,0.9838509273851915,0.9932600911276884,0.9982593384111789,0.02953551940320183,2.95526918452801,-0.18480197954702415,0.01571282357312498,0.03723321506961774,0.04655870445344146,0.04511198206563449,-0.2229497185027513,0.0440720577398821,0.011167087232808431,-0.009435268529021101,0.03723321506961774,0.21028577162959472,-0.0793475103996748,-0.07935853539639126,-0.020752677569729094,-0.07935853539639126,0.27252940220140864,0.18449214741324838,0.9999561442857142,-0.5219224635482779,-0.0067014327094473,0.0321633494659966,-1.092520988937164
2020-10-16,0.06449639780650185,0.06986903142912482,0.05959704593066073,0.06127095140608141,0.16048466461079158,19.72271227902299,17.323075382491233,139.51901098900973,67.34693877551021,0.0634304269261595,145.986108733728,26.19935593655008,41.49482777971868,-0.15253385014204754,-0.21335563568270252,0.20321320532598716,58.14977551380999,11.251742520364855,-0.43157820816580816,0.05049920566363035,27.13440949057385,0.49583654065623506,1.2864025232711973,7.098419428591957,0.0709841942859195,1.0709841942859195,107.09841942859197,63.09967796827504,73.33772687056879,76.80101424288004,65.66336020352158,73.33772687056879,-0.0097052656096385,64.76540718574869,-19.468453771072262,1.0119211124939504,0.9572793107997272,0.9026375091055038,0.9777242188340777,0.959323994755742,0.9516423538301252,0.9283998255538456,0.8765506310347433,0.9527544522402,0.9685498829175325,0.9502917021170548,0.8470064535777941,0.9412269987820163,0.9820806838811874,0.9561177198958664,0.24694007943057636,0.973759376246817,0.9499705227613053,0.9502917021170548,0.9412269987820163,0.8470064535777941,0.960962121260426,0.9708762162733399,0.941248125627267,0.9475250928884742,0.02809548687318689,2.809528862890097,0.4402344853315965,0.023349004589691802,-0.022544383090606246,0.018375241779496898,0.01818597758377649,-0.5734418309915517,0.025457929587133776,-0.050967254970713666,-0.046833554234063435,-0.022544383090606246,-0.30152092166903266,0.044099425973794126,0.04411223788680019,-0.15015114956635767,0.04411223788680019,-0.11442837980475673,-0.2729366771313906,0.99996871,-0.09172368521033039,0.0608660787545786,0.0598062426976231,-1.1205982769419909
2020-10-23,0.0503743746757388,0.06525845198214353,0.0573122373504511,0.06692227680281015,0.2408343970958171,32.38144314306545,22.799101253476312,420.6627014652004,83.6734693877551,0.4414017406783422,154.75639197868853,42.60726670494027,62.18376383985581,-0.06243472327593042,-0.12783475164381694,0.23516216635659673,67.4740901737139,7.339620389767,-0.3875127242338081,0.10944726437542127,33.85574137387279,0.31320156131368826,3.787158749187845,8.80903108105011,0.088090310810501,1.0880903108105011,108.80903108105012,71.30363335247013,69.38813454359139,64.97079845240191,76.03456542244332,69.38813454359139,0.0394857680689871,64.2260672981867,-14.636025559820377,1.0043505298368198,0.9379579797460184,0.871565429655217,0.9605139650822557,0.9302650145928099,0.9087419847832224,0.8818836014366501,0.830889979797915,0.9226175874032947,0.9294091890103076,0.8925284694887808,0.8087207595071908,0.8960329939839664,0.9693096852218334,0.9230811477161738,0.2314508608542402,0.9563005774240635,0.91782905051792,0.8925284694887808,0.8960329939839664,0.8087207595071908,0.9396876368499659,0.9628630541508074,0.8976641096622754,0.9068720943946075,0.028142360292163493,2.8052655047055453,0.27784710666076595,0.020454862941210905,-0.031083698673999294,-0.10351377018043673,-0.07834091707667312,0.9789964008985869,-0.08298520904818929,0.007041157564308148,0.08310009294597975,-0.031083698673999294,0.24327737706980024,0.3620702209869826,0.36207369675893375,0.21147714469803613,0.36207369675893375,0.1434302350506247,0.2377811122327298,0.9999729457142856,-0.1369041660125874,0.0899149438821412,0.1701294054454288,-1.0901433366974154
2020-10-30,0.10624108934472853,0.09880538504800929,0.09032891625451889,0.09288751352008018,0.15616837808617134,49.16357257455507,35.24759745220792,769.1160531135502,85.71428571428571,0.1903829734807,97.14260091019116,55.218994330702856,73.11394732231255,0.11773693925882872,0.031154975491676236,0.3441782303443487,68.60965740110153,5.501295500162485,-0.029025611994536682,0.3015635057638932,36.004766830223446,0.25061692301246286,6.566094085620501,15.301127784806038,0.1530112778480603,1.1530112778480603,115.30112778480604,77.60949716535143,72.76192593510875,75.74133676657107,70.58443229835589,72.76192593510875,0.1524340904536046,63.00056397215208,-12.666942674328594,1.0379582440919306,0.9253253762048755,0.8126925083178203,0.9652127717679811,0.9125568350858975,0.8665257662825253,0.8287593658734662,0.7746916124695961,0.8751927138988064,0.937313008184996,0.8404923300245983,0.7554985113485904,0.8395137111442745,0.955505686334761,0.8888973617398013,0.2117792160592634,0.9658750748567954,0.8965395376641428,0.8404923300245983,0.8395137111442745,0.7554985113485904,0.9357324633045047,0.9790685765015027,0.8586998192768878,0.8704803483466514,0.032236048961410316,3.2207537766172214,0.2751012512999731,0.02616681199191717,-0.1290530530184455,-0.15572033898305082,-0.16676169916187433,3.8761958213812098,-0.17222607779116572,0.08496429940904926,0.047425752704246094,-0.1290530530184455,0.6584131497049519,-0.3344000150026911,-0.3344468279390789,-0.7453164051865677,-0.3344468279390789,0.3247887024502578,0.8265301849342839,0.9999272028571428,-0.4694275699559467,0.0355555909863945,0.0825277358749691,-1.1211560555724618
2020-11-06,0.06428722280430255,0.07541301896593211,0.06424976101687885,0.0787041332979348,0.2768719077547619,55.96936882014431,45.43383308110822,989.1725457875442,93.87755102040816,0.2187632186964057,149.69668408519206,55.56854461475216,63.71252286722315,0.18999270573040333,0.14027915926240023,0.21768381490619435,70.8922280642078,7.057409774693285,0.46269457969790206,0.18039055931922307,32.325984410124576,0.13887934765021992,7.920036910707369,9.725028711005177,0.0972502871100517,1.0972502871100518,109.72502871100517,77.78427230737609,77.43155228675188,73.37114279173282,80.18609379643615,77.43155228675188,0.2981679190650732,66.8532967408148,-10.63297663343358,1.0089989390158696,0.9303110427195276,0.8516231464231856,0.9562406769593927,0.9026976180611198,0.8416112619316567,0.7932475978483158,0.7344435376490961,0.8556014504670736,0.9424438956478907,0.8117347115448277,0.7170071635270437,0.79811216818906,0.9727374999797275,0.9021478114183795,0.1963274354125151,0.9545518016594099,0.891368785526504,0.8117347115448277,0.79811216818906,0.7170071635270437,0.9318019400927411,0.9828401107285941,0.8510413149826431,0.8524900778624974,0.037395117545313605,3.731092962632736,0.27231902463627655,0.04018694597862904,0.11606731585159125,0.16938519447929723,0.057654843852347426,1.5033910894359426,0.0642881848736252,-0.021868428749811375,-0.04469948694845538,0.11606731585159125,0.3070488166706964,0.09236942428551664,0.09235161494246569,0.5859709929553931,0.09235161494246569,-0.12039669070222381,0.19897379356531708,0.9999039214285714,-0.6600957786231417,0.0278161233238891,-0.0096001549674345,-0.8640515721115224
