DATE,Unnamed: 1,"('Close', 'JPM')",Date,Close
2020-11-09,,102.20916748046876,,
2020-11-10,,101.8769302368164,,
2020-11-11,,100.3555908203125,,
2020-11-12,,99.12277221679688,,
2020-11-13,,99.7435531616211,,
2020-11-16,,102.55890655517578,,
2020-11-17,,101.51844024658205,,
2020-11-18,,100.76651000976562,,
2020-11-19,,101.03756713867188,,
2020-11-20,,100.17198944091795,,
2020-11-23,,103.0572509765625,,
2020-11-24,,107.82235717773438,,
2020-11-25,,106.6944808959961,,
2020-11-27,,105.98628997802734,,
2020-11-30,,103.06600952148438,,
2020-12-01,,104.69226837158205,,
2020-12-02,,106.70323181152344,,
2020-12-03,,106.00377655029295,,
2020-12-04,,106.96550750732422,,
2020-12-07,,106.5633316040039,,
2020-12-08,,106.6682586669922,,
2020-12-09,,105.837646484375,,
2020-12-10,,105.15565490722656,,
2020-12-11,,104.53488159179688,,
2020-12-14,,103.43324279785156,,
2020-12-15,,105.1993637084961,,
2020-12-16,,105.50538635253906,,
2020-12-17,,104.6310577392578,,
2020-12-18,,104.1152114868164,,
2020-12-21,,108.0234832763672,,
2020-12-22,,106.3797378540039,,
2020-12-23,,109.3524398803711,,
2020-12-24,,108.87156677246094,,
2020-12-28,,109.58851623535156,,
2020-12-29,,109.29998016357422,,
2020-12-30,,109.60601806640624,,
2020-12-31,,111.10110473632812,,
2021-01-04,,110.05191802978516,,
2021-01-05,,110.65074157714844,,
2021-01-06,,115.84642791748048,,
2021-01-07,,119.6507339477539,,
2021-01-08,,119.78282928466795,,
2021-01-11,,121.57049560546876,,
2021-01-12,,123.48148345947266,,
2021-01-13,,123.595947265625,,
2021-01-14,,124.3180694580078,,
2021-01-15,,122.09008026123048,,
2021-01-19,,121.56167602539062,,
2021-01-20,,119.73877716064452,,
2021-01-21,,118.7348861694336,,
2021-01-22,,117.81901550292967,,
2021-01-25,,116.34839630126952,,
2021-01-26,,115.87285614013672,,
2021-01-27,,112.59691619873048,,
2021-01-28,,114.57831573486328,,
2021-01-29,,113.31023406982422,,
2021-02-01,,114.14680480957033,,
2021-02-02,,117.6605453491211,,
2021-02-03,,119.00788116455078,,
2021-02-04,,121.7466278076172,,
2021-02-05,,121.50888061523438,,
2021-02-08,,123.41101837158205,,
2021-02-09,,122.9178695678711,,
2021-02-10,,122.98834228515624,,
2021-02-11,,122.64486694335938,,
2021-02-12,,124.38853454589844,,
2021-02-16,,127.38265228271484,,
2021-02-17,,127.77892303466795,,
2021-02-18,,128.21041870117188,,
2021-02-19,,130.350341796875,,
2021-02-22,,131.5744171142578,,
2021-02-23,,132.63116455078125,,
2021-02-24,,134.96485900878906,,
2021-02-25,,133.1331329345703,,
2021-02-26,,129.60183715820312,,
2021-03-01,,132.53427124023438,,
2021-03-02,,132.102783203125,,
2021-03-03,,134.65660095214844,,
2021-03-04,,132.587158203125,,
2021-03-05,,132.89535522460938,,
2021-03-08,,134.65660095214844,,
2021-03-09,,133.70555114746094,,
2021-03-10,,136.61163330078125,,
2021-03-11,,135.89830017089844,,
2021-03-12,,137.50982666015625,,
2021-03-15,,136.82293701171875,,
2021-03-16,,135.1850128173828,,
2021-03-17,,136.57638549804688,,
2021-03-18,,138.83078002929688,,
2021-03-19,,136.62042236328125,,
2021-03-22,,132.9481964111328,,
2021-03-23,,131.6184844970703,,
2021-03-24,,132.63998413085938,,
2021-03-25,,134.33958435058594,,
2021-03-26,,136.57638549804688,,
2021-03-29,,134.45408630371094,,
2021-03-30,,136.03919982910156,,
2021-03-31,,134.05780029296875,,
2021-04-01,,135.3611602783203,,
2021-04-05,,136.07862854003906,,
2021-04-06,,135.1219482421875,,
2021-04-07,,137.239013671875,,
2021-04-08,,137.40736389160156,,
2021-04-09,,138.4348907470703,,
2021-04-12,,138.14256286621094,,
2021-04-13,,136.4949493408203,,
2021-04-14,,133.94381713867188,,
2021-04-15,,134.794189453125,,
2021-04-16,,135.79515075683594,,
2021-04-19,,135.21937561035156,,
2021-04-20,,132.225341796875,,
2021-04-21,,133.3502960205078,,
2021-04-22,,130.5423126220703,,
2021-04-23,,133.0403289794922,,
2021-04-26,,133.36805725097656,,
2021-04-27,,133.97923278808594,,
2021-04-28,,134.84735107421875,,
2021-04-29,,137.46932983398438,,
2021-04-30,,136.24693298339844,,
2021-05-03,,135.8483123779297,,
2021-05-04,,137.7262420654297,,
2021-05-05,,139.53330993652344,,
2021-05-06,,142.3413543701172,,
2021-05-07,,142.82855224609375,,
2021-05-10,,142.81076049804688,,
2021-05-11,,140.43682861328125,,
2021-05-12,,139.47128295898438,,
2021-05-13,,143.05880737304688,,
2021-05-14,,145.28224182128906,,
2021-05-17,,145.8668670654297,,
2021-05-18,,143.811767578125,,
2021-05-19,,142.71339416503906,,
2021-05-20,,142.46536254882812,,
2021-05-21,,144.08639526367188,,
2021-05-24,,144.8658905029297,,
2021-05-25,,143.368896484375,,
2021-05-26,,143.35116577148438,,
2021-05-27,,145.58340454101562,,
2021-05-28,,145.4859619140625,,
2021-06-01,,147.0892791748047,,
2021-06-02,,147.09814453125,,
2021-06-03,,147.19558715820312,,
2021-06-04,,147.43475341796875,,
2021-06-07,,146.74383544921875,,
2021-06-08,,146.1591796875,,
2021-06-09,,144.3344268798828,,
2021-06-10,,142.08445739746094,,
2021-06-11,,141.9870147705078,,
2021-06-14,,139.5775909423828,,
2021-06-15,,137.4604949951172,,
2021-06-16,,138.426025390625,,
2021-06-17,,134.4310302734375,,
2021-06-18,,131.02947998046875,,
2021-06-21,,133.25289916992188,,
2021-06-22,,133.0580291748047,,
2021-06-23,,133.8640899658203,,
2021-06-24,,135.0953369140625,,
2021-06-25,,136.4595489501953,,
2021-06-28,,136.70753479003906,,
2021-06-29,,136.5392608642578,,
2021-06-30,,137.77935791015625,,
2021-07-01,,139.14356994628906,,
2021-07-02,,139.00991821289062,,
2021-07-06,,136.67572021484375,,
2021-07-07,,136.8360595703125,,
2021-07-08,,134.47512817382812,,
2021-07-09,,138.77825927734375,,
2021-07-12,,140.76499938964844,,
2021-07-13,,138.67137145996094,,
2021-07-14,,138.19918823242188,,
2021-07-15,,138.5020751953125,,
2021-07-16,,135.33932495117188,,
2021-07-19,,130.93817138671875,,
2021-07-20,,133.37930297851562,,
2021-07-21,,136.18572998046875,,
2021-07-22,,134.4662322998047,,
2021-07-23,,134.2078399658203,,
2021-07-26,,135.10769653320312,,
2021-07-27,,134.92953491210938,,
2021-07-28,,135.15223693847656,,
2021-07-29,,136.31040954589844,,
2021-07-30,,135.2235107421875,,
2021-08-02,,134.68006896972656,,
2021-08-03,,136.21240234375,,
2021-08-04,,134.74240112304688,,
2021-08-05,,136.44406127929688,,
2021-08-06,,140.31956481933594,,
2021-08-09,,140.16812133789062,,
2021-08-10,,141.88758850097656,,
2021-08-11,,143.58030700683594,,
2021-08-12,,144.14158630371094,,
2021-08-13,,142.529052734375,,
2021-08-16,,141.5935516357422,,
2021-08-17,,139.88299560546875,,
2021-08-18,,138.6089630126953,,
2021-08-19,,137.4508056640625,,
2021-08-20,,137.84280395507812,,
2021-08-23,,139.6068115234375,,
2021-08-24,,140.47100830078125,,
2021-08-25,,143.36648559570312,,
2021-08-26,,144.10595703125,,
2021-08-27,,145.26414489746094,,
2021-08-30,,142.93882751464844,,
2021-08-31,,142.50230407714844,,
2021-09-01,,142.29739379882812,,
2021-09-02,,142.95669555664062,,
2021-09-03,,142.0924835205078,,
2021-09-07,,141.84300231933594,,
2021-09-08,,141.21046447753906,,
2021-09-09,,141.82521057128906,,
2021-09-10,,140.19482421875,,
2021-09-13,,142.422119140625,,
2021-09-14,,139.93649291992188,,
2021-09-15,,140.90760803222656,,
2021-09-16,,140.84518432617188,,
2021-09-17,,140.4799346923828,,
2021-09-20,,136.27481079101562,,
2021-09-21,,136.2926025390625,,
2021-09-22,,138.90298461914062,,
2021-09-23,,143.59814453125,,
2021-09-24,,145.25523376464844,,
2021-09-27,,148.7654571533203,,
2021-09-28,,147.963623046875,,
2021-09-29,,147.84780883789062,,
2021-09-30,,145.83433532714844,,
2021-10-01,,148.89906311035156,,
2021-10-04,,148.73873901367188,,
2021-10-05,,151.16766357421875,,
2021-10-06,,151.49032592773438,,
2021-10-07,,152.4493408203125,,
2021-10-08,,152.56585693359375,,
2021-10-11,,149.3571319580078,,
2021-10-12,,148.20994567871094,,
2021-10-13,,144.3020782470703,,
2021-10-14,,146.51593017578125,,
2021-10-15,,149.3302764892578,,
2021-10-18,,149.27651977539062,,
2021-10-19,,151.08700561523438,,
2021-10-20,,153.12155151367188,,
2021-10-21,,151.92054748535156,,
2021-10-22,,153.9640655517578,,
2021-10-25,,153.211181640625,,
2021-10-26,,153.62347412109375,,
2021-10-27,,150.4237518310547,,
2021-10-28,,152.69134521484375,,
2021-10-29,,152.27008056640625,,
2021-11-01,,152.189453125,,
2021-11-02,,152.78994750976562,,
2021-11-03,,152.84371948242188,,
2021-11-04,,150.8360137939453,,
2021-11-05,,150.62091064453125,,
2021-11-08,,151.52618408203125,,
2021-11-09,,150.37892150878906,,
2021-11-10,,150.2355194091797,,
2021-11-11,,150.2265625,,
2021-11-12,,149.55433654785156,,
2021-11-15,,149.2854766845703,,
2021-11-16,,148.20994567871094,,
2021-11-17,,147.41221618652344,,
2021-11-18,,146.13949584960938,,
2021-11-19,,144.23040771484375,,
2021-11-22,,147.30465698242188,,
2021-11-23,,150.82705688476562,,
2021-11-24,,149.6439971923828,,
2021-11-26,,145.1356658935547,,
2021-11-29,,144.5082550048828,,
2021-11-30,,142.35716247558594,,
2021-12-01,,141.51466369628906,,
2021-12-02,,144.4903106689453,,
2021-12-03,,141.87318420410156,,
2021-12-06,,143.54922485351562,,
2021-12-07,,145.70928955078125,,
2021-12-08,,144.04220581054688,,
2021-12-09,,143.818115234375,,
2021-12-10,,143.2445068359375,,
2021-12-13,,141.54153442382812,,
2021-12-14,,142.62608337402344,,
2021-12-15,,141.55946350097656,,
2021-12-16,,143.7733154296875,,
2021-12-17,,140.50184631347656,,
2021-12-20,,137.97433471679688,,
2021-12-21,,139.90130615234375,,
2021-12-22,,140.44805908203125,,
2021-12-23,,140.9499969482422,,
2021-12-27,,141.75665283203125,,
2021-12-28,,142.1868438720703,,
2021-12-29,,142.11517333984375,,
2021-12-30,,142.04345703125,,
2021-12-31,,141.92694091796875,,
2022-01-03,,144.92947387695312,,
2022-01-04,,150.4237518310547,,
2022-01-05,,147.67369079589844,,
2022-01-06,,149.24261474609375,,
2022-01-07,,150.72129821777344,,
2022-01-10,,150.86558532714844,,
2022-01-11,,151.0188446044922,,
2022-01-12,,151.8754119873047,,
2022-01-13,,151.68605041503906,,
2022-01-14,,142.3629150390625,,
2022-01-18,,136.39395141601562,,
2022-01-19,,134.2840576171875,,
2022-01-20,,133.13897705078125,,
2022-01-21,,130.8126983642578,,
2022-01-24,,130.69546508789062,,
2022-01-25,,132.12005615234375,,
2022-01-26,,133.3733367919922,,
2022-01-27,,131.02003479003906,,
2022-01-28,,132.1921844482422,,
2022-01-31,,133.9865264892578,,
2022-02-01,,136.2857208251953,,
2022-02-02,,135.19473266601562,,
2022-02-03,,134.07667541503906,,
2022-02-04,,137.55706787109375,,
2022-02-07,,138.0169219970703,,
2022-02-08,,140.61366271972656,,
2022-02-09,,141.1997528076172,,
2022-02-10,,140.61366271972656,,
2022-02-11,,138.78334045410156,,
2022-02-14,,137.4939727783203,,
2022-02-15,,139.50466918945312,,
2022-02-16,,139.7571258544922,,
2022-02-17,,136.53819274902344,,
2022-02-18,,137.17837524414062,,
2022-02-22,,136.93490600585938,,
2022-02-23,,134.06764221191406,,
2022-02-24,,130.33477783203125,,
2022-02-25,,133.41845703125,,
2022-02-28,,127.85521697998048,,
2022-03-01,,123.0313491821289,,
2022-03-02,,125.58304595947266,,
2022-03-03,,124.69039154052734,,
2022-03-04,,121.18293762207033,,
2022-03-07,,116.50334167480467,,
2022-03-08,,115.68282318115234,,
2022-03-09,,120.3173599243164,,
2022-03-10,,118.89273834228516,,
2022-03-11,,116.21481323242188,,
2022-03-14,,117.36893463134766,,
2022-03-15,,119.45177459716795,,
2022-03-16,,124.78961181640624,,
2022-03-17,,126.36751556396484,,
2022-03-18,,126.32243347167967,,
2022-03-21,,125.9166488647461,,
2022-03-22,,128.5946044921875,,
2022-03-23,,126.03385925292967,,
2022-03-24,,126.85437774658205,,
2022-03-25,,127.96343231201172,,
2022-03-28,,127.01668548583984,,
2022-03-29,,127.29619598388672,,
2022-03-30,,126.71912384033205,,
2022-03-31,,122.91412353515624,,
2022-04-01,,122.0034637451172,,
2022-04-04,,122.54444122314452,,
2022-04-05,,121.11834716796876,,
2022-04-06,,119.43791961669922,,
2022-04-07,,119.07459259033205,,
2022-04-08,,121.25460815429688,,
2022-04-11,,120.80950927734376,,
2022-04-12,,119.48333740234376,,
2022-04-13,,115.63197326660156,,
2022-04-14,,114.56012725830078,,
2022-04-18,,116.6856689453125,,
2022-04-19,,119.1018295288086,,
2022-04-20,,119.51969146728516,,
2022-04-21,,118.59317779541016,,
2022-04-22,,115.18687438964844,,
2022-04-25,,115.15055084228516,,
2022-04-26,,111.74427032470705,,
2022-04-27,,110.29093170166016,,
2022-04-28,,112.03492736816406,,
2022-04-29,,108.41973876953124,,
2022-05-02,,109.40982818603516,,
2022-05-03,,111.75333404541016,,
2022-05-04,,115.45030212402344,,
2022-05-05,,112.56177520751952,,
2022-05-06,,112.38011932373048,,
2022-05-09,,110.69059753417967,,
2022-05-10,,107.9928207397461,,
2022-05-11,,107.31155395507812,,
2022-05-12,,107.22071838378906,,
2022-05-13,,108.17447662353516,,
2022-05-16,,107.4205551147461,,
2022-05-17,,110.98126983642578,,
2022-05-18,,109.08282470703124,,
2022-05-19,,107.46598052978516,,
2022-05-20,,106.58488464355467,,
2022-05-23,,113.179443359375,,
2022-05-24,,114.77814483642578,,
2022-05-25,,115.57747650146484,,
2022-05-26,,117.57583618164062,,
2022-05-27,,119.23809051513672,,
2022-05-31,,120.1100845336914,,
2022-06-01,,118.00274658203124,,
2022-06-02,,119.9011688232422,,
2022-06-03,,118.22982025146484,,
2022-06-06,,117.8392333984375,,
2022-06-07,,118.1480712890625,,
2022-06-08,,116.26780700683594,,
2022-06-09,,113.8243637084961,,
2022-06-10,,108.59232330322266,,
2022-06-13,,105.3586196899414,,
2022-06-14,,103.60552215576172,,
2022-06-15,,104.83179473876952,,
2022-06-16,,103.03327178955078,,
2022-06-17,,102.669921875,,
2022-06-21,,105.21328735351562,,
2022-06-22,,104.62285614013672,,
2022-06-23,,103.47834777832033,,
2022-06-24,,106.56671905517578,,
2022-06-27,,105.71287536621094,,
2022-06-28,,105.20420837402344,,
2022-06-29,,104.73186492919922,,
2022-06-30,,102.2884292602539,,
2022-07-01,,103.59644317626952,,
2022-07-05,,103.20238494873048,,
2022-07-06,,102.53343963623048,,
2022-07-07,,105.12679290771484,,
2022-07-08,,104.79689025878906,,
2022-07-11,,103.42232513427734,,
2022-07-12,,103.52313232421876,,
2022-07-13,,102.5517578125,,
2022-07-14,,98.96874237060548,,
2022-07-15,,103.50480651855467,,
2022-07-18,,102.4417953491211,,
2022-07-19,,104.98016357421876,,
2022-07-20,,104.96184539794922,,
2022-07-21,,105.6766128540039,,
2022-07-22,,105.16344451904295,,
2022-07-25,,105.58497619628906,,
2022-07-26,,103.93549346923828,,
2022-07-27,,105.6032943725586,,
2022-07-28,,105.2092514038086,,
2022-07-29,,105.7132568359375,,
2022-08-01,,104.65943145751952,,
2022-08-02,,103.02828216552734,,
2022-08-03,,104.10960388183594,,
2022-08-04,,102.96414184570312,,
2022-08-05,,106.07982635498048,,
2022-08-08,,104.78773498535156,,
2022-08-09,,105.73159790039062,,
2022-08-10,,108.48989868164062,,
2022-08-11,,110.09356689453124,,
2022-08-12,,111.91714477539062,,
2022-08-15,,112.21955108642578,,
2022-08-16,,113.2917022705078,,
2022-08-17,,112.33866119384766,,
2022-08-18,,111.46810913085938,,
2022-08-19,,108.70982360839844,,
2022-08-22,,106.91372680664062,,
2022-08-23,,105.85989379882812,,
2022-08-24,,106.11647033691406,,
2022-08-25,,108.63652801513672,,
2022-08-26,,105.08096313476562,,
2022-08-29,,104.82438659667967,,
2022-08-30,,104.84271240234376,,
2022-08-31,,104.21957397460938,,
2022-09-01,,104.93435668945312,,
2022-09-02,,104.20124053955078,,
2022-09-06,,104.22874450683594,,
2022-09-07,,106.20811462402344,,
2022-09-08,,108.68234252929688,,
2022-09-09,,109.20467376708984,,
2022-09-12,,110.49676513671876,,
2022-09-13,,106.65713500976562,,
2022-09-14,,106.40970611572266,,
2022-09-15,,108.01338958740234,,
2022-09-16,,107.2894287109375,,
2022-09-19,,108.27914428710938,,
2022-09-20,,106.14396667480467,,
2022-09-21,,103.08326721191406,,
2022-09-22,,101.91029357910156,,
2022-09-23,,100.01339721679688,,
2022-09-26,,97.8599090576172,,
2022-09-27,,96.9985122680664,,
2022-09-28,,98.95956420898438,,
2022-09-29,,97.2826156616211,,
2022-09-30,,95.76140594482422,,
2022-10-03,,98.72132110595705,,
2022-10-04,,103.33985137939452,,
2022-10-05,,102.06394958496094,,
2022-10-06,,99.983642578125,,
2022-10-07,,97.98655700683594,,
2022-10-10,,97.07122039794922,,
2022-10-11,,94.26976776123048,,
2022-10-12,,95.79530334472656,,
2022-10-13,,101.12088012695312,,
2022-10-14,,102.80359649658205,,
2022-10-17,,107.1213607788086,,
2022-10-18,,109.8765869140625,,
2022-10-19,,107.72234344482422,,
2022-10-20,,107.37100982666016,,
2022-10-21,,113.01091766357422,,
2022-10-24,,113.14962005615234,,
2022-10-25,,113.44547271728516,,
2022-10-26,,114.7491226196289,,
2022-10-27,,115.20217895507812,,
2022-10-28,,116.57054901123048,,
2022-10-31,,116.3856201171875,,
2022-11-01,,118.48440551757812,,
2022-11-02,,117.39340209960938,,
2022-11-03,,117.60606384277344,,
2022-11-04,,120.82357025146484,,
2022-11-07,,121.4615478515625,,
2022-11-08,,121.53549194335938,,
2022-11-09,,119.9544677734375,,
2022-11-10,,124.89170837402344,,
2022-11-11,,125.09513092041016,,
2022-11-14,,123.80994415283205,,
2022-11-15,,122.91311645507812,,
2022-11-16,,123.0795669555664,,
2022-11-17,,122.54328918457033,,
2022-11-18,,123.74524688720705,,
2022-11-21,,123.01482391357422,,
2022-11-22,,124.854736328125,,
2022-11-23,,126.18612670898438,,
2022-11-25,,126.426513671875,,
2022-11-28,,124.21678924560548,,
2022-11-29,,126.26007843017578,,
2022-11-30,,127.75788879394533,,
2022-12-01,,125.9642333984375,,
2022-12-02,,124.96569061279295,,
2022-12-05,,121.4615478515625,,
2022-12-06,,121.6649398803711,,
2022-12-07,,121.58172607421876,,
2022-12-08,,122.85765838623048,,
2022-12-09,,122.1919403076172,,
2022-12-12,,124.08734130859376,,
2022-12-13,,123.96711730957033,,
2022-12-14,,123.34767150878906,,
2022-12-15,,120.2873306274414,,
2022-12-16,,119.53840637207033,,
2022-12-19,,120.25032806396484,,
2022-12-20,,120.83283996582033,,
2022-12-21,,122.1919403076172,,
2022-12-22,,120.80510711669922,,
2022-12-23,,121.37832641601562,,
2022-12-27,,121.80364227294922,,
2022-12-28,,122.46934509277344,,
2022-12-29,,123.1720199584961,,
2022-12-30,,123.9856414794922,,
2023-01-03,,124.9286880493164,,
2023-01-04,,126.09366607666016,,
2023-01-05,,126.06572723388672,,
2023-01-06,,128.4780731201172,,
2023-01-09,,127.9471664428711,,
2023-01-10,,129.09278869628906,,
2023-01-11,,130.05213928222656,,
2023-01-12,,129.92173767089844,,
2023-01-13,,133.20028686523438,,
2023-01-17,,131.14190673828125,,
2023-01-18,,127.20204162597656,,
2023-01-19,,125.50690460205078,,
2023-01-20,,125.81422424316406,,
2023-01-23,,127.85403442382812,,
2023-01-24,,128.95309448242188,,
2023-01-25,,129.57711791992188,,
2023-01-26,,130.3781280517578,,
2023-01-27,,130.69480895996094,,
2023-01-30,,129.58642578125,,
2023-01-31,,130.3594970703125,,
2023-02-01,,130.01487731933594,,
2023-02-02,,129.4094696044922,,
2023-02-03,,131.41200256347656,,
2023-02-06,,132.18505859375,,
2023-02-07,,133.79638671875,,
2023-02-08,,132.8556671142578,,
2023-02-09,,130.78794860839844,,
2023-02-10,,131.36538696289062,,
2023-02-13,,132.7904815673828,,
2023-02-14,,133.37725830078125,,
2023-02-15,,133.93609619140625,,
2023-02-16,,132.09194946289062,,
2023-02-17,,132.4831085205078,,
2023-02-21,,130.05213928222656,,
2023-02-22,,129.05552673339844,,
2023-02-23,,130.0894012451172,,
2023-02-24,,131.26296997070312,,
2023-02-27,,132.40859985351562,,
2023-02-28,,133.51695251464844,,
2023-03-01,,132.77186584472656,,
2023-03-02,,131.39337158203125,,
2023-03-03,,133.8057098388672,,
2023-03-06,,133.02334594726562,,
2023-03-07,,129.11141967773438,,
2023-03-08,,128.34767150878906,,
2023-03-09,,121.39938354492188,,
2023-03-10,,124.4823226928711,,
2023-03-13,,122.2469482421875,,
2023-03-14,,125.3857879638672,,
2023-03-15,,119.46206665039062,,
2023-03-16,,121.78124237060548,,
2023-03-17,,117.18011474609376,,
2023-03-20,,118.41888427734376,,
2023-03-21,,121.59496307373048,,
2023-03-22,,118.45613861083984,,
2023-03-23,,118.1394500732422,,
2023-03-24,,116.34185791015624,,
2023-03-27,,119.67627716064452,,
2023-03-28,,120.03955078125,,
2023-03-29,,120.2816925048828,,
2023-03-30,,119.91845703125,,
2023-03-31,,121.37144470214844,,
2023-04-03,,121.23172760009766,,
2023-04-04,,119.6110610961914,,
2023-04-05,,119.7894287109375,,
2023-04-06,,119.65801239013672,,
2023-04-10,,120.0522689819336,,
2023-04-11,,120.6436767578125,,
2023-04-12,,120.62489318847656,,
2023-04-13,,121.0848617553711,,
2023-04-14,,130.2279510498047,,
2023-04-17,,131.2605438232422,,
2023-04-18,,132.73431396484375,,
2023-04-19,,132.5653533935547,,
2023-04-20,,132.18048095703125,,
2023-04-21,,131.92701721191406,,
2023-04-24,,132.1053924560547,,
2023-04-25,,129.23292541503906,,
2023-04-26,,126.94244384765624,,
2023-04-27,,128.6509246826172,,
2023-04-28,,129.7679901123047,,
2023-05-01,,132.54661560058594,,
2023-05-02,,130.40631103515625,,
2023-05-03,,127.64647674560548,,
2023-05-04,,125.90046691894533,,
2023-05-05,,128.3599090576172,,
2023-05-08,,128.66966247558594,,
2023-05-09,,128.05014038085938,,
2023-05-10,,128.11582946777344,,
2023-05-11,,127.71221160888672,,
2023-05-12,,125.88169860839844,,
2023-05-15,,126.94244384765624,,
2023-05-16,,126.0882339477539,,
2023-05-17,,129.96511840820312,,
2023-05-18,,130.95077514648438,,
2023-05-19,,130.65036010742188,,
2023-05-22,,129.57083129882812,,
2023-05-23,,128.21908569335938,,
2023-05-24,,127.0457000732422,,
2023-05-25,,127.35547637939452,,
2023-05-26,,128.54763793945312,,
2023-05-30,,129.03578186035156,,
2023-05-31,,127.3930206298828,,
2023-06-01,,129.14845275878906,,
2023-06-02,,131.86131286621094,,
2023-06-05,,130.5658721923828,,
2023-06-06,,130.80056762695312,,
2023-06-07,,132.0678253173828,,
2023-06-08,,132.1053924560547,,
2023-06-09,,132.3682098388672,,
2023-06-12,,132.35882568359375,,
2023-06-13,,133.31631469726562,,
2023-06-14,,132.81883239746094,,
2023-06-15,,134.32073974609375,,
2023-06-16,,134.48031616210938,,
2023-06-20,,133.79507446289062,,
2023-06-21,,133.5979461669922,,
2023-06-22,,131.02584838867188,,
2023-06-23,,130.340576171875,,
2023-06-26,,130.6597442626953,,
2023-06-27,,130.66912841796875,,
2023-06-28,,130.09654235839844,,
2023-06-29,,134.639892578125,,
2023-06-30,,136.52671813964844,,
2023-07-03,,137.6250457763672,,
2023-07-05,,136.70822143554688,,
2023-07-06,,135.3566436767578,,
2023-07-07,,136.42465209960938,,
2023-07-10,,137.19024658203125,,
2023-07-11,,139.3357391357422,,
2023-07-12,,140.02572631835938,,
2023-07-13,,140.7062530517578,,
2023-07-14,,141.55690002441406,,
2023-07-17,,144.9689178466797,,
2023-07-18,,145.2335968017578,,
2023-07-19,,145.79122924804688,,
2023-07-20,,147.58702087402344,,
2023-07-21,,146.4528350830078,,
2023-07-24,,149.33558654785156,,
2023-07-25,,148.22030639648438,,
2023-07-26,,149.1087188720703,,
2023-07-27,,147.4641571044922,,
2023-07-28,,148.3053436279297,,
2023-07-31,,149.29782104492188,,
2023-08-01,,148.56053161621094,,
2023-08-02,,146.8781280517578,,
2023-08-03,,147.7760772705078,,
2023-08-04,,147.4641571044922,,
2023-08-07,,148.16357421875,,
2023-08-08,,147.3318328857422,,
2023-08-09,,145.3564453125,,
2023-08-10,,145.13905334472656,,
2023-08-11,,145.9802703857422,,
2023-08-14,,146.28269958496094,,
2023-08-15,,142.5587615966797,,
2023-08-16,,141.95388793945312,,
2023-08-17,,140.47940063476562,,
2023-08-18,,140.80076599121094,,
2023-08-21,,141.28280639648438,,
2023-08-22,,138.352783203125,,
2023-08-23,,139.28851318359375,,
2023-08-24,,139.15615844726562,,
2023-08-25,,138.98606872558594,,
2023-08-28,,139.4680633544922,,
2023-08-29,,140.602294921875,,
2023-08-30,,140.03518676757812,,
2023-08-31,,138.3055419921875,,
2023-09-01,,138.7686767578125,,
2023-09-05,,137.2375030517578,,
2023-09-06,,137.0106658935547,,
2023-09-07,,135.83868408203125,,
2023-09-08,,135.942626953125,,
2023-09-11,,136.53811645507812,,
2023-09-12,,138.3149871826172,,
2023-09-13,,138.3811492919922,,
2023-09-14,,141.06541442871094,,
2023-09-15,,140.6495361328125,,
2023-09-18,,140.94253540039062,,
2023-09-19,,140.76295471191406,,
2023-09-20,,140.1675262451172,,
2023-09-21,,139.07110595703125,,
2023-09-22,,137.73843383789062,,
2023-09-25,,138.41893005371094,,
