date,^N225,CAT,CVX,GS,JPM,005930.KS,JNJ
2021-05-21,0.008309196120047657,-0.020600289658013193,-0.03722934662418498,-0.0068063800737833136,-0.008231144558195513,0.0,0.004347486711279602
2021-05-28,0.029365953388052146,0.016186172693994916,-0.003169462940908585,0.019156865770433296,0.009713837147003579,0.0,-0.0038258849016068464
2021-06-04,-0.0071318981717174434,0.012195064118296628,0.04489831916934506,0.052228472372666035,0.01339493136991421,0.0262171671817637,-0.01937973111973068
2021-06-11,0.0002491554561332432,-0.0955659338346232,-0.004979161083903727,-0.03423189499291035,-0.03695032356196026,-0.014598551556068928,-0.006085263155157894
2021-06-18,0.0005302342840758367,-0.05364744260996379,-0.04522277970030952,-0.07729131656132282,-0.07717256249281879,-0.006172870841278266,-0.018065165137388095
2021-06-25,0.003525042366255171,0.03566967589659886,0.04144401964905153,0.05716265233367679,0.04144131778261806,0.013664687352119342,0.013767370251982047
2021-07-02,-0.009732974669067418,0.006703507334417047,-0.011462989843791127,0.014616046166555874,0.018689460237114153,-0.01526721243514828,0.029047903303505374
2021-07-09,-0.029282951615992925,-0.0015615023993584831,-0.01885553995896816,-0.006414277742744723,-0.0016662211899888257,-0.007499833961260083,0.004557038828753246
2021-07-16,0.0022426347358130982,-0.04355618208849921,-0.05236873575740242,-0.018721709457406033,-0.024780106125242174,0.00503749198441672,-0.009720451108813255
2021-07-23,-0.01625107226974265,0.013005235607099985,0.0024336921884038354,0.025356142085893207,-0.008360301413968041,-0.006265864647961528,0.02195108352285624
2021-07-30,-0.009598161617903278,-0.013267809943786069,0.029840232283077528,0.002219255590954816,0.007567639149213656,-0.010088124014600575,0.0023869887860659134
2021-08-06,0.01966197343612719,0.0077388934157229805,0.0013750154689240457,0.0613796926274619,0.037686218382178005,0.038216590265282235,0.005284637923817392
2021-08-13,0.005647415798807343,0.049052090526600534,9.808052839366255e-05,0.03239570490642363,0.015746206507132987,-0.08711644487920489,0.018138660505448767
2021-08-20,-0.03445312968500169,-0.06235995858287802,-0.06265812819722305,-0.03629682515899346,-0.032879004164802494,-0.022849549108482137,0.018099417673038687
2021-08-27,0.023243801652892637,0.038499102662531426,0.04602334676390352,0.06017136320983929,0.05383916123757593,0.022008393803000903,-0.030552956511676665
2021-09-03,0.05379549166126352,-0.011558509762610303,-0.011658524019256489,-0.01520502131648993,-0.021833893549455752,0.03095572172242589,0.012201374221085803
2021-09-10,0.043041944556348355,-0.02547890857815549,-0.014565793188903053,-0.019036556914796443,-0.01335499352749181,-0.016971550304965333,-0.046103520545501264
2021-09-17,0.0038908419670415917,-0.025657169587943063,0.007182486947425737,-0.029791014842295405,0.0020333171023356744,0.025232508555374844,-0.013296035143962381
2021-09-24,-0.008237371018721462,-0.014668310202545998,0.03968577598213541,-0.0015581288472616972,0.033993006070488496,0.0012952897079758774,-0.0023673229035731103
2021-10-01,-0.04885283776977023,-0.012651364751905092,0.03707767023963782,-0.027760237968605717,0.02508599316405058,-0.04853838707449476,-0.023667392468372683
2021-10-08,-0.02509920039579694,0.0042711858254607105,0.035655951328728674,0.03371078609839384,0.024625724449540698,-0.023224179000150058,0.0028666206094078994
2021-10-15,0.03635400931839494,0.019778575748655047,0.014437879646289398,0.033756872833909046,-0.021207711373684712,-0.019580442078163673,0.0022989814622895732
2021-10-22,-0.00907442979602624,0.013756805489008705,0.02910305975973837,0.02031652928488681,0.031030384038500003,0.0042796618045208845,0.015003354077624431
2021-10-29,0.0030494810749301937,0.016745820141087497,0.014982240996374463,-0.002341234046918106,-0.011002393124345367,-0.00852260755909695,-0.0051308295508365465
2021-11-05,0.024881064137047604,0.009166193127155164,0.0021835431261909566,-0.015168976369740905,-0.010830404500634327,0.0057305170355606005,0.0033766369757604053
2021-11-12,-5.401974154417566e-05,0.016465948339859038,-0.004444653943065147,-0.0053305934818701495,-0.007081654290739814,0.005698107148186082,0.009667563079064356
2021-11-19,0.004589617425243109,-0.04219442626961878,-0.00898686350509581,-0.04326869605013228,-0.035598444837498744,0.008498643853891874,-0.012847631737826437
2021-11-26,-0.03342480918273516,-0.008531281898474852,0.02323277397533796,0.005162601406217382,0.00627630287813874,0.015449219027082295,-0.016251381784067265
2021-12-03,-0.025113327517084838,-0.004679544520704293,-0.0008731365704535143,-0.011916496546891753,-0.02247879902630312,0.04564333766701245,0.00113064889438097
2021-12-10,0.014563163623238395,0.028614803633263852,0.03435000500655483,0.021764596947566606,0.00966579369447107,0.017195636206204012,0.03833607645545545
2021-12-17,0.003794606891775354,-0.010272375521882315,-0.04005393253038936,-0.023679253228282016,-0.019146521066348177,0.014304311525880076,0.01655667852818299
2021-12-24,0.008299334920154111,0.023985649974267442,0.02473576369410746,0.008486109505916106,0.003189806457974287,0.03205115858004115,0.00011886190486087855
2021-12-31,0.0003168962139792342,0.0026189409170809252,0.00807494088687477,-0.006466824781264258,0.006930943182474669,-0.022936286230984315,0.016760880296274427
2022-01-07,-0.010876407841992286,0.08440552210049979,0.06544523188894869,0.03910585961521562,0.06196410682329967,0.0,0.016835250021075776
2022-01-14,-0.012440279396034093,0.021187191590979593,0.03143261598154834,-0.0416845688866434,-0.055456193911286866,-0.012771854350268508,-0.03512496252746067
2022-01-21,-0.021405687409628782,-0.060326596348185046,-0.015896563427013066,-0.09720680672082826,-0.08113217069735223,-0.02199210425488074,-0.017695508068024335
2022-01-28,-0.029246142167451583,-0.06039508672559257,0.02915455398599165,0.009014151232410006,0.010545763219653503,-0.030423229268355945,0.041972315755973266
2022-02-04,0.027047991860389198,-0.0136707979291818,0.04034926288388374,0.05933531270728443,0.040583970492825694,0.009549843958079007,-0.0009310906581431189
2022-02-11,0.00933272357470405,0.014263432113792662,0.02156304787830332,-0.012350439786314893,0.008914478933213177,0.012162353968337536,-0.02283998305132895
2022-02-18,-0.02072530711948528,-0.046163865544516014,-0.028738671517459013,-0.04687930144249863,-0.011564489071159922,-0.008010993751765616,-0.019684914513911855
2022-02-25,-0.023802398012458093,-0.02547522051844897,0.05216613642435175,0.011790565876848014,-0.027408917651107756,-0.032301614876034,0.016160623282039488
2022-03-04,-0.018545853752384156,0.04597450582995566,0.13014652163020513,-0.052858195291334065,-0.09170795499065099,0.013908598622925705,0.020963767398719746
2022-03-11,-0.031659669191640316,0.09797601887438456,0.0772139078284797,-0.00809893479979984,-0.040996942966290306,-0.03978055131318692,-0.0007668597458199145
2022-03-18,0.0661552673091137,0.028301491406361956,-0.05365720113150607,0.05620800226249334,0.08697347975481162,0.009999747708218987,0.03241786313115691
2022-03-25,0.049293211151948846,0.01109045099941719,0.046868543590206535,-0.022844550224791815,0.012990607993643044,-0.012729509355170143,0.011896707130971462
2022-04-01,-0.017188707917548895,-0.016072518354545706,-0.030063419065439523,-0.0215412565794052,-0.04657546653991829,-0.00491169243683498,0.007178373849112685
2022-04-08,-0.02458541775767875,-0.012467738892507851,0.03477091665078813,-0.02673978961554302,-0.006137629036598646,-0.01881337160911767,0.02205502263221093
2022-04-15,0.003979450998897738,0.04967056144794846,0.009768558045040843,0.0007778975227348273,-0.05521035118684403,-0.017699055792458784,-0.01218984782337762
2022-04-22,0.0004455109473502361,-0.04597120781569275,-0.062008239128013565,-0.00581395952758712,0.0054709969405351,0.006006111761164279,0.009116446181896665
2022-04-29,-0.009494813081495912,-0.026629651166106383,-0.026592249699766812,-0.04465704896369049,-0.05874945057582548,0.005970128279590092,-0.005949295280534894
2022-05-06,0.005797852121961711,0.019521220298325037,0.08948752050306674,0.024452358404775776,0.036528334962417475,-0.013353131456502854,-0.02266430648386042
2022-05-13,-0.02132719332512789,-0.0480783854331116,-0.016521034355941655,-0.019075710991544925,-0.03742333655868291,0.0,0.0027217255547939967
2022-05-20,0.011782315175489888,-0.031860159396132404,0.007926071975177473,-0.0006191425512329651,-0.014694577205385473,0.022556122942380075,0.0007349974887107535
2022-05-27,0.0015950612922954743,0.09766444613179415,0.06232890728744356,0.07099100766920863,0.11871466978002054,-0.02205856718893362,0.029798174402781763
2022-06-03,0.036588094415054506,0.026526713162999815,-0.003814290795469133,-0.02419031018972273,-0.008455742406399347,0.004511199305736069,-0.025788315531233508
2022-06-10,0.0022591931686140043,-0.03463434777162466,-0.012387579430931717,-0.09934720029076305,-0.08151505638092704,-0.04490996412005155,-0.021936019577207255
2022-06-17,-0.06689439785214635,-0.10474947291741932,-0.15404764463678045,-0.025189852929419776,-0.05453796950918477,-0.06269609287691258,-0.017907813662526806
2022-06-24,0.02037402084215989,-0.03711593616080888,-0.02432945643041673,0.08206167458393532,0.03795454515191543,-0.023411290605435453,0.07571070905494404
2022-07-01,-0.021000761654714206,-0.0388160905960242,0.012018784660120074,-0.011626833093856592,-0.027872374423398516,-0.03178697441405076,-0.015195491753293933
2022-07-08,0.02242361400152726,0.004543287563270493,-0.025526944243167038,-0.009223627267579304,0.011587670034031827,0.04448391711630939,-0.0069074571924967465
2022-07-15,0.010230392269872768,-0.0319376157615644,-0.035861881042963284,-0.008769842949951978,-0.012329487602349865,0.022146563196092428,-0.00028037624036980624
2022-07-22,0.042040080063010965,0.03739826132549351,0.0475116616802973,0.10229008151137586,0.016024918519353504,0.021666650187920355,-0.03428159501202033
2022-07-29,-0.004048751824932917,0.10989799263248035,0.1358623749642902,0.02920392991434073,0.005228308787418534,0.00163128345874064,0.01394381620469698
2022-08-05,0.013460663011681584,-0.06486734215604739,-0.06191223986469463,0.0038394183470948917,0.0034673147034258722,0.0016286267069332006,-0.019539320165936624
2022-08-12,0.013171246866344966,0.06176138719380697,0.04041899733433518,0.057220483235895125,0.05502751809074247,-0.021138197243784185,-0.033954736198529956
2022-08-19,0.01342872706956344,-0.006299329707290302,-0.00454915833982783,-0.012859739482838028,-0.028657914347728353,0.011627915046184434,0.024258899246706767
2022-08-26,-0.009987760871365992,-0.01881396872995178,0.03627363898101876,-0.03684820407194678,-0.03338113108521812,-0.014778256861563865,-0.02324885334769
2022-09-02,-0.03458426185833752,-0.057784474872190184,-0.03402474453943205,-0.007186060712430442,-0.008371918814331525,-0.0416666724690421,-0.009313910821789673
2022-09-09,0.020393961248069026,0.04789030079415557,0.01343040005874796,0.026004688173616675,0.04801708462374399,-0.03304350921857202,0.018249868303943817
2022-09-16,-0.022934798620402486,-0.052878947227822604,-0.02200411328317875,-0.04084117422349076,-0.017537890590225258,0.01079141690883234,0.011405653039338493
2022-09-23,-0.01501108388405592,-0.08486083665709754,-0.07465638139080111,-0.07430782725683205,-0.06781699319754464,-0.03024914986940941,-0.005250644747335387
2022-09-30,-0.04480469742664783,-0.0009743837295290714,-0.007598291653341582,-0.029539417432325132,-0.04251414480219162,-0.018993634779033264,-0.02015360879593564
2022-10-07,0.04545201256760989,0.08209449923172918,0.11387197790442105,0.02740153704308912,0.02323627895304803,0.05838059398906492,-0.019343973804963
2022-10-14,-0.0009348542235328994,0.0036045392188739367,0.0006873741219866059,-0.003620366881650239,0.04916020778488739,0.0017791359724859124,0.026592260973013593
2022-10-21,-0.007389223825091995,0.07465490886351533,0.08149121816790528,0.08370283236263276,0.09928961378022505,-0.007104494661495542,0.025841727045792462
2022-10-28,0.007981201595557597,0.15308604725716113,0.03920548615657404,0.05143040376445085,0.031498078146245945,0.0250445445250409,0.03651230488922552
2022-11-04,0.0034879291925513645,0.03879818890776088,0.01911330064369121,0.047071455575684595,0.03648475090265468,0.03664917750594188,-0.01938574630395784
2022-11-11,0.039111773456591115,0.037919662330345716,0.01657395174711329,0.0761642925870869,0.03535341217068688,0.058922571152516756,-0.013004357566310354
2022-11-18,-0.012871720636408845,-0.021396235803139874,-0.011018314549322561,-0.015499428452318664,-0.010790915039310844,-0.01748799304253479,0.04106355420285435
2022-11-25,0.013737022637255736,0.018450513880492236,0.0038798197829932324,0.025474570885429815,0.021667804804336388,-0.012944969912921822,0.01239507969227871
2022-12-02,-0.017859787964997542,0.0018244329297201212,-0.014534488789612943,-0.014874581848382529,-0.011554918755416144,-0.009836054869032829,0.009252968002979589
2022-12-09,0.004431917937237184,-0.03743716938415842,-0.0719771549363134,-0.05633498179624441,-0.022195858177511796,0.0,-0.017553749926409346
2022-12-16,-0.013400612671038425,0.02389023384363953,0.004285810496954978,-0.0356129780921689,-0.02171618084025373,-0.014900714569328066,-0.00039829863910223473
2022-12-23,-0.04693077884486785,0.030723574872684845,0.051446228315807474,-0.002425186086448483,0.015392011113416926,-0.02352938715253927,0.010303441247445644
2022-12-30,-0.005364919335626661,-0.0012923473582416856,0.011781408703369634,-0.006164843900147932,0.021480607113442796,-0.04224186542362984,-0.004676476407411867
2023-01-06,-0.004623594651171681,0.038821258902401734,-0.016324190070314937,0.013687370316123548,0.036233420395508587,0.06690782835475684,0.020379063539307296
2023-01-13,0.005608330072967682,0.03857586872150831,0.0056639020622508696,0.07446573940462331,0.03675502647341822,0.030508557494805633,-0.037836379329188485
2023-01-20,0.01661629974110901,-0.029246672468879575,0.01881055437082746,-0.08598943425404959,-0.05545047326375396,0.016447359051266153,-0.0270424134550441
2023-01-27,0.03122113225444445,0.05938868313404644,-0.008015540749284789,0.03469480764666222,0.03879183182050516,0.04530737793926276,-0.003022665363597965
2023-02-03,0.004634350772557028,-0.06343088003377706,-0.055725714957237105,0.04594277842887862,0.005487426502388315,-0.017027938278399324,-0.021518031714047092
2023-02-10,0.005871417532206991,-0.00036319357928304985,0.014871670337249787,0.003595077720023765,-0.0003544072729088077,-0.009448801922306238,-0.014944481029462775
2023-02-17,-0.00570451811612771,0.00048456275097286117,-0.04466096997336522,-0.007487616105760542,0.008508211958420997,-0.004769532262520193,-0.0037397635918694494
2023-02-24,-0.002168069891059776,-0.04689453412303479,-0.0027022425821169316,-0.012618733239620483,-0.009210031626161186,-0.020766626903541585,-0.027557699782218448
2023-03-03,0.017265214693435338,0.08104322048201595,0.01570118234211426,-0.011551711694329447,0.01937173217164978,-0.013050590933857076,-0.012502363245786463
2023-03-10,0.007752223690481674,-0.1108456093726844,-0.03206861332337685,-0.08238839218448268,-0.06967869185812536,-0.01652891717078031,-0.015647450989084266
2023-03-17,-0.02878704107430874,-0.05286104659432589,-0.04590708981397329,-0.07364107194237468,-0.058660647780709674,0.03025211283701079,0.005078886452241749
2023-03-24,0.0018826858355542875,0.009301980465166393,0.024419172026032276,0.029749014612154845,-0.007153537415728661,0.0277323880185385,0.0017717121319531515
2023-03-31,0.02396291685305041,0.05451343219259441,0.04549528162650773,0.046517653245598645,0.04323099758035398,0.021755820469679943,0.01539484573283123
2023-04-07,-0.01865700074067167,-0.08595514167226448,0.027519019423636326,-0.014398891954094717,-0.014117010386758388,0.015625032028746988,0.0654838556942241
2023-04-14,0.0354367741649293,0.0693693242012583,0.02857142567983262,0.04503731042271708,0.08833454081427328,0.001538515101137783,0.004178064914540425
2023-04-21,0.0024882345235754944,-0.0098994218342624,-0.019252966670507354,0.014068417143134004,0.01304706327931826,0.00921659537570041,-0.018994202850990072
2023-04-28,0.0102249873281679,-0.006673684224161813,-0.003192980379212784,0.0052100902226548396,-0.01636562747302206,-0.00304418343499957,0.006208030712828272
2023-05-05,0.010448612903708243,-0.016956161638057243,-0.04965012907038724,-0.04781049788351488,-0.010850612138638693,-0.006106832388018235,-0.006230981849365214
2023-05-12,0.007900129078758145,-0.025803082414389777,-0.022408070357856635,-0.022995438471054674,-0.019306837601881455,-0.015361076259639006,-0.011679209504678267
2023-05-19,0.04832020873527343,0.025007024126228128,0.000830483084188316,0.020813629046118054,0.03788218540724442,0.0670828470426792,-0.011630847055012605
2023-05-26,0.0035042752652725273,-0.013874604619416475,-0.007408395228717279,0.017967141031725253,-0.016094082903873708,0.0277775430252023,-0.02136701398978791
2023-06-02,0.019663088689974684,0.0700188814019238,0.014148424928429604,-0.01775734117635075,0.025777485875629447,0.027027329644593312,0.016974424256255505
2023-06-09,0.02350412483556008,0.03706476655434088,0.016639180226279526,0.038220322077915814,0.003844300474054707,-0.002770406179362861,0.01936686764451312
2023-06-16,0.04465831751743221,0.04356896063789595,-0.010071947924776836,0.00681515215266959,0.01595636637719422,-0.002777647132108707,0.026373064754512843
2023-06-23,-0.02742944637674305,-0.0441554155846019,-0.03758078102822748,-0.06975869438478222,-0.030783035647117596,-0.0027854981430393,0.0076114432379970065
2023-06-30,0.012430776945007826,0.04952226673344362,0.039643191625134744,0.024880130834958658,0.04746103214555175,0.013412135738325892,0.00024174845460023242
2023-07-07,-0.024122998533260165,-0.0035359626438445924,-0.019892230440751946,-0.022849759239296996,-0.0007476822684145956,-0.031856114067332575,-0.037880758210489085
2023-07-14,8.768083644872249e-05,0.04258095674968487,-0.004149775427507052,0.03496519890457095,0.03761974511903121,0.05007167118815903,0.0038934858220276425
2023-07-21,-0.002686211226564872,0.012932992435594759,0.033272539889543484,0.07900294516940298,0.03458630399230822,-0.042234321370323236,0.06455238692197796
2023-07-28,0.014084229435755269,0.010789869849842537,0.001134222026079268,0.0036083863952778295,0.012649323576760407,0.004267562670687397,0.025207092021096278
2023-08-04,-0.017292239794533093,0.061475353736487603,0.0027696248922932654,-2.84074327362438e-05,-0.005672126157230339,-0.03257800402154065,-0.031178608417639864
2023-08-11,0.00872557922591266,0.03176102853908369,0.030380989526917146,-0.03536031147853658,-0.010062934933585344,-0.011713088811734162,0.028455033813229225
2023-08-18,-0.03149909581139376,-0.040039451244122226,-0.010378626613062103,-0.046371167055855755,-0.035480532751168914,-0.017777806517693007,-0.007822781046397442
2023-08-25,0.00551718090574238,-0.004528844508634888,-0.011062777127976653,-0.014710664708117882,-0.01288867805793914,0.01206642588616047,-0.029178174682065627
2023-09-01,0.034351449832323855,0.050227385604340036,0.03255415093167402,0.03117265741731945,-0.001563880513364646,0.058122130643842196,-0.03470682227898292
2023-09-08,-0.003172648503803832,-0.013868794138651608,0.017711230037526615,-0.005742049340458855,-0.020365027480559905,-0.009859089867584103,0.0004986127144217534
2023-09-15,0.02840661666198052,-0.01108848739902446,-0.004246117769775459,0.05228575065601704,0.03462406382604266,0.02418196538135331,0.005542935636523749
2023-09-22,-0.03371832696505117,-0.021816167739583392,-0.0013213187518810177,-0.04276899349792551,-0.020697497523270658,-0.044444331129932624,-0.005883992998553578
2023-09-29,-0.01681328682026817,-0.00021974269078273156,0.014072712132100484,-0.013175012376550388,-0.004871991261140685,-0.0006154558393240972,-0.029595210189060417
2023-10-06,-0.027087687091141177,-0.02549436794259452,-0.037895896507061044,-0.03427396665847193,0.007934620421111038,-0.0350875767005111,0.012134910616087957
2023-10-13,0.04263056570147428,0.007141657780999067,0.011280254169389492,-0.010176528673224605,0.019986003244652384,0.030302953910845032,-0.005011423993230957
2023-10-20,-0.03269684300903908,-0.06513518566791965,0.016884112338386714,-0.02990638852028027,-0.03412158822654987,0.011764736774480644,-0.024545737670303658
2023-10-27,-0.008562872919560593,-0.04269659822290006,-0.134747832950328,-0.03379418068203499,-0.050786924399009004,-0.021802448521971995,-0.048365892003765065
2023-11-03,0.03091800378692744,0.009180039643173377,0.022583886407828047,0.13007460938733084,0.0538727233029348,0.03417555544902795,0.03942303657161328
2023-11-10,0.01934963588001337,-0.0044444968797071605,-0.031569787513560765,-0.006440231109949512,0.023985940945634665,0.012931001308621237,-0.027025253850657127
2023-11-17,0.031229625031004682,0.05586623561894832,0.02115640253606732,0.0420263873656308,0.04363877603851152,0.02836872247613975,0.017249346145811195
2023-11-24,0.001200887062997813,-0.022562939661450843,0.0030456903720659234,-0.0001182036442191059,0.004711208297355718,-0.011034567530010642,0.02624508927079705
2023-12-01,-0.005770006421831675,0.03800128504370526,-0.0006211783042026076,0.03579871002218393,0.021492963363312967,0.0041840904722545424,0.038557372238328336
2023-12-08,-0.03361057535187084,0.010671439218115086,-0.0034526680126123477,0.006888080017262821,0.010711399387742793,0.008333426331516902,-0.025003203816363673
2023-12-15,0.020511770791066253,0.10111744907614395,0.03492489249568642,0.08459943376932033,0.042329025857835934,0.009641737771026504,0.004792253218220965
2023-12-22,0.006020524234399138,0.016168595202538993,0.011382683142947325,0.0003679105591165577,0.013133303542703256,0.035470696733609364,0.001933505650742795
2023-12-29,0.00889748385313549,0.01828780567949906,-0.012512426123377662,0.01345060230596995,0.016129053778316527,0.0391529376439117,0.00823345531352171
2024-01-05,-0.0025923247204215905,-0.022795840228602704,0.008313192068988728,0.0017368074088646157,0.019002192838478482,-0.02420381719906739,0.02800845709104216
2024-01-12,0.06590345738019954,0.005122444087018785,-0.020811155643225332,-0.022487198768217143,-0.018691562978820797,-0.04569169757064462,0.00781966309694515
2024-01-19,0.01085417458118032,-0.013113639365082919,-0.03415493371223244,0.01178034884498591,0.007453356725903193,0.021887717112950567,-0.004372299701378757
2024-01-26,-0.005900442910665049,0.04960055945330222,0.04850947605754885,-0.011538559268621906,0.011567205901068967,-0.017402962630216456,-0.013483408678782727
2024-02-02,0.011382854140949084,0.05229911422491207,0.020785879194286982,0.026654907782705628,0.014220983446986635,0.02452308429499328,-0.01811901601161303
2024-02-09,0.020449193659817677,0.006569611198113057,-0.007882334040680727,-0.009281629835542704,0.001602489934867668,-0.014627543441296798,0.0009577504804707537
2024-02-16,0.043087465884091625,0.014976587446758005,0.034939717651908175,0.00046830538863407156,0.02297002414974192,-0.017544094890339923,0.0062428692516680595
2024-02-23,0.015886861036425115,0.006119779990706675,0.0001939729721158745,0.017193952953953984,0.027705020160458282,0.001373807294815732,0.03379100567656512
2024-03-01,0.020771561379850034,0.039582624376986564,-0.011961839927170481,-0.0005106551375908541,0.007065573489349886,0.006858726218513356,0.001730191721970309
2024-03-08,-0.00555936722203898,0.007395349609690127,-0.019173921470915456,-0.0028600579693198735,0.01581306613989253,-0.001362466941192353,-0.01603749889588668
2024-03-15,-0.024724790999224533,0.022936840267083536,0.0378301387993909,0.0005684893695907522,0.011050921768016142,-0.013642596675651597,-0.008400246979357373
2024-03-22,0.05634001523439536,0.03210663272605596,-0.005721613900043332,0.05064428813335575,0.033210592214442114,0.09128647858699468,-0.018649723107087568
2024-03-29,-0.012692790728734193,0.023232996453823374,0.01991466423058852,0.0267195645261058,0.018716292053734707,0.04910587085000251,0.019068668356501117
2024-04-05,-0.03411895813442578,0.035122770010429294,0.02447081415106389,-0.023031546055019114,-0.008478547108365375,0.02548531964315659,-0.036664836305756565
2024-04-12,0.013630272655543507,-0.03604017645829671,-0.016336814088362295,-0.045531407495045695,-0.07424658783230564,-0.009467549096625838,-0.031957482836779016
